alg,threads,read_ratio,record_size,req_per_query,total_count,zipf_theta,tput_1,tput_2,tput_3
2PL,1,0.0,8.0,10.0,8192000.0,0.0,155001.0,149325.0,151046.0
Silo,16,0.0,32.0,1.0,128000.0,0.8,26810699.0,26221250.0,26453724.0
FOEDUS,4,0.2,100.0,1.0,2048000.0,0.0,4378254.237288136,4302793.442051863,4346029.919447641
TicToc,16,0.0,8.0,100.0,128000.0,0.8,30095.0,30164.0,30302.0
Cicada,28,0.2,128.0,1.0,32768000.0,0.4,32563555.0,33607582.0,32515406.0
ERMIA,16,0.6,100.0,10.0,128000.0,0.99,1070080.0,1070270.0,1071780.0
2PL,4,0.2,128.0,10.0,8192000.0,0.0,481934.0,454114.0,452423.0
Silo,28,0.2,8.0,100.0,2048000.0,0.0,411519.0,412310.0,412514.0
2PL,4,1.0,8.0,100.0,2048000.0,0.99,96239.0,93694.0,94454.0
Silo,28,0.2,128.0,1.0,512000.0,0.8,37192910.0,37570665.0,37580797.0
TicToc,4,0.6,32.0,10.0,8192000.0,0.4,620455.0,634355.0,663120.0
Hekaton,1,0.6,1000.0,1.0,512000.0,0.4,867611.0,871268.0,870906.0
Hekaton,28,0.2,32.0,100.0,2048000.0,0.0,275977.0,175803.0,174280.0
Cicada,4,1.0,8.0,10.0,32768000.0,0.99,1592681.0,1659474.0,1585668.0
Silo,28,0.2,8.0,1.0,128000.0,0.4,52487771.0,53920573.0,52726076.0
Hekaton,4,0.2,8.0,10.0,128000.0,0.8,680949.0,681768.0,668059.0
ERMIA,2,0.0,100.0,10.0,512000.0,0.99,168070.0,167110.0,165159.0
2PL,1,0.0,8.0,1.0,32768000.0,0.0,1122498.0,1137006.0,1114869.0
Hekaton,1,1.0,1000.0,100.0,8192000.0,0.0,14028.0,13814.0,13789.0
2PL,4,0.2,8.0,100.0,8192000.0,0.99,24599.0,24705.0,24493.0
Hekaton,1,0.2,8.0,100.0,8192000.0,0.8,15965.0,16059.0,15994.0
FOEDUS,16,0.0,100.0,10.0,8192000.0,0.0,1441916.7195479407,1501895.9004132545,1585677.351849124
Hekaton,1,0.2,128.0,100.0,32768000.0,0.4,13214.0,13245.0,13244.0
FOEDUS,8,0.0,100.0,100.0,2048000.0,0.0,85156.77107261574,84165.03751097323,83407.39952655797
TicToc,1,1.0,32.0,10.0,32768000.0,0.0,190328.0,189743.0,224104.0
TicToc,16,0.2,1000.0,1.0,512000.0,0.0,13320959.0,13199728.0,13594628.0
Silo,16,0.0,8.0,10.0,32768000.0,0.99,763882.0,767886.0,764267.0
TicToc,1,0.2,128.0,10.0,512000.0,0.8,277272.0,276847.0,270424.0
2PL,28,1.0,8.0,1.0,2048000.0,0.4,28744379.0,27471802.0,28221299.0
TicToc,28,0.2,32.0,100.0,128000.0,0.99,41015.0,41452.0,41550.0
Cicada,4,1.0,32.0,1.0,128000.0,0.99,10879046.0,10945046.0,10616876.0
Hekaton,1,0.2,1000.0,1.0,512000.0,0.0,799864.0,919935.0,803000.0
TicToc,28,0.2,8.0,10.0,512000.0,0.8,3587605.0,3562140.0,3601213.0
2PL,4,0.6,128.0,1.0,128000.0,0.99,6138906.0,5699994.0,5989500.0
Hekaton,28,0.2,32.0,10.0,512000.0,0.0,2857123.0,2865127.0,2886129.0
Hekaton,4,1.0,1000.0,100.0,128000.0,0.99,120610.0,121990.0,120828.0
2PL,4,1.0,32.0,100.0,32768000.0,0.4,52536.0,52142.0,52625.0
2PL,16,0.0,32.0,10.0,512000.0,0.99,348618.0,347258.0,347075.0
MOCC,28,0.0,100.0,100.0,8192000.0,0.0,255744.96527693994,131440.01268733645,134461.85644676033
Silo,16,0.0,32.0,100.0,2048000.0,0.99,32685.0,24377.0,24361.0
2PL,1,0.0,1000.0,100.0,8192000.0,0.99,17595.0,17580.0,17683.0
2PL,4,0.6,128.0,1.0,32768000.0,0.99,4807119.0,4751849.0,4754599.0
Silo,16,1.0,128.0,1.0,512000.0,0.0,19033912.0,19092495.0,20365751.0
MOCC,16,0.0,100.0,10.0,128000.0,0.4,1868171.536462715,1985355.095118154,1982093.093319274
Hekaton,4,0.6,1000.0,10.0,2048000.0,0.0,357297.0,354374.0,351404.0
Cicada,28,0.6,32.0,10.0,128000.0,0.99,1597848.0,1614758.0,1608088.0
2PL,28,0.0,1000.0,100.0,32768000.0,0.0,193861.0,193683.0,194100.0
Cicada,28,0.0,128.0,10.0,2048000.0,0.8,3986084.0,3988685.0,3997938.0
FOEDUS,28,1.0,100.0,1.0,8192000.0,0.4,33889039.67859398,33478502.007183604,35188065.074982405
TicToc,28,1.0,128.0,100.0,512000.0,0.99,1343722.0,1343419.0,1358432.0
Hekaton,1,0.2,32.0,100.0,128000.0,0.4,21465.0,21436.0,21581.0
Hekaton,16,0.0,1000.0,1.0,32768000.0,0.8,3390695.0,4247188.0,4278812.0
Cicada,1,0.6,8.0,1.0,2048000.0,0.4,1783781.0,1893129.0,2343722.0
TicToc,4,0.0,32.0,1.0,8192000.0,0.0,4895383.0,4835980.0,4916051.0
TicToc,4,0.6,8.0,1.0,512000.0,0.8,7384627.0,8386681.0,7354072.0
2PL,1,0.2,32.0,100.0,2048000.0,0.8,21561.0,21060.0,20601.0
TicToc,1,0.2,1000.0,10.0,8192000.0,0.0,128979.0,130534.0,129629.0
Cicada,1,1.0,128.0,1.0,128000.0,0.0,2235335.0,2215979.0,2072478.0
Cicada,1,1.0,8.0,1.0,8192000.0,0.4,2048979.0,2054752.0,2043486.0
TicToc,28,0.2,8.0,100.0,2048000.0,0.99,41463.0,41901.0,41797.0
TicToc,28,0.6,128.0,100.0,2048000.0,0.0,393679.0,394148.0,393754.0
MOCC,28,0.0,100.0,1.0,8192000.0,0.99,16250981.218635365,8403029.466266997,8304227.735765083
ERMIA,2,0.2,100.0,100.0,2048000.0,0.0,18947.0,18588.9,18496.7
Silo,28,0.2,1000.0,10.0,32768000.0,0.8,2440773.0,2432629.0,2441734.0
Cicada,1,0.2,32.0,1.0,128000.0,0.4,1770519.0,1690225.0,1743635.0
2PL,28,0.0,1000.0,10.0,512000.0,0.4,2114160.0,2113398.0,2110106.0
TicToc,4,0.6,1000.0,10.0,8192000.0,0.8,489583.0,495368.0,482784.0
Hekaton,4,0.0,1000.0,1.0,8192000.0,0.8,2512494.0,2443808.0,2495456.0
TicToc,28,1.0,32.0,1.0,2048000.0,0.0,31379533.0,32243702.0,32021658.0
2PL,28,0.6,32.0,100.0,128000.0,0.99,34619.0,34814.0,35011.0
TicToc,4,0.6,1000.0,100.0,512000.0,0.99,31622.0,31866.0,31655.0
2PL,1,0.2,1000.0,1.0,2048000.0,0.99,1357584.0,1355634.0,1354192.0
2PL,16,0.0,128.0,10.0,512000.0,0.0,2007557.0,2000661.0,1954486.0
Cicada,4,0.0,32.0,1.0,512000.0,0.0,5558907.0,5325075.0,5466087.0
TicToc,4,0.2,8.0,100.0,32768000.0,0.0,59300.0,58988.0,59127.0
TicToc,1,1.0,8.0,1.0,32768000.0,0.8,1608177.0,1625804.0,1626699.0
Silo,16,1.0,1000.0,1.0,8192000.0,0.99,20967689.0,20516165.0,20998318.0
2PL,4,0.6,128.0,10.0,8192000.0,0.99,408353.0,405675.0,410145.0
TicToc,28,1.0,128.0,10.0,8192000.0,0.99,8222705.0,8022894.0,8033087.0
TicToc,1,0.2,128.0,1.0,32768000.0,0.8,1337575.0,1328581.0,1325776.0
TicToc,4,1.0,32.0,10.0,128000.0,0.0,1738760.0,1958003.0,1811532.0
Hekaton,4,1.0,8.0,1.0,2048000.0,0.99,3794014.0,3441224.0,3444448.0
MOCC,28,0.0,100.0,1.0,8192000.0,0.4,23182000.58079675,22563354.23977486,23141594.80140896
TicToc,4,0.6,8.0,100.0,32768000.0,0.0,67210.0,67227.0,67525.0
Cicada,1,0.6,32.0,10.0,8192000.0,0.4,284700.0,276713.0,282025.0
MOCC,28,0.2,100.0,1.0,8192000.0,0.4,22267644.463002857,23222947.228489313,24402689.761037413
ERMIA,8,0.2,100.0,100.0,128000.0,0.4,76832.0,76541.8,76565.6
TicToc,16,0.2,32.0,100.0,128000.0,0.8,38820.0,38859.0,38795.0
Hekaton,1,0.0,32.0,100.0,512000.0,0.4,14901.0,14989.0,15002.0
Silo,28,0.2,1000.0,100.0,128000.0,0.0,188652.0,194150.0,194380.0
TicToc,4,0.6,1000.0,10.0,512000.0,0.8,565548.0,563862.0,573252.0
ERMIA,2,0.0,100.0,10.0,2048000.0,0.99,159403.0,158280.0,156728.0
Hekaton,16,1.0,128.0,1.0,512000.0,0.0,3480636.0,3323770.0,3294387.0
TicToc,28,0.6,32.0,100.0,32768000.0,0.99,66409.0,68072.0,67430.0
Cicada,16,0.2,1000.0,1.0,8192000.0,0.4,13286288.0,13079144.0,12977712.0
Hekaton,1,0.2,32.0,100.0,128000.0,0.8,30618.0,30448.0,30600.0
2PL,1,0.2,128.0,1.0,32768000.0,0.0,1027005.0,1014982.0,1043577.0
Hekaton,4,0.6,8.0,100.0,512000.0,0.0,54331.0,54335.0,54499.0
Hekaton,16,0.0,32.0,1.0,32768000.0,0.0,4171522.0,3730409.0,3372363.0
Hekaton,16,0.0,1000.0,100.0,512000.0,0.99,11490.0,11521.0,11540.0
TicToc,1,1.0,8.0,100.0,512000.0,0.99,63567.0,65046.0,64933.0
MOCC,28,1.0,100.0,1.0,8192000.0,0.0,31508441.07567048,31800052.191717576,30210299.800505016
TicToc,4,0.6,8.0,100.0,8192000.0,0.8,71814.0,72244.0,72017.0
MOCC,4,1.0,100.0,10.0,512000.0,0.8,1021597.6086978967,1023665.2623067813,829983.075616474
TicToc,28,0.2,128.0,10.0,512000.0,0.99,840565.0,842418.0,840456.0
2PL,4,0.0,32.0,100.0,512000.0,0.8,21820.0,21359.0,21838.0
Hekaton,4,0.2,8.0,10.0,512000.0,0.0,475428.0,476735.0,479240.0
2PL,4,0.2,1000.0,1.0,32768000.0,0.0,3077083.0,3193070.0,3151082.0
ERMIA,28,0.6,100.0,100.0,2048000.0,0.0,264090.0,265771.0,258935.0
TicToc,4,0.2,1000.0,10.0,128000.0,0.99,383647.0,392507.0,384008.0
ERMIA,1,0.2,100.0,1.0,128000.0,0.99,782378.0,776289.0,766542.0
TicToc,16,0.6,128.0,100.0,8192000.0,0.8,150201.0,150266.0,150350.0
Silo,1,0.0,128.0,10.0,32768000.0,0.4,167627.0,167517.0,171087.0
2PL,16,0.0,8.0,1.0,32768000.0,0.99,12980027.0,8914007.0,10365308.0
Hekaton,28,1.0,32.0,1.0,512000.0,0.99,2850693.0,1966184.0,1964402.0
TicToc,4,0.0,32.0,1.0,2048000.0,0.4,5092558.0,4972923.0,4668491.0
Hekaton,1,0.6,8.0,100.0,8192000.0,0.4,14837.0,14896.0,14897.0
TicToc,28,1.0,32.0,100.0,2048000.0,0.99,1267355.0,1254621.0,1250848.0
Silo,4,0.2,128.0,1.0,2048000.0,0.8,5565225.0,5329683.0,5471984.0
ERMIA,1,0.2,100.0,100.0,32768000.0,0.99,9533.56,9580.11,9115.53
TicToc,1,0.6,128.0,1.0,128000.0,0.0,1646344.0,1682510.0,1678815.0
ERMIA,4,0.6,100.0,1.0,2048000.0,0.4,2016610.0,1947180.0,1988380.0
TicToc,1,0.6,8.0,1.0,32768000.0,0.0,1497765.0,1489565.0,1497512.0
MOCC,28,1.0,100.0,100.0,128000.0,0.4,824050.8075213609,843495.6739783946,866511.4781585855
Cicada,1,0.6,1000.0,10.0,2048000.0,0.0,197109.0,189646.0,190629.0
2PL,16,0.0,1000.0,100.0,2048000.0,0.8,14330.0,9802.0,13198.0
TicToc,1,0.6,8.0,10.0,512000.0,0.0,254403.0,253547.0,253482.0
ERMIA,28,1.0,100.0,10.0,2048000.0,0.8,2767800.0,2750420.0,2795370.0
TicToc,16,0.0,32.0,10.0,2048000.0,0.99,707092.0,709794.0,704876.0
MOCC,16,0.2,100.0,100.0,2048000.0,0.4,172949.7959519049,165614.50223077595,172696.54709767498
Cicada,1,0.6,128.0,1.0,2048000.0,0.99,2104128.0,2209840.0,2188239.0
Hekaton,16,0.2,8.0,100.0,128000.0,0.8,23506.0,23614.0,23626.0
Hekaton,28,0.2,32.0,10.0,32768000.0,0.0,2554356.0,2556991.0,2552388.0
Cicada,16,0.2,32.0,10.0,128000.0,0.4,4415713.0,4436546.0,4464191.0
2PL,4,0.2,32.0,1.0,2048000.0,0.99,5379748.0,5329391.0,5626746.0
2PL,4,1.0,128.0,100.0,2048000.0,0.0,56933.0,57340.0,57088.0
2PL,16,0.6,1000.0,10.0,128000.0,0.8,1119887.0,1117380.0,1128916.0
Cicada,28,0.6,8.0,1.0,32768000.0,0.4,42547465.0,42080808.0,41846596.0
TicToc,1,0.0,128.0,1.0,128000.0,0.0,1950200.0,1664397.0,1667494.0
Hekaton,16,0.6,1000.0,1.0,2048000.0,0.99,3915927.0,3555257.0,4058070.0
Silo,16,0.0,128.0,10.0,8192000.0,0.8,2502025.0,2507533.0,2535193.0
TicToc,4,0.2,1000.0,100.0,128000.0,0.99,24003.0,23930.0,23702.0
ERMIA,4,1.0,100.0,1.0,8192000.0,0.99,2458800.0,2120240.0,2468040.0
TicToc,16,0.2,128.0,100.0,2048000.0,0.8,53946.0,40797.0,42075.0
Cicada,16,0.6,1000.0,1.0,128000.0,0.0,16280604.0,16374571.0,16791190.0
Hekaton,4,1.0,128.0,10.0,512000.0,0.99,1110822.0,1075847.0,1169239.0
Silo,16,0.0,8.0,100.0,2048000.0,0.4,217686.0,170810.0,171993.0
2PL,28,1.0,1000.0,1.0,8192000.0,0.4,20175484.0,20412068.0,19693261.0
Hekaton,16,0.0,8.0,100.0,8192000.0,0.8,21639.0,21811.0,21862.0
Hekaton,4,0.0,8.0,1.0,128000.0,0.99,3585492.0,3505485.0,3437528.0
2PL,16,0.6,1000.0,10.0,32768000.0,0.4,1386095.0,1406420.0,1403275.0
2PL,16,0.2,1000.0,10.0,2048000.0,0.8,1306122.0,1328985.0,1336931.0
ERMIA,1,0.0,100.0,10.0,32768000.0,0.99,86872.2,85822.7,87578.5
2PL,4,1.0,8.0,1.0,128000.0,0.8,6172713.0,6175018.0,6200643.0
TicToc,16,1.0,1000.0,1.0,32768000.0,0.8,14604914.0,14568456.0,14466462.0
2PL,16,0.0,8.0,10.0,8192000.0,0.0,1933814.0,1943541.0,2010538.0
Cicada,1,1.0,128.0,100.0,512000.0,0.0,46982.0,47010.0,47284.0
2PL,28,0.0,1000.0,10.0,128000.0,0.4,2423000.0,2419178.0,2433832.0
2PL,28,1.0,128.0,1.0,128000.0,0.8,32810180.0,33641727.0,33249973.0
Cicada,4,0.0,8.0,1.0,2048000.0,0.4,6346633.0,6391883.0,6141750.0
Hekaton,16,0.2,32.0,10.0,2048000.0,0.8,1508688.0,1518328.0,1521313.0
FOEDUS,16,0.2,100.0,1.0,512000.0,0.99,1827355.1862934784,1795118.3050053734,1823353.0476314859
Hekaton,28,1.0,1000.0,10.0,32768000.0,0.99,3269771.0,3149095.0,3106892.0
TicToc,28,0.6,32.0,1.0,8192000.0,0.8,33257245.0,32809332.0,33497098.0
2PL,28,0.2,1000.0,100.0,32768000.0,0.8,17435.0,17381.0,17354.0
2PL,16,0.6,8.0,100.0,32768000.0,0.4,199335.0,198743.0,199450.0
ERMIA,8,0.2,100.0,100.0,32768000.0,0.8,26102.5,25821.9,25686.6
Cicada,4,1.0,32.0,100.0,8192000.0,0.99,199012.0,200116.0,198465.0
TicToc,1,0.6,1000.0,1.0,8192000.0,0.8,1402905.0,1405887.0,1170247.0
2PL,28,0.6,1000.0,10.0,512000.0,0.8,1460191.0,1465975.0,1489565.0
Cicada,4,0.2,128.0,10.0,8192000.0,0.0,762753.0,743366.0,756274.0
Cicada,16,0.0,1000.0,100.0,128000.0,0.0,155258.0,155824.0,155809.0
TicToc,16,0.0,8.0,100.0,128000.0,0.4,200174.0,141785.0,148148.0
2PL,16,0.6,32.0,1.0,512000.0,0.0,15278602.0,13860188.0,14037822.0
Hekaton,16,0.0,128.0,10.0,8192000.0,0.0,1304640.0,1293441.0,1315720.0
2PL,4,0.0,8.0,1.0,512000.0,0.8,5425207.0,5262098.0,5378812.0
MOCC,16,0.0,100.0,10.0,8192000.0,0.4,1517590.8328675237,1582605.0258774057,1582292.2316563174
TicToc,28,0.6,32.0,100.0,2048000.0,0.99,61998.0,62849.0,62099.0
TicToc,1,0.2,128.0,1.0,512000.0,0.0,1358732.0,1521421.0,1355854.0
2PL,28,1.0,128.0,10.0,512000.0,0.8,3710301.0,3482112.0,3610349.0
Hekaton,16,0.6,128.0,10.0,512000.0,0.99,525822.0,525623.0,523144.0
ERMIA,8,0.6,100.0,10.0,512000.0,0.4,865862.0,877498.0,864618.0
Cicada,4,0.6,1000.0,1.0,2048000.0,0.4,4475611.0,4533316.0,4152002.0
Hekaton,1,1.0,8.0,1.0,2048000.0,0.8,1273691.0,1282832.0,1548063.0
Silo,4,0.2,1000.0,100.0,512000.0,0.8,24559.0,22384.0,22286.0
2PL,4,0.6,32.0,10.0,8192000.0,0.0,510347.0,482801.0,492369.0
2PL,16,1.0,128.0,1.0,8192000.0,0.0,14899287.0,14658449.0,15527806.0
TicToc,28,1.0,8.0,10.0,2048000.0,0.8,7067500.0,7070598.0,7128619.0
TicToc,4,0.0,32.0,1.0,8192000.0,0.99,7883502.0,6575168.0,6066629.0
TicToc,4,0.6,1000.0,100.0,128000.0,0.0,49568.0,49514.0,49381.0
TicToc,16,1.0,8.0,1.0,2048000.0,0.0,21159402.0,20747422.0,21189616.0
Silo,28,0.6,128.0,100.0,2048000.0,0.8,154317.0,153523.0,154109.0
2PL,4,0.6,1000.0,1.0,128000.0,0.99,5255086.0,5032045.0,5101662.0
TicToc,16,0.6,32.0,10.0,32768000.0,0.8,2740985.0,2625072.0,2638510.0
2PL,16,1.0,128.0,1.0,8192000.0,0.99,15155798.0,13941506.0,14661136.0
2PL,4,0.2,1000.0,10.0,8192000.0,0.8,415517.0,417885.0,410029.0
Hekaton,28,0.2,1000.0,100.0,512000.0,0.99,11799.0,11892.0,11894.0
2PL,16,0.0,32.0,10.0,8192000.0,0.0,1848066.0,1877778.0,1808689.0
TicToc,1,1.0,32.0,10.0,8192000.0,0.0,197197.0,195810.0,228340.0
Hekaton,1,1.0,32.0,100.0,512000.0,0.0,19611.0,19641.0,19675.0
Hekaton,4,0.0,8.0,10.0,128000.0,0.8,591916.0,598842.0,591309.0
Hekaton,1,0.0,1000.0,10.0,512000.0,0.99,148870.0,149261.0,153792.0
ERMIA,1,0.2,100.0,10.0,512000.0,0.8,108584.0,114197.0,113709.0
ERMIA,16,1.0,100.0,1.0,512000.0,0.4,5469130.0,4068920.0,3404780.0
Hekaton,4,0.2,32.0,1.0,2048000.0,0.8,3347823.0,3327663.0,3284718.0
2PL,4,1.0,128.0,1.0,128000.0,0.0,5007312.0,5127289.0,5238767.0
ERMIA,4,1.0,100.0,100.0,8192000.0,0.99,72247.3,72758.6,72956.0
Hekaton,16,1.0,32.0,100.0,128000.0,0.8,492950.0,494680.0,493043.0
2PL,4,0.6,128.0,10.0,32768000.0,0.99,425506.0,426661.0,432634.0
Silo,4,0.6,8.0,1.0,2048000.0,0.99,8722055.0,8697701.0,8542172.0
2PL,1,0.2,1000.0,100.0,512000.0,0.0,12733.0,12550.0,12635.0
Hekaton,28,0.0,1000.0,100.0,32768000.0,0.8,11286.0,11450.0,11478.0
Hekaton,4,1.0,128.0,100.0,8192000.0,0.0,62514.0,63194.0,62969.0
Hekaton,1,0.0,1000.0,1.0,8192000.0,0.99,985487.0,990761.0,991473.0
2PL,16,0.6,1000.0,1.0,128000.0,0.99,7374155.0,7549706.0,7791052.0
TicToc,16,1.0,32.0,1.0,128000.0,0.8,32761532.0,32673063.0,32342734.0
Hekaton,1,0.6,8.0,1.0,32768000.0,0.4,1145015.0,1149162.0,1008694.0
Hekaton,4,0.2,1000.0,1.0,8192000.0,0.99,2826313.0,2841966.0,2775359.0
Cicada,4,0.6,1000.0,100.0,8192000.0,0.8,54689.0,54865.0,55005.0
TicToc,16,0.0,8.0,100.0,2048000.0,0.0,213501.0,213347.0,213259.0
Cicada,4,0.0,32.0,100.0,32768000.0,0.8,63674.0,61514.0,63255.0
2PL,28,0.0,1000.0,10.0,2048000.0,0.4,2032139.0,2028817.0,2021481.0
TicToc,28,0.6,1000.0,1.0,32768000.0,0.0,22100727.0,21537677.0,20738465.0
TicToc,16,1.0,128.0,1.0,512000.0,0.8,24996234.0,24765751.0,24608708.0
Cicada,4,1.0,1000.0,10.0,2048000.0,0.8,924258.0,944450.0,926083.0
Hekaton,4,0.0,8.0,100.0,8192000.0,0.8,22947.0,22972.0,22968.0
Hekaton,1,0.6,128.0,10.0,128000.0,0.4,201137.0,202104.0,202405.0
Cicada,16,0.0,8.0,100.0,512000.0,0.99,49673.0,50045.0,50137.0
Cicada,16,1.0,128.0,10.0,512000.0,0.8,6366045.0,6329944.0,6265975.0
TicToc,4,0.0,128.0,10.0,2048000.0,0.0,595947.0,604154.0,610803.0
TicToc,4,1.0,32.0,1.0,8192000.0,0.8,5269881.0,5282931.0,6436086.0
2PL,4,0.6,32.0,1.0,512000.0,0.99,5803766.0,6059360.0,5828324.0
Hekaton,4,1.0,32.0,100.0,32768000.0,0.99,89716.0,85187.0,87461.0
TicToc,1,0.6,128.0,1.0,32768000.0,0.8,1528005.0,1344359.0,1349906.0
Hekaton,28,1.0,32.0,1.0,512000.0,0.8,3138010.0,3124518.0,2977387.0
2PL,1,0.0,8.0,1.0,512000.0,0.4,1274437.0,1260529.0,1263666.0
Hekaton,1,1.0,128.0,100.0,128000.0,0.99,63026.0,63095.0,69631.0
Silo,4,0.2,1000.0,100.0,2048000.0,0.99,24070.0,24170.0,24097.0
Cicada,28,0.0,1000.0,1.0,2048000.0,0.8,21348172.0,21358236.0,21398915.0
TicToc,28,0.6,1000.0,100.0,8192000.0,0.4,239858.0,240390.0,238439.0
2PL,4,1.0,8.0,1.0,8192000.0,0.99,5462655.0,5704019.0,5708997.0
TicToc,16,0.2,32.0,1.0,512000.0,0.0,19303940.0,21377865.0,19723051.0
TicToc,16,0.6,8.0,10.0,8192000.0,0.0,2677056.0,2677306.0,2670566.0
TicToc,1,0.2,1000.0,1.0,32768000.0,0.4,1021426.0,1019907.0,1019902.0
TicToc,28,0.0,32.0,100.0,32768000.0,0.99,30555.0,31432.0,31124.0
Silo,4,0.6,1000.0,1.0,2048000.0,0.4,3877779.0,3772534.0,3655096.0
Cicada,4,1.0,128.0,100.0,512000.0,0.8,188674.0,197460.0,198663.0
TicToc,4,0.6,32.0,1.0,32768000.0,0.8,5649756.0,5285460.0,5260230.0
Hekaton,28,1.0,1000.0,1.0,8192000.0,0.8,3876036.0,3556233.0,3574739.0
Cicada,16,1.0,8.0,10.0,32768000.0,0.99,5889662.0,5928321.0,5942500.0
TicToc,4,1.0,1000.0,10.0,32768000.0,0.4,478683.0,470134.0,480472.0
TicToc,4,1.0,8.0,10.0,8192000.0,0.8,921904.0,892543.0,904661.0
MOCC,28,0.0,100.0,1.0,2048000.0,0.99,14399076.343838455,14877918.647357915,13783572.136372158
TicToc,28,0.2,8.0,1.0,512000.0,0.99,28384882.0,28316377.0,26924877.0
Silo,28,0.6,128.0,10.0,128000.0,0.8,4127614.0,4101869.0,4103521.0
2PL,1,0.0,128.0,1.0,512000.0,0.99,2025559.0,1711124.0,1736442.0
Hekaton,4,0.6,32.0,1.0,32768000.0,0.4,3084366.0,2901947.0,2971494.0
Cicada,28,0.2,8.0,1.0,128000.0,0.0,45895085.0,46178559.0,45931949.0
Hekaton,4,0.2,1000.0,100.0,128000.0,0.99,16255.0,16276.0,16235.0
Silo,1,1.0,1000.0,1.0,512000.0,0.8,1392879.0,1384838.0,1304474.0
Hekaton,4,0.0,8.0,1.0,512000.0,0.4,3083766.0,3203287.0,3259786.0
ERMIA,1,0.6,100.0,10.0,8192000.0,0.0,96359.5,98053.5,99127.3
Hekaton,16,0.0,32.0,100.0,128000.0,0.99,29562.0,29537.0,29529.0
Silo,28,0.6,128.0,100.0,32768000.0,0.99,38475.0,37962.0,37862.0
Hekaton,28,0.2,128.0,100.0,8192000.0,0.4,254665.0,255926.0,255890.0
Cicada,4,0.2,8.0,10.0,8192000.0,0.99,794193.0,796740.0,745891.0
TicToc,4,0.2,32.0,10.0,2048000.0,0.0,717983.0,704699.0,678565.0
Cicada,4,0.6,8.0,1.0,512000.0,0.8,8039428.0,6948997.0,7599574.0
Hekaton,16,0.0,32.0,100.0,512000.0,0.8,18625.0,18644.0,18623.0
2PL,1,0.6,1000.0,1.0,2048000.0,0.4,1069550.0,964852.0,964048.0
Silo,4,0.6,128.0,1.0,32768000.0,0.8,4886247.0,5184797.0,4925556.0
2PL,28,0.2,32.0,1.0,2048000.0,0.8,28668728.0,29284027.0,27916669.0
2PL,28,1.0,128.0,100.0,8192000.0,0.4,340334.0,335447.0,336174.0
2PL,4,1.0,128.0,10.0,128000.0,0.99,931200.0,886923.0,922940.0
TicToc,28,1.0,128.0,100.0,32768000.0,0.0,418960.0,419926.0,419698.0
Hekaton,4,0.6,128.0,100.0,2048000.0,0.0,51220.0,51142.0,51788.0
FOEDUS,16,1.0,100.0,1.0,512000.0,0.99,37700833.00914519,38172983.04397522,38746115.44751803
2PL,1,0.0,8.0,100.0,2048000.0,0.99,32839.0,29581.0,32855.0
ERMIA,16,0.6,100.0,10.0,2048000.0,0.8,1391480.0,1384780.0,1401080.0
Cicada,16,1.0,1000.0,10.0,128000.0,0.0,3154164.0,3156526.0,3159442.0
ERMIA,28,0.0,100.0,10.0,8192000.0,0.0,1261950.0,1274740.0,1274890.0
2PL,28,1.0,32.0,10.0,2048000.0,0.8,3735688.0,3797789.0,3900286.0
Cicada,1,0.6,128.0,1.0,128000.0,0.4,1776086.0,1809284.0,1866909.0
Cicada,4,0.6,128.0,10.0,2048000.0,0.4,920385.0,917787.0,915890.0
2PL,1,0.2,1000.0,1.0,512000.0,0.8,1125020.0,1122613.0,1123468.0
2PL,1,0.0,1000.0,100.0,512000.0,0.99,22023.0,22045.0,21996.0
Cicada,28,1.0,128.0,1.0,2048000.0,0.8,51252136.0,55301942.0,48802153.0
TicToc,16,1.0,32.0,10.0,128000.0,0.8,7819039.0,7676797.0,7907432.0
Silo,4,0.2,8.0,100.0,128000.0,0.0,113730.0,115945.0,114508.0
FOEDUS,4,0.6,100.0,100.0,8192000.0,0.0,52791.2835955833,52454.512558971524,52304.36837485652
TicToc,4,0.0,8.0,100.0,512000.0,0.8,34061.0,35226.0,34898.0
2PL,1,0.2,32.0,1.0,128000.0,0.0,1396520.0,1402720.0,1365298.0
TicToc,1,0.6,32.0,1.0,32768000.0,0.0,1264382.0,1785232.0,1725059.0
FOEDUS,4,0.6,100.0,10.0,2048000.0,0.0,568049.3161625237,570150.3325715704,566633.0009741562
TicToc,28,0.2,128.0,10.0,32768000.0,0.99,1128733.0,1117195.0,1132260.0
Hekaton,28,0.2,128.0,100.0,2048000.0,0.99,18698.0,18844.0,18845.0
TicToc,28,0.0,8.0,100.0,512000.0,0.0,379320.0,385603.0,383860.0
2PL,16,0.6,1000.0,1.0,8192000.0,0.99,9006846.0,9536315.0,9539306.0
Silo,28,0.2,32.0,10.0,2048000.0,0.4,4821742.0,4524760.0,4613328.0
ERMIA,2,1.0,100.0,1.0,128000.0,0.4,1555000.0,1578590.0,1490970.0
Cicada,4,1.0,1000.0,100.0,8192000.0,0.99,121948.0,121648.0,121654.0
Cicada,4,0.0,8.0,100.0,8192000.0,0.0,84485.0,85521.0,85320.0
TicToc,4,1.0,32.0,1.0,8192000.0,0.0,4970319.0,5470854.0,5644802.0
TicToc,4,1.0,128.0,100.0,8192000.0,0.99,138354.0,137708.0,137392.0
