WH,terminal,shared_buffer,min_wal_size,max_wal_size,effective_cache_size,tput_1,tput_2,tput_3,avg_tput
10,10,1,1,2,8,2465.048054,2510.550994,2530.604953,2502.068
10,15,1,1,2,8,3417.758327,3401.415179,3240.749927,3353.307811
10,20,1,1,2,8,4130.24963,3907.102913,3932.953734,3990.102092
10,25,1,1,2,8,4891.846843,4508.186948,4556.659723,4652.231171
10,30,1,1,2,8,5587.101621,5129.426126,5444.947163,5387.158303
10,35,1,1,2,8,6176.465591,5638.526519,5840.007922,5885.000011
10,40,1,1,2,8,6800.146774,6837.365714,6466.767171,6701.426553
10,45,1,1,2,8,6965.007262,7165.494978,6904.810827,7011.771023
10,50,1,1,2,8,7371.082793,7262.265629,7146.175037,7259.841153
10,55,1,1,2,8,7531.808296,6473.058396,7492.840901,7165.902531
10,60,1,1,2,8,7630.056002,7123.445746,7785.852302,7513.118017
10,65,1,1,2,8,7634.938187,7192.773215,7694.930484,7507.547295
10,70,1,1,2,8,7816.942329,7243.427715,7573.322926,7544.564323
10,75,1,1,2,8,7297.702417,7299.718735,7694.366717,7430.595957
10,80,1,1,2,8,6912.199037,7564.009464,7518.99526,7331.734587
10,85,1,1,2,8,7118.520301,7579.999625,7630.17585,7442.898592
10,90,1,1,2,8,7509.587971,7416.952767,7405.276101,7443.938946
10,95,1,1,2,8,7377.452744,7340.666585,7434.68727,7384.268866
10,100,1,1,2,8,7352.386456,7294.366492,7338.691318,7328.481422
10,105,1,1,2,8,7212.212045,7117.168325,7111.053804,7146.811391
10,110,1,1,2,8,7119.67859,6939.46298,6910.322058,6989.821209
10,115,1,1,2,8,6841.777474,6772.10979,6864.570909,6826.152724
10,120,1,1,2,8,6711.493374,6646.642799,6781.066758,6713.067643
10,5,1,1,4,8,1347.646515,1391.965284,1378.072491,1372.56143
10,10,1,1,4,8,2639.211153,2645.405542,2652.775233,2645.797309
10,15,1,1,4,8,3630.810841,3399.758364,3614.864661,3548.477955
10,20,1,1,4,8,4496.975664,4226.384864,4547.698678,4423.686402
10,25,1,1,4,8,5322.448145,4887.606856,5385.767836,5198.607612
10,30,1,1,4,8,6211.984362,5715.740685,6208.204147,6045.309731
10,35,1,1,4,8,6903.078409,6934.668666,6997.623315,6945.123463
10,40,1,1,4,8,7684.8226,7660.350093,7671.6509,7672.274531
10,45,1,1,4,8,8091.560095,8034.066846,8091.363223,8072.330055
10,50,1,1,4,8,8156.1553,8135.327833,8250.144532,8180.542555
10,55,1,1,4,8,8303.795171,8236.602201,8239.775273,8260.057548
10,60,1,1,4,8,8171.575844,8287.834796,8353.637232,8271.015957
10,65,1,1,4,8,7846.985143,8315.732643,8305.098549,8155.938778
10,70,1,1,4,8,8080.523642,8354.840587,8337.604389,8257.656206
10,75,1,1,4,8,8216.553854,8248.794748,8409.484281,8291.610961
10,80,1,1,4,8,8295.346645,8031.497587,8277.973194,8201.605808
10,85,1,1,4,8,8237.45794,7953.255159,8290.206265,8160.306455
10,90,1,1,4,8,8270.249528,8025.674699,8318.93024,8204.951489
10,95,1,1,4,8,8204.653292,8185.076939,8129.685345,8173.138525
10,100,1,1,4,8,8098.092821,8087.758523,8137.710369,8107.853904
10,105,1,1,4,8,7931.596111,8008.403845,7988.70912,7976.236359
10,110,1,1,4,8,7324.013972,7720.34513,7760.988868,7601.782656
10,115,1,1,4,8,6869.799309,7429.422804,7291.791796,7197.004636
10,120,1,1,4,8,7130.097182,7036.174372,7107.761314,7091.344289
10,5,1,1,8,8,1354.596011,1399.242356,1408.147762,1387.32871
10,10,1,1,8,8,2607.792745,2672.633427,2650.085302,2643.503825
10,15,1,1,8,8,3622.577486,3688.09541,3697.433549,3669.368815
10,20,1,1,8,8,4500.210389,4604.187683,4634.35745,4579.585174
10,25,1,1,8,8,5342.867026,5394.957166,5440.578816,5392.801003
10,30,1,1,8,8,6189.839232,6337.413658,6390.115079,6305.789323
10,35,1,1,8,8,6987.819607,7101.694521,7099.340141,7062.951423
10,40,1,1,8,8,7674.287041,7878.676782,7807.292266,7786.75203
10,45,1,1,8,8,8040.380715,8194.23529,7731.834856,7988.816954
10,50,1,1,8,8,8227.205552,8346.374263,7682.059285,8085.213033
10,55,1,1,8,8,8373.037072,8435.702192,8093.195067,8300.644777
10,60,1,1,8,8,8569.616726,8566.527049,8140.387837,8425.510537
10,65,1,1,8,8,8490.374978,8536.616698,8465.576347,8497.522674
10,70,1,1,8,8,8509.932148,8708.862633,8518.540958,8579.111913
10,75,1,1,8,8,8553.907241,8602.689765,8496.331857,8550.976288
10,80,1,1,8,8,8589.857672,8584.127479,8516.465291,8563.483481
10,85,1,1,8,8,8469.574751,8022.859195,8317.968512,8270.134153
10,90,1,1,8,8,8453.711156,7622.308971,8508.616014,8194.878714
10,95,1,1,8,8,8271.185951,7943.464754,8242.299264,8152.316656
10,100,1,1,8,8,8192.975568,7906.036943,8255.702012,8118.238174
10,105,1,1,8,8,7973.629814,8049.276536,7629.024021,7883.97679
10,110,1,1,8,8,7743.427207,7827.631933,7457.267964,7676.109034
10,115,1,1,8,8,7174.63942,7699.2561,7313.770529,7395.888683
10,120,1,1,8,8,7015.262306,7510.123274,7525.189036,7350.191539
10,5,1,1,16,8,1357.209189,1385.741464,1360.098082,1367.682912
10,10,1,1,16,8,2568.764161,2616.892779,2600.796515,2595.484485
10,15,1,1,16,8,3581.490436,3675.375188,3690.269964,3649.045196
10,20,1,1,16,8,4456.625901,4520.851745,4619.405925,4532.294524
10,25,1,1,16,8,5334.739515,5380.155851,5415.227987,5376.707784
10,30,1,1,16,8,6124.599816,6210.482439,6355.076667,6230.052974
10,35,1,1,16,8,6956.632793,6948.670744,6901.83359,6935.712376
10,40,1,1,16,8,7681.646805,7685.872318,7059.674717,7475.73128
10,45,1,1,16,8,8232.253219,8059.174288,6437.140427,7576.189311
10,50,1,1,16,8,8372.838322,8332.96447,8025.285991,8243.696261
10,55,1,1,16,8,8450.966613,8505.981825,8058.678868,8338.542435
10,60,1,1,16,8,8196.232662,8593.954689,8458.582733,8416.256695
10,65,1,1,16,8,7729.690646,8558.799452,8171.962399,8153.484166
10,70,1,1,16,8,8127.794204,8542.849495,7693.409331,8121.35101
10,75,1,1,16,8,8141.055633,8545.650229,8088.195267,8258.300377
10,80,1,1,16,8,8335.187691,8456.526031,8195.868561,8329.194094
10,85,1,1,16,8,8381.07642,7971.227039,8476.706295,8276.336584
10,90,1,1,16,8,8311.04105,8143.865372,8516.439006,8323.781809
10,95,1,1,16,8,8300.512091,8265.025809,8377.235148,8314.257682
10,100,1,1,16,8,8145.685162,8221.496657,8297.595449,8221.592423
10,105,1,1,16,8,7655.089679,7957.540295,7991.964496,7868.198157
10,110,1,1,16,8,7404.459354,7770.348412,7811.482417,7662.096727
10,115,1,1,16,8,7224.659155,7616.675819,7664.719844,7502.018273
10,120,1,1,16,8,7417.388966,7406.550701,7462.987585,7428.975751
10,5,1,80/1024,1,16,1334.195194,1377.601006,1333.785198,1348.527132
10,10,1,80/1024,1,16,2390.30943,2398.451195,2440.861602,2409.874076
10,15,1,80/1024,1,16,3248.5905,3055.328634,3256.232154,3186.717096
10,20,1,80/1024,1,16,3851.42489,3669.961715,3855.98905,3792.458552
10,25,1,80/1024,1,16,4204.176597,4296.726507,4250.230733,4250.377946
10,30,1,80/1024,1,16,4618.79066,4672.351888,4666.904237,4652.682262
10,35,1,80/1024,1,16,5039.481586,5167.654804,4980.114584,5062.416991
10,40,1,80/1024,1,16,5300.831011,5416.693361,5251.138184,5322.887519
10,45,1,80/1024,1,16,5640.715098,5670.485645,5424.899711,5578.700151
10,50,1,80/1024,1,16,5823.527197,5724.379136,5746.856244,5764.920859
10,55,1,80/1024,1,16,5870.066072,5969.349967,5890.095153,5909.837064
10,60,1,80/1024,1,16,5944.145655,4883.547157,5992.063099,5606.585304
10,65,1,80/1024,1,16,5945.359927,5502.514071,5876.992534,5774.955511
10,70,1,80/1024,1,16,5961.934894,5555.48694,5994.147409,5837.189748
10,75,1,80/1024,1,16,5933.046872,5505.542876,5991.65101,5810.080253
10,80,1,80/1024,1,16,5947.191558,5930.532092,5974.694353,5950.806001
10,85,1,80/1024,1,16,5892.702967,5883.561953,5938.809705,5905.024875
10,90,1,80/1024,1,16,5785.481185,5837.621528,5884.219545,5835.774086
10,95,1,80/1024,1,16,5742.48212,5705.988617,5771.095115,5739.855284
10,100,1,80/1024,1,16,5567.794259,5783.532818,5749.79714,5700.374739
10,105,1,80/1024,1,16,5579.332984,5518.192274,5718.515291,5605.34685
10,110,1,80/1024,1,16,5635.472577,5486.890682,5555.284776,5559.216012
10,115,1,80/1024,1,16,5523.562517,5335.048075,4641.958087,5166.856226
10,120,1,80/1024,1,16,5470.132635,5341.811061,5321.785745,5377.909814
10,5,1,512/1024,1,16,1323.724607,1337.231136,1394.973126,1351.976289
10,10,1,512/1024,1,16,2373.01227,2401.974127,2424.797476,2399.927958
10,15,1,512/1024,1,16,3202.868064,3255.916239,3213.001822,3223.928708
10,20,1,512/1024,1,16,3834.324929,3712.60967,3784.21788,3777.050827
10,25,1,512/1024,1,16,4326.735272,4005.72897,4197.772188,4176.745477
10,30,1,512/1024,1,16,4681.514309,3969.729994,4741.891501,4464.378602
10,35,1,512/1024,1,16,4891.421898,4697.299995,5011.383206,4866.701699
10,40,1,512/1024,1,16,5284.672789,5277.071477,5349.092102,5303.612123
10,45,1,512/1024,1,16,5433.967272,5431.695609,5568.934577,5478.199153
10,50,1,512/1024,1,16,5665.736875,5724.10641,5754.932136,5714.92514
10,55,1,512/1024,1,16,5849.295805,5755.858667,5924.732718,5843.29573
10,60,1,512/1024,1,16,5956.165774,5952.83401,5987.914362,5965.638049
10,65,1,512/1024,1,16,5919.713347,6020.79668,5926.608698,5955.706241
10,70,1,512/1024,1,16,5968.816091,5917.006954,6035.999648,5973.940898
10,75,1,512/1024,1,16,5920.049176,5970.022458,6003.925585,5964.66574
10,80,1,512/1024,1,16,5898.810869,5897.939872,5930.51271,5909.087817
10,85,1,512/1024,1,16,5880.237207,5841.179093,5910.852299,5877.422866
10,90,1,512/1024,1,16,5618.853907,5914.937162,5912.450465,5815.413845
10,95,1,512/1024,1,16,5558.877545,5823.58429,5754.169882,5712.210572
10,100,1,512/1024,1,16,5248.623262,5712.797535,5675.775905,5545.732234
10,105,1,512/1024,1,16,5263.092351,5657.566973,5601.595042,5507.418122
10,110,1,512/1024,1,16,5304.815341,5473.532142,5483.334773,5420.560752
10,115,1,512/1024,1,16,5081.152621,5616.765589,5394.19008,5364.036097
10,120,1,512/1024,1,16,5098.848073,5498.500395,5347.157217,5314.835229
10,5,1,1,2,16,1399.977956,1354.600769,1349.637858,1368.072195
10,10,1,1,2,16,2453.864695,2444.411747,2502.129588,2466.80201
10,15,1,1,2,16,3383.841417,3331.146785,3361.291001,3358.759735
10,20,1,1,2,16,4157.585209,3916.452206,4157.114474,4077.05063
10,25,1,1,2,16,4801.254723,4507.672235,4856.178621,4721.70186
10,30,1,1,2,16,5112.652651,5151.520594,5556.13946,5273.437568
10,35,1,1,2,16,5643.695687,5691.483677,6129.088865,5821.422743
10,40,1,1,2,16,6226.151487,6759.002814,6938.500453,6641.218251
10,45,1,1,2,16,6514.259575,7023.041197,7277.962964,6938.421246
10,50,1,1,2,16,7338.129345,7402.94934,7436.135933,7392.404873
10,55,1,1,2,16,7597.601277,7670.205921,7610.936929,7626.248042
10,60,1,1,2,16,7618.114152,7612.245794,7668.782078,7633.047341
10,65,1,1,2,16,7671.745208,7687.138792,7662.364365,7673.749455
10,70,1,1,2,16,7678.217306,7638.426838,7714.785126,7677.14309
10,75,1,1,2,16,7515.409181,7692.485933,7654.856034,7620.917049
10,80,1,1,2,16,7675.430509,7793.437457,7541.23056,7670.032842
10,85,1,1,2,16,7502.534605,7198.539221,7537.876875,7412.983567
10,90,1,1,2,16,7511.484813,6203.592915,7457.014174,7057.363967
10,95,1,1,2,16,7329.761353,6983.432938,7590.822395,7301.338895
10,100,1,1,2,16,7358.991168,6912.895512,6965.200179,7079.028953
10,105,1,1,2,16,7293.006293,6872.152272,5404.023208,6523.060591
10,110,1,1,2,16,6734.598038,7013.658102,6520.241278,6756.165806
10,115,1,1,2,16,6289.860465,6793.844611,6491.631669,6525.112248
10,120,1,1,2,16,6392.024774,6713.253052,6672.5626,6592.613475
10,5,1,1,4,16,1454.706611,1370.319817,1368.64669,1397.891039
10,10,1,1,4,16,2579.613407,2645.249226,2567.987407,2597.61668
10,15,1,1,4,16,3581.054125,3612.924497,3648.978398,3614.319007
10,20,1,1,4,16,4417.795389,4476.614022,4546.83033,4480.413247
10,25,1,1,4,16,5270.903595,5283.204644,5339.696202,5297.934814
10,30,1,1,4,16,6201.855998,6260.146386,6255.001285,6239.001223
10,35,1,1,4,16,7007.992588,6984.810806,7030.790304,7007.864566
10,40,1,1,4,16,7822.401783,7651.09073,7749.55721,7741.016574
10,45,1,1,4,16,8116.823584,8153.347549,8057.673295,8109.281476
10,50,1,1,4,16,8220.624405,8151.653321,8200.670695,8190.982807
10,55,1,1,4,16,8265.928158,8258.449835,8229.276095,8251.218029
10,60,1,1,4,16,8275.642268,8281.986659,8348.510218,8302.046382
10,65,1,1,4,16,8338.638629,8344.050002,8235.970916,8306.219849
10,70,1,1,4,16,8267.51859,8339.49359,8310.519165,8305.843782
10,75,1,1,4,16,8237.797417,8275.381116,8321.838545,8278.339026
10,80,1,1,4,16,8252.968858,8385.489456,8322.153109,8320.203808
10,85,1,1,4,16,8282.289905,8293.349081,8269.975043,8281.871343
10,90,1,1,4,16,8210.332832,8292.079545,8270.509518,8257.640632
10,95,1,1,4,16,7920.216904,8181.454654,8206.714022,8102.795193
10,100,1,1,4,16,7278.366883,8094.825915,8124.032837,7832.408545
10,105,1,1,4,16,7612.197169,7959.544555,8041.342665,7871.02813
10,110,1,1,4,16,7414.070122,7747.924658,7797.845258,7653.280013
10,115,1,1,4,16,7559.881705,7685.355911,7615.902813,7620.380143
10,120,1,1,4,16,7476.355591,7466.476201,7505.406418,7482.74607
10,5,1,1,8,16,1356.62007,1458.89542,1453.878165,1423.131218
10,10,1,1,8,16,2580.327755,2579.038607,2620.207243,2593.191202
10,15,1,1,8,16,3583.183724,3622.452716,3640.449924,3615.362121
10,20,1,1,8,16,4495.916111,4495.417106,4528.076578,4506.469932
10,25,1,1,8,16,5334.258511,5343.943653,5283.684855,5320.629007
10,30,1,1,8,16,6176.082892,6302.722994,6226.245321,6235.017069
10,35,1,1,8,16,6757.636703,7011.954714,6982.047754,6917.213057
10,40,1,1,8,16,7679.494994,7692.910534,7660.089031,7677.498187
10,45,1,1,8,16,8014.8681,8175.128226,8147.895948,8112.630758
10,50,1,1,8,16,8309.901177,8289.560807,8445.80595,8348.422645
10,55,1,1,8,16,8281.29439,8431.546696,8436.916028,8383.252371
10,60,1,1,8,16,8567.26704,8563.20952,8531.798422,8554.09166
10,65,1,1,8,16,8062.087559,8555.355593,8464.989646,8360.810933
10,70,1,1,8,16,7505.936318,8460.51421,8545.203999,8170.551509
10,75,1,1,8,16,8391.595141,8162.813576,8468.424963,8340.94456
10,80,1,1,8,16,8570.27491,8116.792911,8541.450497,8409.506106
10,85,1,1,8,16,8351.521217,8454.715294,8084.42814,8296.888217
10,90,1,1,8,16,8375.617982,8441.622423,8433.011644,8416.750683
10,95,1,1,8,16,8413.76536,8305.363611,8223.074307,8314.067759
10,100,1,1,8,16,8170.455601,8167.668422,8238.00374,8192.042588
10,105,1,1,8,16,8039.061451,7957.200555,7897.905642,7964.722549
10,110,1,1,8,16,7832.637111,7819.825483,7848.748881,7833.737158
10,115,1,1,8,16,7670.132036,7632.550178,7599.184802,7633.955672
10,120,1,1,8,16,7497.708024,7460.451147,7488.321785,7482.160319
10,5,1,1,16,16,1381.393171,1349.971797,1350.460815,1360.608594
10,10,1,1,16,16,2617.073611,2564.507955,2627.727696,2603.103087
10,15,1,1,16,16,3627.496229,3615.473867,3616.069043,3619.679713
10,20,1,1,16,16,4479.483874,4504.120973,4533.976264,4505.860371
10,25,1,1,16,16,5322.595382,5267.360923,5265.894341,5285.283549
10,30,1,1,16,16,6237.786903,5989.156617,5673.078287,5966.673936
10,35,1,1,16,16,6960.909379,6337.910199,6578.266757,6625.695445
10,40,1,1,16,16,7687.970459,6768.208877,7734.262837,7396.814058
10,45,1,1,16,16,8168.20053,7596.179994,8135.735987,7966.705504
10,50,1,1,16,16,8331.409918,8153.051215,8294.66782,8259.709651
10,55,1,1,16,16,8373.031043,8453.419357,8312.510546,8379.653649
10,60,1,1,16,16,8492.083136,8558.421417,8070.981513,8373.828689
10,65,1,1,16,16,8529.549076,8571.939169,7732.345977,8277.944741
10,70,1,1,16,16,8494.684562,8492.387377,8099.420306,8362.164082
10,75,1,1,16,16,8288.97428,8545.18775,8180.181153,8338.114394
10,80,1,1,16,16,8515.933031,8452.738146,8466.866894,8478.51269
10,85,1,1,16,16,8433.407947,8301.679313,8415.972606,8383.686622
10,90,1,1,16,16,8398.922327,8486.020222,8431.931144,8438.957897
10,95,1,1,16,16,8370.755425,8283.477988,8272.962855,8309.065423
10,100,1,1,16,16,8115.054565,8345.607836,8162.451937,8207.704779
10,105,1,1,16,16,8104.401287,8135.69651,7917.409894,8052.502564
10,110,1,1,16,16,7752.661914,7787.420335,7771.36581,7770.482686
10,115,1,1,16,16,7649.353719,7660.144064,7603.191141,7637.562975
10,120,1,1,16,16,7399.300629,7468.053492,7443.669327,7437.007816
10,5,2,80/1024,1,4,1436.672004,1361.732862,1431.860538,1410.088468
10,10,2,80/1024,1,4,2375.964054,2439.708033,2366.136408,2393.936165
10,15,2,80/1024,1,4,3214.320107,3234.519109,3263.977352,3237.605523
10,20,2,80/1024,1,4,3832.906941,3809.666351,3638.875325,3760.482873
10,25,2,80/1024,1,4,4384.557337,4204.620916,4295.637847,4294.9387
10,30,2,80/1024,1,4,4852.43801,4647.667238,4755.731384,4751.945544
10,35,2,80/1024,1,4,5297.365369,4945.510084,4981.957512,5074.944322
10,40,2,80/1024,1,4,5537.70242,5325.134727,5304.29258,5389.043242
10,45,2,80/1024,1,4,5808.629017,5524.516031,5464.360247,5599.168432
10,50,2,80/1024,1,4,5949.249978,5684.198416,5600.571845,5744.673413
10,55,2,80/1024,1,4,6060.407357,5862.031968,5789.937563,5904.125629
10,60,2,80/1024,1,4,6158.591198,5953.015995,5936.029042,6015.878745
10,65,2,80/1024,1,4,6197.145524,5982.402761,5911.09427,6030.214185
10,70,2,80/1024,1,4,6196.009644,6002.498966,5934.646635,6044.385082
10,75,2,80/1024,1,4,6146.009569,5931.186086,5927.014233,6001.403296
10,80,2,80/1024,1,4,6038.415762,5834.921243,5914.857888,5929.398298
10,85,2,80/1024,1,4,6053.022326,5631.114287,4585.904274,5423.346962
10,90,2,80/1024,1,4,5940.983836,5465.754485,4998.883871,5468.540731
10,95,2,80/1024,1,4,5936.795357,5355.469169,5135.392397,5475.885641
10,100,2,80/1024,1,4,5916.919138,5149.949442,5174.880724,5413.916435
10,105,2,80/1024,1,4,5778.983538,5299.963312,5321.161522,5466.702791
10,110,2,80/1024,1,4,5727.529228,5311.996377,5223.900415,5421.142007
10,115,2,80/1024,1,4,5648.573236,5145.620143,5310.923103,5368.372161
10,120,2,80/1024,1,4,5686.877398,5085.5883,5072.221517,5281.562405
10,5,2,512/1024,1,4,1321.348815,1340.149793,1320.606687,1327.368432
10,10,2,512/1024,1,4,2384.492268,2270.079532,2339.670703,2331.414168
10,15,2,512/1024,1,4,3089.648824,3060.278155,3202.745413,3117.557464
10,20,2,512/1024,1,4,3546.388226,3644.063259,3847.156658,3679.202715
10,25,2,512/1024,1,4,3374.35818,4130.39256,4321.866403,3942.205714
10,30,2,512/1024,1,4,4343.606645,4624.906352,4932.989859,4633.834285
10,35,2,512/1024,1,4,4894.490126,4990.233066,5131.963096,5005.562096
10,40,2,512/1024,1,4,5208.260003,5212.466741,5250.832175,5223.852973
10,45,2,512/1024,1,4,5493.163197,5472.991193,5536.225229,5500.793206
10,50,2,512/1024,1,4,5757.270357,5703.574758,5656.033572,5705.626229
10,55,2,512/1024,1,4,5861.268326,5857.956522,5874.293057,5864.505968
10,60,2,512/1024,1,4,5827.662774,5880.711717,5986.305127,5898.226539
10,65,2,512/1024,1,4,5915.341968,5970.549401,5937.628177,5941.173182
10,70,2,512/1024,1,4,5899.386371,5855.334942,5980.304522,5911.675278
10,75,2,512/1024,1,4,5717.70238,5774.742455,6018.637157,5837.027331
10,80,2,512/1024,1,4,5731.106416,5588.263143,5904.179614,5741.183057
10,85,2,512/1024,1,4,5647.818313,5374.77193,5888.108441,5636.899561
10,90,2,512/1024,1,4,5427.976067,5347.827184,5910.147006,5561.983419
10,95,2,512/1024,1,4,5525.560881,5351.58681,5773.248571,5550.132087
10,100,2,512/1024,1,4,5620.533359,5699.695051,5676.615056,5665.614489
10,105,2,512/1024,1,4,5427.236345,5503.528206,5511.528516,5480.764356
10,110,2,512/1024,1,4,5331.581203,5443.551437,5309.182998,5361.438546
10,115,2,512/1024,1,4,5245.312869,5320.040422,5200.098782,5255.150691
10,120,2,512/1024,1,4,5124.161016,5251.318804,5172.869904,5182.783242
10,5,2,1,2,4,1373.837707,1332.843831,1388.266312,1364.982617
10,10,2,1,2,4,2476.420669,2516.59157,2489.922349,2494.311529
10,15,2,1,2,4,3400.878635,3202.648348,3355.495992,3319.674325
10,20,2,1,2,4,4150.834836,3804.205395,4167.295545,4040.778592
10,25,2,1,2,4,4877.038281,4497.667123,4901.398247,4758.701217
10,30,2,1,2,4,5562.446958,5148.015121,5528.721571,5413.061216
10,35,2,1,2,4,6174.9326,6069.575028,6159.549844,6134.685824
10,40,2,1,2,4,6753.64466,6792.113542,6721.945788,6755.90133
10,45,2,1,2,4,6955.312665,7191.753908,7004.565891,7050.544155
10,50,2,1,2,4,7094.952833,7232.331733,7310.6847,7212.656422
10,55,2,1,2,4,7444.540761,7432.715989,7513.819877,7463.692209
10,60,2,1,2,4,7534.273791,7573.241919,7683.076903,7596.864204
10,65,2,1,2,4,7727.396762,7687.942631,7595.982611,7670.440668
10,70,2,1,2,4,7692.862285,7671.281116,7696.594042,7686.912481
10,75,2,1,2,4,7693.567457,7629.332396,7584.602116,7635.83399
10,80,2,1,2,4,7571.186468,7700.027525,7581.068367,7617.427453
10,85,2,1,2,4,7525.587934,7577.918137,7446.712671,7516.739581
10,90,2,1,2,4,7620.007362,7492.182343,7327.138155,7479.775953
10,95,2,1,2,4,7028.495084,7356.404144,7358.894594,7247.931274
10,100,2,1,2,4,6884.47767,7360.432284,7337.129251,7194.013068
10,105,2,1,2,4,6804.082844,7095.006541,7173.64852,7024.245968
10,110,2,1,2,4,6861.547188,6983.248765,6976.956607,6940.584187
10,115,2,1,2,4,6791.878728,6619.103676,6754.673547,6721.885317
10,120,2,1,2,4,6687.43932,6406.977466,6703.931951,6599.449579
10,5,2,1,4,4,1350.511269,1344.384076,1348.781224,1347.89219
10,10,2,1,4,4,2571.009073,2631.191016,2601.627556,2601.275882
10,15,2,1,4,4,3444.880416,3608.870919,3661.661908,3571.804414
10,20,2,1,4,4,4162.765347,4529.428803,4549.621883,4413.938678
10,25,2,1,4,4,4817.812579,5350.04224,5376.510869,5181.455229
10,30,2,1,4,4,5687.413609,6235.449285,6269.261891,6064.041595
10,35,2,1,4,4,6732.029874,7014.597594,7075.488803,6940.705424
10,40,2,1,4,4,7688.80925,7701.880651,7649.155799,7679.948567
10,45,2,1,4,4,8070.109656,8140.628764,8142.050224,8117.596215
10,50,2,1,4,4,8233.005701,8203.02597,8134.402933,8190.144868
10,55,2,1,4,4,8205.879856,8233.221629,8245.508541,8228.203342
10,60,2,1,4,4,8327.055007,8283.545711,8338.529142,8316.37662
10,65,2,1,4,4,8350.032127,8310.889516,8403.210825,8354.710823
10,70,2,1,4,4,8351.562933,8404.536412,8365.022457,8373.707267
10,75,2,1,4,4,8251.05932,8345.262014,8377.483555,8324.60163
10,80,2,1,4,4,8336.978975,8279.687939,8295.75011,8304.139008
10,85,2,1,4,4,8340.800735,8098.595936,8290.096876,8243.164516
10,90,2,1,4,4,8202.02456,8031.875544,8239.087324,8157.662476
10,95,2,1,4,4,8126.607663,7633.684081,8126.398471,7962.230072
10,100,2,1,4,4,8129.439918,7493.399912,8139.363066,7920.734299
10,105,2,1,4,4,8054.13438,7787.931242,7933.013452,7925.026358
10,110,2,1,4,4,7819.983405,7740.539129,7832.146266,7797.556267
10,115,2,1,4,4,7684.116372,7625.507532,7680.278075,7663.30066
10,120,2,1,4,4,7584.395552,7472.205222,7441.231015,7499.277263
10,5,2,1,8,4,1379.145134,1417.609676,1394.677854,1397.144221
10,10,2,1,8,4,2618.845727,2651.637711,2597.195551,2622.559663
10,15,2,1,8,4,3609.096768,3611.732291,3619.689756,3613.506272
10,20,2,1,8,4,4462.666043,4466.833027,4567.323154,4498.940741
10,25,2,1,8,4,5275.164864,5295.072692,5300.734286,5290.323947
10,30,2,1,8,4,6213.071544,6218.738781,6197.132298,6209.647541
10,35,2,1,8,4,7006.33166,7025.646636,7008.484346,7013.487547
10,40,2,1,8,4,7757.102545,7662.62939,7810.117878,7743.283271
10,45,2,1,8,4,7458.242364,8092.635794,8037.029772,7862.635977
10,50,2,1,8,4,6403.080789,8434.528081,7943.918678,7593.842516
10,55,2,1,8,4,8069.597844,8456.76068,8487.550533,8337.969686
10,60,2,1,8,4,8228.767787,8468.133536,8543.6451,8413.515474
10,65,2,1,8,4,8569.490509,8608.410259,8595.701208,8591.200659
10,70,2,1,8,4,8605.057216,8296.386821,8579.795823,8493.74662
10,75,2,1,8,4,8576.722256,8082.625002,8560.309265,8406.552175
10,80,2,1,8,4,8550.41887,7972.392271,8487.168883,8336.660008
10,85,2,1,8,4,8471.52188,8105.127488,8455.08874,8343.912703
10,90,2,1,8,4,8390.522699,7549.102376,8457.71379,8132.446288
10,95,2,1,8,4,8326.424517,7908.450088,8394.280938,8209.718514
10,100,2,1,8,4,8274.411563,8054.417529,8124.374513,8151.067869
10,105,2,1,8,4,8068.18227,7958.475539,8027.511465,8018.056424
10,110,2,1,8,4,7792.122013,7858.192817,7795.729843,7815.348224
10,115,2,1,8,4,7615.784087,7707.019236,7615.465773,7646.089699
10,120,2,1,8,4,7500.202808,7535.82466,7504.889276,7513.638915
10,5,2,1,16,4,1444.494153,1358.718432,1388.269246,1397.16061
10,10,2,1,16,4,2575.49329,2619.262953,2589.205468,2594.653904
10,15,2,1,16,4,3573.564425,3629.230211,3636.546714,3613.113783
10,20,2,1,16,4,4496.613927,4492.913655,4395.726897,4461.751493
10,25,2,1,16,4,5310.266346,5321.756233,4914.86988,5182.297486
10,30,2,1,16,4,6212.79965,6193.816069,6149.247269,6185.287663
10,35,2,1,16,4,7033.930582,6990.37301,6998.178226,7007.493939
10,40,2,1,16,4,7695.685124,7666.635418,7767.078638,7709.799727
10,45,2,1,16,4,8122.476227,7488.486022,8167.058459,7926.006902
10,50,2,1,16,4,8412.415063,7726.150504,8416.211599,8184.925722
10,55,2,1,16,4,8512.555088,8034.701339,8451.813855,8333.023427
10,60,2,1,16,4,8584.754251,8490.25374,8492.394276,8522.467422
10,65,2,1,16,4,8563.589763,8543.146599,8022.848532,8376.528298
10,70,2,1,16,4,8512.260614,8573.413209,8151.200613,8412.291479
10,75,2,1,16,4,8606.274172,8577.329533,8108.924443,8430.842716
10,80,2,1,16,4,8371.61952,8251.043527,8581.690086,8401.451045
10,85,2,1,16,4,7998.555792,8011.966735,8546.323869,8185.615465
10,90,2,1,16,4,7989.926782,8279.134699,8498.15773,8255.739737
10,95,2,1,16,4,8345.807278,8342.585301,8413.856204,8367.416261
10,100,2,1,16,4,8167.689185,8200.939018,8281.384168,8216.67079
