partition_num,threads,zipf,rw,servers,cross,tput_1,tput_2,tput_3
256,2,0.4,0,4,40,47738.5,47135.6,48195.8
256,2,0.4,0,4,60,39612.3,41411.0,42138.0
256,2,0.4,0,4,80,35229.0,34177.5,36113.3
256,2,0.4,0,4,100,31863.3,29687.4,30048.7
256,2,0.4,0,8,0,121872.0,119287.0,119888.0
256,2,0.4,0,8,20,69901.0,70044.0,69268.8
256,2,0.4,0,8,40,51861.0,55606.8,57735.5
256,2,0.4,0,8,60,47575.7,46874.5,45245.3
256,2,0.4,0,8,80,39987.5,37520.4,39744.4
256,2,0.4,0,8,100,39345.7,38099.7,37013.4
256,2,0.4,20,2,0,104864.0,100060.0,98872.6
256,2,0.4,20,2,20,57888.6,63629.9,64872.2
256,2,0.4,20,2,40,41468.0,43925.0,43882.3
256,2,0.4,20,2,60,31894.8,32843.1,32581.8
256,2,0.4,20,2,80,27686.9,26613.7,27192.4
256,2,0.4,20,2,100,21715.6,23060.0,22921.2
256,2,0.4,20,4,0,128364.0,128334.0,127272.0
256,2,0.4,20,4,20,71232.9,70927.0,71639.8
256,2,0.4,20,4,40,56793.0,54633.4,54673.6
256,2,0.4,20,4,60,48869.3,46326.1,47991.5
256,2,0.4,20,4,80,41839.8,38926.7,39201.6
256,2,0.4,20,4,100,41264.3,38356.0,36380.5
256,2,0.4,20,8,0,146688.0,146705.0,151408.0
256,2,0.4,20,8,20,80872.9,84183.9,77260.0
256,2,0.4,20,8,40,67237.7,64409.1,62685.4
256,2,0.4,20,8,60,50689.8,52048.5,50955.1
256,2,0.4,20,8,80,50252.3,51640.3,50196.2
256,2,0.4,20,8,100,46822.2,41758.1,46894.3
256,2,0.4,60,2,0,177895.0,172627.0,163134.0
256,2,0.4,60,2,20,108357.0,109684.0,110010.0
256,2,0.4,60,2,40,67300.3,74036.3,73414.4
256,2,0.4,60,2,60,53402.8,56978.1,53502.8
256,2,0.4,60,2,80,43737.4,52803.4,41506.6
256,2,0.4,60,2,100,33691.6,40437.6,37869.8
256,2,0.4,60,4,0,227844.0,228839.0,226783.0
256,2,0.4,60,4,20,118095.0,116091.0,117097.0
256,2,0.4,60,4,40,97967.3,86551.4,84073.8
256,2,0.4,60,4,60,85177.9,82508.5,75301.5
256,2,0.4,60,4,80,73475.3,75538.4,74289.1
256,2,0.4,60,4,100,66852.5,61051.7,66819.1
256,2,0.4,60,8,0,264896.0,257246.0,251348.0
256,2,0.4,60,8,20,132566.0,138115.0,140838.0
256,2,0.4,60,8,40,111631.0,109377.0,112392.0
256,2,0.4,60,8,60,97367.0,95915.7,93383.6
256,2,0.4,60,8,80,78377.7,77381.2,81590.0
256,2,0.4,60,8,100,67566.7,70523.7,63543.7
256,2,0.4,100,2,0,739120.0,733772.0,714578.0
256,2,0.4,100,2,20,362867.0,353878.0,341165.0
256,2,0.4,100,2,40,297255.0,283666.0,260604.0
256,2,0.4,100,2,60,225720.0,229302.0,224719.0
256,2,0.4,100,2,80,187733.0,197120.0,204682.0
256,2,0.4,100,2,100,186530.0,169718.0,171937.0
256,2,0.4,100,4,0,1438810.0,1421120.0,1413430.0
256,2,0.4,100,4,20,463041.0,524985.0,485772.0
256,2,0.4,100,4,40,308921.0,328220.0,356322.0
256,2,0.4,100,4,60,264936.0,231528.0,227314.0
256,2,0.4,100,4,80,204514.0,215371.0,195367.0
256,2,0.4,100,4,100,164341.0,176841.0,172278.0
256,2,0.4,100,8,0,2807370.0,2773870.0,2776270.0
256,2,0.4,100,8,20,582485.0,609802.0,592193.0
256,2,0.4,100,8,40,350931.0,336215.0,346543.0
256,2,0.4,100,8,60,270617.0,239774.0,262462.0
256,2,0.4,100,8,80,220906.0,190707.0,205889.0
256,2,0.4,100,8,100,178601.0,164156.0,173581.0
256,2,0.8,0,2,0,86354.4,88471.6,88537.7
256,2,0.8,0,2,20,57233.3,58630.5,58958.8
256,2,0.8,0,2,40,43308.6,43142.9,44623.9
256,2,0.8,0,2,60,33073.1,33180.1,33470.6
256,2,0.8,0,2,80,26583.7,26196.3,27431.9
256,2,0.8,0,2,100,22256.0,22601.2,22716.8
256,2,0.8,0,4,0,109276.0,110018.0,108230.0
256,2,0.8,0,4,20,67884.1,67737.8,67841.7
256,2,0.8,0,4,40,52898.2,53113.9,51867.4
256,2,0.8,0,4,60,43563.8,44342.1,44041.2
256,2,0.8,0,4,80,36783.2,37384.0,37747.9
256,2,0.8,0,4,100,32606.5,33336.0,33511.6
256,2,0.8,0,8,0,126417.0,126966.0,126128.0
256,2,0.8,0,8,20,81920.3,78859.8,79671.0
256,2,0.8,0,8,40,63760.4,63997.1,62554.6
256,2,0.8,0,8,60,51266.7,50142.1,50492.0
256,2,0.8,0,8,80,42101.3,42566.2,43614.8
256,2,0.8,0,8,100,40210.3,41227.6,41976.9
256,2,0.8,20,2,0,105109.0,103157.0,103339.0
256,2,0.8,20,2,20,68499.5,72065.0,69775.9
256,2,0.8,20,2,40,49883.6,50772.6,52502.7
256,2,0.8,20,2,60,37775.0,37506.4,39817.3
256,2,0.8,20,2,80,31104.2,31664.3,31958.4
256,2,0.8,20,2,100,27167.9,25960.8,26801.6
256,2,0.8,20,4,0,136416.0,134630.0,134857.0
256,2,0.8,20,4,20,81388.3,78828.1,80459.0
256,2,0.8,20,4,40,64138.2,64164.7,63212.4
256,2,0.8,20,4,60,50658.2,51052.5,51242.3
256,2,0.8,20,4,80,44327.6,43390.8,43372.9
256,2,0.8,20,4,100,42892.9,40630.9,41017.8
256,2,0.8,20,8,0,153760.0,156638.0,154601.0
256,2,0.8,20,8,20,94541.0,94544.7,95130.4
256,2,0.8,20,8,40,75046.9,74168.4,74174.6
256,2,0.8,20,8,60,61013.5,58823.8,59939.9
256,2,0.8,20,8,80,54149.9,50555.0,53537.4
256,2,0.8,20,8,100,48832.2,47686.7,48562.5
256,2,0.8,60,2,0,186736.0,180223.0,182266.0
256,2,0.8,60,2,20,115604.0,117182.0,119448.0
256,2,0.8,60,2,40,84222.5,81089.8,82191.4
256,2,0.8,60,2,60,65916.6,70702.1,66165.4
256,2,0.8,60,2,80,52489.7,61725.1,56655.4
256,2,0.8,60,2,100,48935.1,50600.0,47860.2
256,2,0.8,60,4,0,241591.0,235786.0,246139.0
256,2,0.8,60,4,20,130542.0,132853.0,129846.0
256,2,0.8,60,4,40,108531.0,105707.0,104117.0
256,2,0.8,60,4,60,91138.2,88907.0,95478.2
256,2,0.8,60,4,80,79077.5,78188.8,75267.4
256,2,0.8,60,4,100,67789.3,64723.7,66219.1
256,2,0.8,60,8,0,279187.0,286224.0,272401.0
256,2,0.8,60,8,20,157832.0,152625.0,156307.0
256,2,0.8,60,8,40,124369.0,115383.0,117436.0
256,2,0.8,60,8,60,92953.0,96262.2,98417.8
256,2,0.8,60,8,80,82197.6,76577.1,79477.2
256,2,0.8,60,8,100,68849.3,69986.6,71322.5
256,2,0.8,100,2,0,842009.0,833361.0,833813.0
256,2,0.8,100,2,20,401814.0,381182.0,398300.0
256,2,0.8,100,2,40,303980.0,304360.0,280135.0
256,2,0.8,100,2,60,242190.0,232673.0,241338.0
256,2,0.8,100,2,80,210459.0,197658.0,197412.0
256,2,0.8,100,2,100,190395.0,176207.0,178304.0
256,2,0.8,100,4,0,1610750.0,1614560.0,1594080.0
256,2,0.8,100,4,20,507219.0,549415.0,515458.0
256,2,0.8,100,4,40,337945.0,334916.0,340003.0
256,2,0.8,100,4,60,242967.0,268305.0,254479.0
256,2,0.8,100,4,80,207601.0,195564.0,217632.0
256,2,0.8,100,4,100,174626.0,185172.0,183557.0
256,2,0.8,100,8,0,3122390.0,3140910.0,3140810.0
256,2,0.8,100,8,20,686399.0,606936.0,623171.0
256,2,0.8,100,8,40,374987.0,404403.0,364711.0
256,2,0.8,100,8,60,266972.0,255861.0,268040.0
256,2,0.8,100,8,80,215998.0,210946.0,207201.0
256,2,0.8,100,8,100,166122.0,180818.0,165291.0
256,2,0.99,0,2,0,92236.7,91516.1,89680.6
256,2,0.99,0,2,20,63620.3,64757.6,64034.7
256,2,0.99,0,2,40,48690.2,52000.4,50600.0
256,2,0.99,0,2,60,38665.6,37856.3,39741.1
256,2,0.99,0,2,80,31606.0,32552.0,32012.2
256,2,0.99,0,2,100,27422.3,27647.9,27015.6
256,2,0.99,0,4,0,112548.0,117173.0,114830.0
256,2,0.99,0,4,20,83329.3,82434.2,83978.2
256,2,0.99,0,4,40,64262.6,63711.1,62701.4
256,2,0.99,0,4,60,50104.6,50920.7,52756.3
256,2,0.99,0,4,80,42093.9,43205.7,42328.6
256,2,0.99,0,4,100,38371.6,39357.0,38481.8
256,2,0.99,0,8,0,135152.0,133776.0,134928.0
256,2,0.99,0,8,20,101078.0,100302.0,99981.2
256,2,0.99,0,8,40,72558.3,74224.6,73143.3
256,2,0.99,0,8,60,59156.0,58272.1,59071.3
256,2,0.99,0,8,80,50678.3,49910.1,49768.0
256,2,0.99,0,8,100,46141.1,44433.3,44163.5
256,2,0.99,20,2,0,111711.0,111859.0,107780.0
256,2,0.99,20,2,20,76446.3,80997.7,77389.4
256,2,0.99,20,2,40,57207.4,61993.0,61394.0
256,2,0.99,20,2,60,46230.0,44900.4,47028.1
256,2,0.99,20,2,80,37735.2,38453.8,37513.4
256,2,0.99,20,2,100,31230.2,31746.3,32123.5
256,2,0.99,20,4,0,144599.0,145714.0,144248.0
256,2,0.99,20,4,20,99652.2,97891.6,98502.4
256,2,0.99,20,4,40,74024.1,76185.0,74707.0
256,2,0.99,20,4,60,61984.2,62843.6,60684.6
256,2,0.99,20,4,80,57213.1,54879.8,56875.1
256,2,0.99,20,4,100,49514.3,51937.0,51211.6
256,2,0.99,20,8,0,167080.0,166691.0,160612.0
256,2,0.99,20,8,20,122122.0,119237.0,116945.0
256,2,0.99,20,8,40,86908.1,88542.6,87511.5
256,2,0.99,20,8,60,74588.3,72099.5,72066.6
256,2,0.99,20,8,80,59270.0,58472.3,59860.1
256,2,0.99,20,8,100,50564.6,50254.6,51353.2
256,2,0.99,60,2,0,196798.0,187161.0,192260.0
256,2,0.99,60,2,20,131040.0,133787.0,131082.0
256,2,0.99,60,2,40,110801.0,110923.0,107378.0
256,2,0.99,60,2,60,92175.7,96928.0,90835.0
256,2,0.99,60,2,80,78213.1,78195.6,78630.9
256,2,0.99,60,2,100,64268.9,66404.1,64812.6
256,2,0.99,60,4,0,253479.0,258608.0,258077.0
256,2,0.99,60,4,20,157629.0,162739.0,158535.0
256,2,0.99,60,4,40,127387.0,132313.0,131412.0
256,2,0.99,60,4,60,101784.0,103094.0,102576.0
256,2,0.99,60,4,80,86104.7,85172.0,86594.9
256,2,0.99,60,4,100,75667.9,75904.8,76763.7
256,2,0.99,60,8,0,311329.0,311153.0,308306.0
256,2,0.99,60,8,20,192167.0,189996.0,197643.0
256,2,0.99,60,8,40,139497.0,142794.0,136736.0
256,2,0.99,60,8,60,107523.0,112295.0,108603.0
256,2,0.99,60,8,80,87323.9,88139.8,88868.7
256,2,0.99,60,8,100,78259.5,75066.9,74743.9
256,2,0.99,100,2,0,979086.0,961912.0,965864.0
256,2,0.99,100,2,20,434920.0,446407.0,446679.0
256,2,0.99,100,2,40,331129.0,334784.0,336295.0
256,2,0.99,100,2,60,269022.0,272721.0,262584.0
256,2,0.99,100,2,80,224013.0,225815.0,239809.0
256,2,0.99,100,2,100,189172.0,200568.0,191390.0
256,2,0.99,100,4,0,1924390.0,1870350.0,1856140.0
256,2,0.99,100,4,20,555549.0,588902.0,609295.0
256,2,0.99,100,4,40,382284.0,409672.0,391133.0
256,2,0.99,100,4,60,273924.0,282951.0,290855.0
256,2,0.99,100,4,80,220851.0,221124.0,231243.0
256,2,0.99,100,4,100,169982.0,191540.0,195949.0
256,2,0.99,100,8,0,3632920.0,3619050.0,3597850.0
256,2,0.99,100,8,20,719094.0,699304.0,711979.0
256,2,0.99,100,8,40,422207.0,405154.0,403700.0
256,2,0.99,100,8,60,286885.0,309619.0,305998.0
256,2,0.99,100,8,80,240939.0,224860.0,234863.0
256,2,0.99,100,8,100,207577.0,192065.0,194181.0
256,8,0.0,0,2,0,266166.0,257146.0,321293.0
256,8,0.0,0,2,20,191272.0,193513.0,206746.0
256,8,0.0,0,2,40,189324.0,177092.0,187977.0
256,8,0.0,0,2,60,140078.0,143708.0,146084.0
256,8,0.0,0,2,80,115658.0,129628.0,123874.0
256,8,0.0,0,2,100,102717.0,108259.0,109288.0
256,8,0.0,0,4,0,366048.0,365086.0,354080.0
256,8,0.0,0,4,20,246253.0,246398.0,243008.0
256,8,0.0,0,4,40,206785.0,207664.0,219131.0
256,8,0.0,0,4,60,175503.0,172900.0,183490.0
256,8,0.0,0,4,80,156719.0,155136.0,158889.0
256,8,0.0,0,4,100,143777.0,124893.0,137222.0
256,8,0.0,0,8,0,375910.0,388511.0,388096.0
256,8,0.0,0,8,20,278140.0,269819.0,270410.0
256,8,0.0,0,8,40,240934.0,225416.0,217027.0
256,8,0.0,0,8,60,194622.0,186319.0,200477.0
256,8,0.0,0,8,80,170691.0,181187.0,181965.0
256,8,0.0,0,8,100,179682.0,175513.0,179464.0
256,8,0.0,20,2,0,353421.0,383267.0,361444.0
256,8,0.0,20,2,20,226283.0,231464.0,246472.0
256,8,0.0,20,2,40,174543.0,225558.0,200469.0
256,8,0.0,20,2,60,163291.0,160083.0,180820.0
256,8,0.0,20,2,80,144756.0,136877.0,148389.0
256,8,0.0,20,2,100,129676.0,128817.0,116501.0
256,8,0.0,20,4,0,448832.0,440512.0,443600.0
256,8,0.0,20,4,20,306306.0,298923.0,290759.0
256,8,0.0,20,4,40,252962.0,243654.0,258112.0
256,8,0.0,20,4,60,213474.0,208410.0,202584.0
256,8,0.0,20,4,80,229821.0,213533.0,173900.0
256,8,0.0,20,4,100,210122.0,202179.0,189312.0
256,8,0.0,20,8,0,486177.0,472052.0,474471.0
256,8,0.0,20,8,20,334400.0,340096.0,318190.0
256,8,0.0,20,8,40,277432.0,296773.0,285730.0
256,8,0.0,20,8,60,261289.0,239561.0,250680.0
256,8,0.0,20,8,80,243016.0,238724.0,238521.0
256,8,0.0,20,8,100,213246.0,212962.0,216684.0
256,8,0.0,60,2,0,570528.0,626253.0,599773.0
256,8,0.0,60,2,20,372835.0,411836.0,397381.0
256,8,0.0,60,2,40,323785.0,318160.0,341049.0
256,8,0.0,60,2,60,265291.0,309940.0,228744.0
256,8,0.0,60,2,80,331184.0,310843.0,335243.0
256,8,0.0,60,2,100,283315.0,279758.0,286534.0
256,8,0.0,60,4,0,831190.0,825038.0,817288.0
256,8,0.0,60,4,20,490896.0,469110.0,519460.0
256,8,0.0,60,4,40,467964.0,438594.0,420678.0
256,8,0.0,60,4,60,390691.0,404861.0,392766.0
256,8,0.0,60,4,80,358259.0,334669.0,339934.0
256,8,0.0,60,4,100,308481.0,314224.0,329561.0
256,8,0.0,60,8,0,905386.0,876023.0,878431.0
256,8,0.0,60,8,20,564886.0,575791.0,558335.0
256,8,0.0,60,8,40,499045.0,490488.0,438485.0
256,8,0.0,60,8,60,415874.0,413279.0,413510.0
256,8,0.0,60,8,80,348588.0,343384.0,353570.0
256,8,0.0,60,8,100,311864.0,320218.0,313304.0
256,8,0.0,100,2,0,2990530.0,3035480.0,2983500.0
256,8,0.0,100,2,20,1698830.0,1743350.0,1615310.0
256,8,0.0,100,2,40,1206060.0,1262730.0,1360130.0
256,8,0.0,100,2,60,1014100.0,1029250.0,1081350.0
256,8,0.0,100,2,80,874506.0,890728.0,907525.0
256,8,0.0,100,2,100,686697.0,731087.0,687742.0
256,8,0.0,100,4,0,5619850.0,5580320.0,5629960.0
256,8,0.0,100,4,20,2213230.0,2274950.0,2061520.0
256,8,0.0,100,4,40,1518390.0,1456110.0,1516560.0
256,8,0.0,100,4,60,1054790.0,988832.0,1014000.0
256,8,0.0,100,4,80,873933.0,755865.0,832128.0
256,8,0.0,100,4,100,681768.0,698735.0,689576.0
256,8,0.0,100,8,0,11214300.0,10659300.0,11081400.0
256,8,0.0,100,8,20,2739560.0,2578390.0,2775090.0
256,8,0.0,100,8,40,1558250.0,1521750.0,1626450.0
256,8,0.0,100,8,60,1102510.0,1191060.0,1098400.0
256,8,0.0,100,8,80,893552.0,856914.0,804616.0
256,8,0.0,100,8,100,716759.0,691191.0,685828.0
256,8,0.4,0,2,0,268301.0,253096.0,297580.0
256,8,0.4,0,2,20,190512.0,196202.0,201935.0
256,8,0.4,0,2,40,154046.0,171543.0,176302.0
256,8,0.4,0,2,60,126743.0,143668.0,130342.0
256,8,0.4,0,2,80,117266.0,120392.0,120755.0
256,8,0.4,0,2,100,108757.0,109718.0,112640.0
256,8,0.4,0,4,0,352553.0,352040.0,352394.0
256,8,0.4,0,4,20,243927.0,241308.0,244483.0
256,8,0.4,0,4,40,198909.0,212102.0,201100.0
256,8,0.4,0,4,60,178036.0,176076.0,164792.0
256,8,0.4,0,4,80,147289.0,145878.0,154019.0
256,8,0.4,0,4,100,134626.0,138498.0,145831.0
256,8,0.4,0,8,0,388608.0,381632.0,381158.0
256,8,0.4,0,8,20,250348.0,270912.0,259166.0
256,8,0.4,0,8,40,227297.0,229341.0,230324.0
256,8,0.4,0,8,60,192283.0,186857.0,188221.0
256,8,0.4,0,8,80,173922.0,152171.0,174575.0
256,8,0.4,0,8,100,176099.0,171839.0,170076.0
256,8,0.4,20,2,0,325807.0,363856.0,353233.0
256,8,0.4,20,2,20,207101.0,228772.0,229765.0
256,8,0.4,20,2,40,198926.0,218540.0,200511.0
256,8,0.4,20,2,60,152182.0,160601.0,168433.0
256,8,0.4,20,2,80,144261.0,155828.0,139400.0
256,8,0.4,20,2,100,126208.0,124560.0,134490.0
256,8,0.4,20,4,0,429634.0,431300.0,416110.0
256,8,0.4,20,4,20,295165.0,302470.0,291105.0
256,8,0.4,20,4,40,242818.0,217459.0,249726.0
256,8,0.4,20,4,60,200784.0,215512.0,204573.0
256,8,0.4,20,4,80,188193.0,182894.0,179158.0
256,8,0.4,20,4,100,168870.0,184654.0,190579.0
256,8,0.4,20,8,0,468400.0,459328.0,466368.0
256,8,0.4,20,8,20,342149.0,319616.0,326867.0
256,8,0.4,20,8,40,279540.0,275333.0,278918.0
256,8,0.4,20,8,60,232501.0,224152.0,224287.0
256,8,0.4,20,8,80,218548.0,228954.0,227954.0
256,8,0.4,20,8,100,162948.0,201137.0,200993.0
256,8,0.4,60,2,0,547881.0,589983.0,573510.0
256,8,0.4,60,2,20,361441.0,336560.0,353747.0
256,8,0.4,60,2,40,308969.0,309177.0,357542.0
256,8,0.4,60,2,60,281501.0,323628.0,291129.0
256,8,0.4,60,2,80,295420.0,298616.0,303717.0
256,8,0.4,60,2,100,270335.0,267474.0,272488.0
256,8,0.4,60,4,0,790578.0,789973.0,791984.0
256,8,0.4,60,4,20,489247.0,491938.0,494972.0
256,8,0.4,60,4,40,425761.0,422999.0,388788.0
256,8,0.4,60,4,60,360230.0,370412.0,374954.0
256,8,0.4,60,4,80,325605.0,313092.0,307380.0
256,8,0.4,60,4,100,296821.0,286714.0,282496.0
256,8,0.4,60,8,0,872547.0,850051.0,853391.0
256,8,0.4,60,8,20,548899.0,560909.0,551001.0
256,8,0.4,60,8,40,430181.0,465433.0,423950.0
256,8,0.4,60,8,60,376105.0,375730.0,383537.0
256,8,0.4,60,8,80,314580.0,342240.0,307024.0
256,8,0.4,60,8,100,244524.0,299245.0,307350.0
256,8,0.4,100,2,0,2321420.0,2331550.0,2405200.0
256,8,0.4,100,2,20,1340780.0,1318800.0,1411560.0
256,8,0.4,100,2,40,1057310.0,1050170.0,1026380.0
256,8,0.4,100,2,60,883541.0,802006.0,841632.0
256,8,0.4,100,2,80,737790.0,726586.0,701757.0
256,8,0.4,100,2,100,648423.0,654821.0,640002.0
256,8,0.4,100,4,0,4515830.0,4536170.0,4540940.0
256,8,0.4,100,4,20,1826240.0,1857480.0,1859830.0
256,8,0.4,100,4,40,1197700.0,1245260.0,1216310.0
256,8,0.4,100,4,60,896507.0,925877.0,917776.0
256,8,0.4,100,4,80,727764.0,743222.0,741714.0
256,8,0.4,100,4,100,584609.0,664524.0,611072.0
256,8,0.4,100,8,0,8902510.0,8807700.0,8621070.0
256,8,0.4,100,8,20,2485060.0,2249350.0,2254110.0
256,8,0.4,100,8,40,1362290.0,1373560.0,1310530.0
256,8,0.4,100,8,60,881336.0,953263.0,947389.0
256,8,0.4,100,8,80,741404.0,743634.0,757791.0
256,8,0.4,100,8,100,628219.0,609977.0,583541.0
256,8,0.8,0,2,0,291784.0,315472.0,260688.0
256,8,0.8,0,2,20,201619.0,201877.0,200955.0
256,8,0.8,0,2,40,166030.0,205131.0,189864.0
256,8,0.8,0,2,60,134591.0,148770.0,144640.0
256,8,0.8,0,2,80,119798.0,131832.0,123291.0
256,8,0.8,0,2,100,107428.0,107081.0,105123.0
256,8,0.8,0,4,0,353504.0,358400.0,365441.0
256,8,0.8,0,4,20,262481.0,268058.0,257952.0
256,8,0.8,0,4,40,218483.0,217807.0,222790.0
256,8,0.8,0,4,60,174330.0,174106.0,174886.0
256,8,0.8,0,4,80,153624.0,153436.0,144863.0
256,8,0.8,0,4,100,138149.0,140079.0,139327.0
256,8,0.8,0,8,0,401280.0,386563.0,382130.0
256,8,0.8,0,8,20,315264.0,309449.0,308373.0
256,8,0.8,0,8,40,255734.0,223270.0,252686.0
256,8,0.8,0,8,60,207046.0,198748.0,198117.0
256,8,0.8,0,8,80,175136.0,171813.0,179915.0
256,8,0.8,0,8,100,173426.0,181060.0,177640.0
256,8,0.8,20,2,0,355901.0,376048.0,365170.0
256,8,0.8,20,2,20,218674.0,235471.0,235333.0
256,8,0.8,20,2,40,208860.0,189475.0,189860.0
256,8,0.8,20,2,60,171172.0,171079.0,167913.0
256,8,0.8,20,2,80,146657.0,151372.0,149504.0
256,8,0.8,20,2,100,129259.0,123544.0,117133.0
256,8,0.8,20,4,0,444500.0,444287.0,445501.0
256,8,0.8,20,4,20,303885.0,313084.0,315392.0
256,8,0.8,20,4,40,265545.0,260960.0,258580.0
256,8,0.8,20,4,60,222785.0,208637.0,204316.0
256,8,0.8,20,4,80,199070.0,205092.0,199298.0
256,8,0.8,20,4,100,197563.0,195747.0,195914.0
256,8,0.8,20,8,0,483584.0,496764.0,482566.0
256,8,0.8,20,8,20,363988.0,365498.0,367155.0
256,8,0.8,20,8,40,293624.0,299996.0,291699.0
256,8,0.8,20,8,60,263649.0,237930.0,256516.0
256,8,0.8,20,8,80,218759.0,231130.0,224123.0
256,8,0.8,20,8,100,219868.0,204355.0,206388.0
256,8,0.8,60,2,0,604645.0,601481.0,594308.0
256,8,0.8,60,2,20,396954.0,381043.0,404832.0
256,8,0.8,60,2,40,348984.0,341452.0,332304.0
256,8,0.8,60,2,60,344782.0,274975.0,299079.0
256,8,0.8,60,2,80,279794.0,291750.0,313462.0
256,8,0.8,60,2,100,274835.0,284037.0,275538.0
256,8,0.8,60,4,0,835468.0,829816.0,836979.0
256,8,0.8,60,4,20,520130.0,541049.0,493731.0
256,8,0.8,60,4,40,441375.0,449373.0,452428.0
256,8,0.8,60,4,60,397632.0,369646.0,394202.0
256,8,0.8,60,4,80,340402.0,287182.0,321181.0
256,8,0.8,60,4,100,306541.0,296096.0,306190.0
256,8,0.8,60,8,0,909175.0,870078.0,898942.0
256,8,0.8,60,8,20,637056.0,651006.0,617080.0
256,8,0.8,60,8,40,511426.0,482603.0,489828.0
256,8,0.8,60,8,60,398583.0,407836.0,363674.0
256,8,0.8,60,8,80,338949.0,345517.0,334857.0
256,8,0.8,60,8,100,293960.0,296226.0,272919.0
256,8,0.8,100,2,0,2614800.0,2642400.0,2653110.0
256,8,0.8,100,2,20,1542470.0,1466970.0,1432320.0
256,8,0.8,100,2,40,1162740.0,1147260.0,1123470.0
256,8,0.8,100,2,60,959399.0,1011550.0,927818.0
256,8,0.8,100,2,80,804929.0,829471.0,835400.0
256,8,0.8,100,2,100,679839.0,662712.0,715674.0
256,8,0.8,100,4,0,4976950.0,5044200.0,4978140.0
256,8,0.8,100,4,20,2080000.0,1966000.0,1887450.0
256,8,0.8,100,4,40,1368810.0,1375260.0,1364800.0
256,8,0.8,100,4,60,1022290.0,1061360.0,935798.0
256,8,0.8,100,4,80,771772.0,742867.0,802819.0
256,8,0.8,100,4,100,710676.0,718164.0,673682.0
256,8,0.8,100,8,0,9827250.0,9711830.0,9825430.0
256,8,0.8,100,8,20,2601020.0,2342750.0,2430070.0
256,8,0.8,100,8,40,1496560.0,1396370.0,1282980.0
256,8,0.8,100,8,60,929267.0,1032290.0,1060380.0
256,8,0.8,100,8,80,815631.0,766994.0,810971.0
256,8,0.8,100,8,100,577153.0,696960.0,636143.0
256,8,0.99,0,2,0,273849.0,331330.0,329514.0
256,8,0.99,0,2,20,237073.0,236091.0,236736.0
256,8,0.99,0,2,40,181305.0,212646.0,184435.0
256,8,0.99,0,2,60,154532.0,158524.0,160804.0
256,8,0.99,0,2,80,130689.0,131868.0,139431.0
256,8,0.99,0,2,100,117312.0,117813.0,114032.0
256,8,0.99,0,4,0,381952.0,390001.0,384988.0
256,8,0.99,0,4,20,287556.0,288288.0,293201.0
256,8,0.99,0,4,40,233402.0,234308.0,229164.0
256,8,0.99,0,4,60,194827.0,196896.0,195065.0
256,8,0.99,0,4,80,166431.0,163913.0,163322.0
256,8,0.99,0,4,100,146531.0,147440.0,152414.0
256,8,0.99,0,8,0,408161.0,414720.0,404544.0
256,8,0.99,0,8,20,355355.0,348736.0,357449.0
256,8,0.99,0,8,40,248278.0,268363.0,270693.0
256,8,0.99,0,8,60,216761.0,225609.0,217856.0
256,8,0.99,0,8,80,191926.0,178499.0,182142.0
256,8,0.99,0,8,100,185036.0,180219.0,188224.0
256,8,0.99,20,2,0,344015.0,396550.0,382376.0
256,8,0.99,20,2,20,257334.0,271313.0,275822.0
256,8,0.99,20,2,40,209667.0,224108.0,252213.0
256,8,0.99,20,2,60,172044.0,191878.0,194050.0
256,8,0.99,20,2,80,158797.0,152128.0,166536.0
256,8,0.99,20,2,100,134160.0,144014.0,138788.0
256,8,0.99,20,4,0,467708.0,468896.0,470006.0
256,8,0.99,20,4,20,343403.0,345313.0,344472.0
256,8,0.99,20,4,40,275908.0,268641.0,272813.0
256,8,0.99,20,4,60,236059.0,226453.0,223863.0
256,8,0.99,20,4,80,225279.0,221062.0,206766.0
256,8,0.99,20,4,100,207175.0,209164.0,213622.0
256,8,0.99,20,8,0,523328.0,525787.0,514024.0
256,8,0.99,20,8,20,424642.0,437487.0,424341.0
256,8,0.99,20,8,40,322231.0,303992.0,328315.0
256,8,0.99,20,8,60,257682.0,277845.0,279004.0
256,8,0.99,20,8,80,197359.0,250688.0,241499.0
256,8,0.99,20,8,100,215568.0,194434.0,208390.0
256,8,0.99,60,2,0,636070.0,665458.0,617320.0
256,8,0.99,60,2,20,423154.0,437488.0,442584.0
256,8,0.99,60,2,40,351535.0,426247.0,367897.0
256,8,0.99,60,2,60,344439.0,370308.0,345158.0
256,8,0.99,60,2,80,334317.0,346202.0,328542.0
256,8,0.99,60,2,100,285616.0,287704.0,293806.0
256,8,0.99,60,4,0,887263.0,864032.0,883020.0
256,8,0.99,60,4,20,581619.0,573123.0,564448.0
256,8,0.99,60,4,40,508755.0,473406.0,482806.0
256,8,0.99,60,4,60,380715.0,405252.0,412711.0
256,8,0.99,60,4,80,353905.0,320575.0,323553.0
256,8,0.99,60,4,100,348357.0,311013.0,345780.0
256,8,0.99,60,8,0,960344.0,958017.0,967553.0
256,8,0.99,60,8,20,743490.0,658602.0,682886.0
256,8,0.99,60,8,40,539940.0,540519.0,510943.0
256,8,0.99,60,8,60,446272.0,424448.0,425393.0
256,8,0.99,60,8,80,371397.0,366941.0,363295.0
