alg,WH,Distributed,threads,tput_1,tput_2,tput_3
AriaFB-1,1,0,2,5435.8,5423.1,5422.8
AriaFB-1,1,10,2,5407.2,5437.5,5442.5
AriaFB-1,1,20,2,5433.6,5426.8,5426.8
AriaFB-1,1,30,2,5428.6,5427.0,5431.9
AriaFB-1,1,40,2,5434.8,5426.3,5422.8
AriaFB-1,1,50,2,5422.0,5437.8,5434.9
AriaFB-1,1,60,2,5422.8,5422.8,5422.8
AriaFB-1,1,70,2,5405.9,5425.7,5450.3
AriaFB-1,1,80,2,5429.6,5429.1,5435.5
AriaFB-1,1,90,2,5423.0,5425.4,5432.6
AriaFB-1,1,100,2,5430.4,5422.8,5455.2
AriaFB-1,2,0,2,5374.8,5392.4,5406.9
AriaFB-1,2,10,2,5387.8,5425.2,5425.2
AriaFB-1,2,20,2,5380.2,5407.9,5377.8
AriaFB-1,2,30,2,5419.4,5421.4,5413.7
AriaFB-1,2,40,2,5459.7,5422.8,5432.7
AriaFB-1,2,50,2,5402.4,5435.8,5413.7
AriaFB-1,2,60,2,5375.1,5405.1,5374.4
AriaFB-1,2,70,2,5388.9,5416.3,5387.7
AriaFB-1,2,80,2,5371.7,5371.7,5371.7
AriaFB-1,2,90,2,5372.3,5372.3,5372.3
AriaFB-1,2,100,2,5401.4,5384.3,5392.1
AriaFB-1,4,0,2,5434.0,5452.8,5432.1
AriaFB-1,4,10,2,5424.5,5428.8,5501.9
AriaFB-1,4,20,2,5425.7,5433.6,5427.8
AriaFB-1,4,30,2,5432.6,5422.1,5427.0
AriaFB-1,4,40,2,5419.8,5420.6,5416.2
AriaFB-1,4,50,2,5424.0,5424.0,5447.5
AriaFB-1,4,60,2,5418.5,5424.4,5425.8
AriaFB-1,4,70,2,5424.5,5424.5,5429.9
AriaFB-1,4,80,2,5471.7,5461.4,5432.4
AriaFB-1,4,90,2,5426.8,5436.7,5427.7
AriaFB-1,4,100,2,5445.7,5426.6,5435.2
AriaFB-1,8,0,2,5472.5,5450.2,5472.5
AriaFB-1,8,10,2,5473.9,5447.6,5473.9
AriaFB-1,8,20,2,5474.9,5524.2,5474.9
AriaFB-1,8,30,2,5509.4,5493.8,5521.6
AriaFB-1,8,40,2,5463.1,5461.7,5448.5
AriaFB-1,8,50,2,5447.2,5461.8,5455.2
AriaFB-1,8,60,2,5426.5,5424.1,5435.2
AriaFB-1,8,70,2,5454.6,5476.5,5432.3
AriaFB-1,8,80,2,5493.3,5475.4,5484.5
AriaFB-1,8,90,2,5470.6,5470.6,5465.1
AriaFB-1,8,100,2,5470.0,5462.1,5483.7
AriaFB-1,16,0,2,5522.5,5572.4,5560.2
AriaFB-1,16,10,2,5575.1,5575.1,5579.3
AriaFB-1,16,20,2,5555.4,5563.1,5571.5
AriaFB-1,16,30,2,5558.1,5581.9,5574.7
AriaFB-1,16,40,2,5535.3,5550.3,5523.4
AriaFB-1,16,50,2,5512.7,5522.9,5523.1
AriaFB-1,16,60,2,5506.7,5523.5,5513.3
AriaFB-1,16,70,2,5521.7,5521.7,5536.8
AriaFB-1,16,80,2,5548.0,5539.6,5609.1
AriaFB-1,16,90,2,5556.7,5557.3,5559.4
AriaFB-1,16,100,2,5539.4,5548.1,5533.6
AriaFB-1,32,0,2,5731.9,5731.9,5731.9
AriaFB-1,32,10,2,5763.0,5776.8,5773.5
AriaFB-1,32,20,2,5773.4,5766.3,5764.2
AriaFB-1,32,30,2,5738.0,5748.2,5741.5
AriaFB-1,32,40,2,5722.2,5722.2,5758.1
AriaFB-1,32,50,2,5726.6,5720.2,5720.6
AriaFB-1,32,60,2,5754.2,5743.8,5761.5
AriaFB-1,32,70,2,5752.7,5769.9,5769.9
AriaFB-1,32,80,2,5757.4,5724.3,5745.2
AriaFB-1,32,90,2,5723.2,5721.6,5747.9
AriaFB-1,32,100,2,5770.5,5770.5,5770.5
AriaFB-1,64,0,2,6133.8,6125.3,6132.6
AriaFB-1,64,10,2,6171.3,6171.3,6171.3
AriaFB-1,64,20,2,6138.7,6146.3,6163.3
AriaFB-1,64,30,2,6121.3,6124.6,6121.3
AriaFB-1,64,40,2,6093.0,6083.8,6069.9
AriaFB-1,64,50,2,6122.4,6109.8,6117.8
AriaFB-1,64,60,2,6120.0,6141.4,6139.4
AriaFB-1,64,70,2,6120.6,6114.7,6117.4
AriaFB-1,64,80,2,6105.0,6087.6,6084.5
AriaFB-1,64,90,2,6155.6,6168.8,6135.7
AriaFB-1,64,100,2,6137.2,6170.2,6159.7
AriaFB-1,128,0,2,6800.5,6767.7,6803.4
AriaFB-1,128,10,2,6867.3,6867.4,6817.9
AriaFB-1,128,20,2,6817.6,6822.9,6817.6
AriaFB-1,128,30,2,6858.1,6850.0,6839.1
AriaFB-1,128,40,2,6816.5,6786.2,6813.7
AriaFB-1,128,50,2,6772.3,6803.4,6811.1
AriaFB-1,128,60,2,6814.6,6814.6,6814.6
AriaFB-1,128,70,2,6816.7,6782.1,6816.7
AriaFB-1,128,80,2,6816.7,6775.1,6816.7
AriaFB-1,128,90,2,6901.1,6866.4,6866.4
AriaFB-1,128,100,2,6817.3,6849.4,6866.9
AriaFB-1,256,0,2,7712.0,7715.7,7672.8
AriaFB-1,256,10,2,7762.9,7713.3,7762.9
AriaFB-1,256,20,2,7798.8,7802.9,7761.1
AriaFB-1,256,30,2,7813.2,7763.6,7763.6
AriaFB-1,256,40,2,7712.8,7717.4,7714.9
AriaFB-1,256,50,2,7712.6,7712.6,7712.6
AriaFB-1,256,60,2,7760.4,7760.4,7710.7
AriaFB-1,256,70,2,7714.0,7715.3,7763.9
AriaFB-1,256,80,2,7762.4,7718.8,7762.4
AriaFB-1,256,90,2,7811.6,7811.6,7811.6
AriaFB-1,256,100,2,7762.6,7712.7,7712.7
AriaFB-1,512,0,2,8608.4,8655.2,8655.2
AriaFB-1,512,10,2,8749.7,8708.2,8707.5
AriaFB-1,512,20,2,8754.5,8707.1,8675.2
AriaFB-1,512,30,2,8658.5,8672.3,8703.3
AriaFB-1,512,40,2,8658.0,8658.0,8658.0
AriaFB-1,512,50,2,8658.3,8658.3,8608.4
AriaFB-1,512,60,2,8605.7,8654.2,8604.4
AriaFB-1,512,70,2,8615.0,8659.7,8659.7
AriaFB-1,512,80,2,8657.6,8705.5,8704.6
AriaFB-1,512,90,2,8712.4,8805.7,8805.2
AriaFB-1,512,100,2,8666.3,8709.9,8709.4
AriaFB-1,1024,0,2,9351.8,9351.8,9352.6
AriaFB-1,1024,10,2,9452.2,9452.2,9414.3
AriaFB-1,1024,20,2,9400.9,9450.5,9400.9
AriaFB-1,1024,30,2,9355.4,9355.4,9355.4
AriaFB-1,1024,40,2,9404.0,9356.6,9404.0
AriaFB-1,1024,50,2,9304.4,9304.4,9354.2
AriaFB-1,1024,60,2,9300.3,9300.3,9300.3
AriaFB-1,1024,70,2,9406.1,9406.1,9406.0
AriaFB-1,1024,80,2,9400.4,9400.4,9450.0
AriaFB-1,1024,90,2,9453.5,9406.0,9453.5
AriaFB-1,1024,100,2,9409.9,9406.7,9406.8
AriaFB-1,1,0,4,7749.3,7745.6,7735.0
AriaFB-2,1,0,4,7200.5,7205.2,7209.8
AriaFB-1,1,10,4,7737.9,7743.3,7742.6
AriaFB-2,1,10,4,7209.6,7204.6,7209.1
AriaFB-1,1,20,4,7741.6,7737.6,7743.7
AriaFB-2,1,20,4,7205.4,7186.4,7166.8
AriaFB-1,1,30,4,7736.4,7728.6,7742.7
AriaFB-2,1,30,4,7207.6,7207.2,7204.1
AriaFB-1,1,40,4,7742.4,7748.5,7741.3
AriaFB-2,1,40,4,7187.6,7214.4,7187.9
AriaFB-1,1,50,4,7745.7,7747.1,7736.0
AriaFB-2,1,50,4,7202.7,7205.2,7209.7
AriaFB-1,1,60,4,7743.7,7744.1,7747.9
AriaFB-2,1,60,4,7207.3,7212.1,7198.7
AriaFB-1,1,70,4,7742.4,7740.7,7737.3
AriaFB-2,1,70,4,7211.0,7190.0,7186.5
AriaFB-1,1,80,4,7742.3,7735.5,7738.5
AriaFB-2,1,80,4,7187.9,7206.3,7198.7
AriaFB-1,1,90,4,7745.3,7745.4,7734.2
AriaFB-2,1,90,4,7207.8,7211.0,7208.8
AriaFB-1,1,100,4,7740.4,7745.1,7738.7
AriaFB-2,1,100,4,7207.3,7207.3,7198.4
AriaFB-1,2,0,4,9102.4,9090.1,9106.1
AriaFB-2,2,0,4,10401.0,10396.9,10396.9
AriaFB-1,2,10,4,9133.8,9113.5,9127.2
AriaFB-2,2,10,4,9223.9,9253.8,9231.2
AriaFB-1,2,20,4,9107.7,9120.3,9117.4
AriaFB-2,2,20,4,8658.9,8620.2,8658.8
AriaFB-1,2,30,4,9144.2,9153.5,9145.9
AriaFB-2,2,30,4,8270.2,8277.0,8270.2
AriaFB-1,2,40,4,9076.3,9064.3,9059.1
AriaFB-2,2,40,4,7906.0,7908.5,7905.3
AriaFB-1,2,50,4,9120.1,9104.7,9116.4
AriaFB-2,2,50,4,7705.0,7698.9,7708.2
AriaFB-1,2,60,4,9093.8,9086.0,9090.3
AriaFB-2,2,60,4,7484.4,7486.3,7492.7
AriaFB-1,2,70,4,9104.4,9104.4,9133.2
AriaFB-2,2,70,4,7354.9,7356.7,7349.6
AriaFB-1,2,80,4,9034.5,9051.1,9057.2
AriaFB-2,2,80,4,7218.5,7219.3,7221.8
AriaFB-1,2,90,4,9093.1,9086.7,9102.6
AriaFB-2,2,90,4,7148.3,7164.6,7164.6
AriaFB-1,2,100,4,9152.8,9136.9,9152.7
AriaFB-2,2,100,4,7157.8,7148.7,7146.8
AriaFB-1,4,0,4,10248.2,10259.1,10257.8
AriaFB-2,4,0,4,10418.3,10472.1,10438.8
AriaFB-1,4,10,4,10259.5,10266.0,10264.4
AriaFB-2,4,10,4,9503.8,9503.8,9493.9
AriaFB-1,4,20,4,10273.1,10300.8,10300.8
AriaFB-2,4,20,4,9062.8,9057.1,9055.3
AriaFB-1,4,30,4,10303.7,10293.1,10303.8
AriaFB-2,4,30,4,8671.5,8664.0,8678.8
AriaFB-1,4,40,4,10251.8,10266.5,10290.8
AriaFB-2,4,40,4,8366.0,8371.2,8359.2
AriaFB-1,4,50,4,10277.5,10253.1,10267.3
AriaFB-2,4,50,4,8223.1,8233.7,8220.8
AriaFB-1,4,60,4,10263.3,10253.1,10261.8
AriaFB-2,4,60,4,7957.5,7962.5,7962.6
AriaFB-1,4,70,4,10251.0,10247.8,10226.9
AriaFB-2,4,70,4,7830.9,7834.7,7825.8
AriaFB-1,4,80,4,10306.1,10306.9,10315.2
AriaFB-2,4,80,4,7704.9,7686.2,7703.1
AriaFB-1,4,90,4,10298.8,10293.9,10294.8
AriaFB-2,4,90,4,7562.3,7595.0,7594.6
AriaFB-1,4,100,4,10271.2,10252.5,10289.1
AriaFB-2,4,100,4,7457.2,7440.3,7452.9
AriaFB-1,8,0,4,11071.1,11071.9,11075.4
AriaFB-2,8,0,4,10498.2,10496.2,10489.5
AriaFB-1,8,10,4,11083.1,11104.8,11098.1
AriaFB-2,8,10,4,9660.5,9693.0,9693.0
AriaFB-1,8,20,4,11158.4,11209.4,11146.6
AriaFB-2,8,20,4,9272.7,9250.5,9256.4
AriaFB-1,8,30,4,11111.0,11117.8,11114.2
AriaFB-2,8,30,4,8891.4,8891.5,8872.7
AriaFB-1,8,40,4,11002.1,11045.9,11045.9
AriaFB-2,8,40,4,8564.4,8559.3,8585.0
AriaFB-1,8,50,4,11049.7,11059.4,11044.5
AriaFB-2,8,50,4,8446.8,8443.2,8448.4
AriaFB-1,8,60,4,11196.2,11095.9,11095.7
AriaFB-2,8,60,4,8314.0,8266.2,8261.9
AriaFB-1,8,70,4,11071.5,11088.6,11097.6
AriaFB-2,8,70,4,8099.1,8093.3,8073.8
AriaFB-1,8,80,4,11156.6,11132.0,11148.4
AriaFB-2,8,80,4,7995.6,7996.9,8043.1
AriaFB-1,8,90,4,11122.7,11132.4,11113.3
AriaFB-2,8,90,4,7851.1,7820.8,7823.0
AriaFB-1,8,100,4,11133.9,11125.5,11138.5
AriaFB-2,8,100,4,7724.5,7708.7,7709.5
AriaFB-1,16,0,4,11693.6,11705.8,11743.2
AriaFB-2,16,0,4,10695.9,10675.7,10753.8
AriaFB-1,16,10,4,11788.0,11778.3,11765.8
AriaFB-2,16,10,4,9918.3,9925.1,9932.7
AriaFB-1,16,20,4,11744.6,11769.6,11768.3
AriaFB-2,16,20,4,9498.4,9485.1,9476.2
AriaFB-1,16,30,4,11744.8,11753.8,11744.8
AriaFB-2,16,30,4,9131.5,9137.8,9144.9
AriaFB-1,16,40,4,11741.9,11728.4,11741.9
AriaFB-2,16,40,4,8931.2,8920.0,8923.0
AriaFB-1,16,50,4,11729.5,11716.3,11733.8
AriaFB-2,16,50,4,8700.3,8711.7,8694.6
AriaFB-1,16,60,4,11710.9,11756.8,11741.5
AriaFB-2,16,60,4,8440.7,8434.2,8427.3
AriaFB-1,16,70,4,11764.5,11796.0,11739.8
AriaFB-2,16,70,4,8364.4,8366.0,8365.3
AriaFB-1,16,80,4,11727.1,11711.4,11692.6
AriaFB-2,16,80,4,8190.8,8209.8,8198.3
AriaFB-1,16,90,4,11759.7,11743.1,11768.7
AriaFB-2,16,90,4,8023.7,8016.1,8011.2
AriaFB-1,16,100,4,11722.6,11695.3,11695.0
AriaFB-2,16,100,4,7921.7,7942.6,7923.1
AriaFB-1,32,0,4,12408.5,12389.2,12410.3
AriaFB-2,32,0,4,11044.1,11044.1,11044.1
AriaFB-1,32,10,4,12452.9,12441.6,12441.6
AriaFB-2,32,10,4,10313.2,10301.7,10308.4
AriaFB-1,32,20,4,12469.6,12469.7,12449.0
AriaFB-2,32,20,4,9935.8,9944.4,9953.2
AriaFB-1,32,30,4,12439.5,12389.8,12389.8
AriaFB-2,32,30,4,9532.8,9534.8,9537.9
AriaFB-1,32,40,4,12438.8,12438.4,12425.5
AriaFB-2,32,40,4,9403.9,9358.3,9458.1
AriaFB-1,32,50,4,12474.5,12415.9,12417.9
AriaFB-2,32,50,4,9127.9,9100.1,9139.7
AriaFB-1,32,60,4,12408.4,12389.2,12389.2
AriaFB-2,32,60,4,8889.5,8905.1,8888.8
AriaFB-1,32,70,4,12488.7,12488.7,12488.7
AriaFB-2,32,70,4,8755.3,8755.3,8755.3
AriaFB-1,32,80,4,12423.9,12431.4,12394.8
AriaFB-2,32,80,4,8630.0,8623.0,8628.8
AriaFB-1,32,90,4,12420.8,12409.3,12437.2
AriaFB-2,32,90,4,8457.1,8457.1,8457.1
AriaFB-1,32,100,4,12447.6,12410.1,12438.8
AriaFB-2,32,100,4,8307.2,8306.4,8305.3
AriaFB-1,64,0,4,13250.4,13277.7,13291.9
AriaFB-2,64,0,4,11781.6,11712.1,11716.8
AriaFB-1,64,10,4,13338.7,13335.8,13335.8
AriaFB-2,64,10,4,11105.6,11118.9,11112.6
AriaFB-1,64,20,4,13339.4,13333.0,13336.7
AriaFB-2,64,20,4,10682.1,10676.2,10648.6
AriaFB-1,64,30,4,13303.4,13311.6,13334.5
AriaFB-2,64,30,4,10331.4,10330.5,10351.9
AriaFB-1,64,40,4,13334.2,13321.5,13302.4
AriaFB-2,64,40,4,10103.7,10153.1,10141.0
AriaFB-1,64,50,4,13331.1,13330.9,13281.5
AriaFB-2,64,50,4,9874.5,9872.4,9876.5
AriaFB-1,64,60,4,13332.9,13283.0,13332.9
AriaFB-2,64,60,4,9702.8,9654.2,9652.9
AriaFB-1,64,70,4,13361.9,13359.9,13359.7
AriaFB-2,64,70,4,9584.0,9578.2,9598.8
AriaFB-1,64,80,4,13347.6,13360.2,13349.1
AriaFB-2,64,80,4,9357.2,9356.0,9382.7
AriaFB-1,64,90,4,13402.0,13377.5,13382.9
AriaFB-2,64,90,4,9206.1,9197.1,9193.8
AriaFB-1,64,100,4,13332.7,13340.8,13289.9
AriaFB-2,64,100,4,9080.7,9115.3,9112.7
AriaFB-1,128,0,4,14585.1,14578.1,14562.8
AriaFB-2,128,0,4,12974.7,12938.1,12950.7
AriaFB-1,128,10,4,14630.7,14676.8,14670.8
AriaFB-2,128,10,4,12448.1,12491.2,12484.9
AriaFB-1,128,20,4,14625.9,14625.5,14625.3
AriaFB-2,128,20,4,12190.5,12182.3,12140.7
AriaFB-1,128,30,4,14679.5,14679.5,14667.8
AriaFB-2,128,30,4,11793.6,11793.5,11784.9
AriaFB-1,128,40,4,14590.5,14728.2,14621.6
AriaFB-2,128,40,4,11511.6,11534.4,11503.1
AriaFB-1,128,50,4,14579.9,14605.2,14587.7
AriaFB-2,128,50,4,11279.0,11244.9,11293.2
AriaFB-1,128,60,4,14625.5,14596.7,14625.5
AriaFB-2,128,60,4,11133.7,11142.1,11133.5
AriaFB-1,128,70,4,14629.4,14676.9,14676.9
AriaFB-2,128,70,4,10987.6,10990.9,10990.7
AriaFB-1,128,80,4,14672.0,14676.6,14676.6
AriaFB-2,128,80,4,10784.4,10800.1,10785.5
AriaFB-1,128,90,4,14678.0,14686.2,14678.0
AriaFB-2,128,90,4,10696.2,10649.0,10653.4
AriaFB-1,128,100,4,14637.4,14637.0,14676.9
AriaFB-2,128,100,4,10501.2,10501.2,10502.6
AriaFB-1,256,0,4,16120.8,16120.8,16120.8
AriaFB-2,256,0,4,14777.3,14773.7,14873.5
AriaFB-1,256,10,4,16169.6,16214.3,16224.6
AriaFB-2,256,10,4,14381.6,14363.2,14339.0
AriaFB-1,256,20,4,16215.2,16205.1,16165.4
AriaFB-2,256,20,4,14069.4,14122.4,14080.5
AriaFB-1,256,30,4,16270.2,16218.0,16221.9
AriaFB-2,256,30,4,13783.9,13782.3,13783.9
AriaFB-1,256,40,4,16219.4,16205.8,16169.7
AriaFB-2,256,40,4,13483.3,13491.6,13533.1
AriaFB-1,256,50,4,16070.6,16114.9,16120.4
AriaFB-2,256,50,4,13332.4,13282.7,13282.6
AriaFB-1,256,60,4,16256.6,16263.4,16259.3
AriaFB-2,256,60,4,13181.9,13181.9,13181.9
AriaFB-1,256,70,4,16172.0,16210.5,16128.0
AriaFB-2,256,70,4,13036.0,13092.7,13033.4
AriaFB-1,256,80,4,16259.2,16317.0,16226.1
AriaFB-2,256,80,4,12939.5,12838.1,12886.8
AriaFB-1,256,90,4,16218.4,16268.2,16256.4
AriaFB-2,256,90,4,12786.7,12737.0,12737.0
AriaFB-1,256,100,4,16132.8,16126.7,16120.2
AriaFB-2,256,100,4,12589.4,12589.4,12589.4
AriaFB-1,512,0,4,17512.1,17512.1,17569.1
AriaFB-2,512,0,4,16616.7,16616.7,16616.7
AriaFB-1,512,10,4,17613.1,17613.2,17613.2
AriaFB-2,512,10,4,16319.0,16318.9,16319.0
AriaFB-1,512,20,4,17558.3,17558.2,17558.2
AriaFB-2,512,20,4,16115.9,16066.5,16066.5
AriaFB-1,512,30,4,17663.7,17564.0,17613.8
AriaFB-2,512,30,4,15925.2,15922.2,15971.5
AriaFB-1,512,40,4,17510.8,17610.6,17560.8
AriaFB-2,512,40,4,15722.4,15722.0,15822.2
AriaFB-1,512,50,4,17512.8,17512.8,17512.8
AriaFB-2,512,50,4,15521.6,15566.4,15521.6
AriaFB-1,512,60,4,17603.4,17604.5,17554.6
AriaFB-2,512,60,4,15421.5,15469.5,15470.0
AriaFB-1,512,70,4,17515.3,17515.3,17558.3
AriaFB-2,512,70,4,15324.8,15326.3,15277.2
AriaFB-1,512,80,4,17610.0,17560.6,17560.6
AriaFB-2,512,80,4,15224.7,15224.5,15221.5
AriaFB-1,512,90,4,17609.5,17609.5,17609.7
AriaFB-2,512,90,4,15172.3,15124.4,15172.9
AriaFB-1,512,100,4,17561.5,17511.9,17511.9
AriaFB-2,512,100,4,14974.2,14925.5,14975.1
AriaFB-1,1024,0,4,18506.2,18457.0,18506.2
AriaFB-2,1024,0,4,17959.0,17959.0,17909.4
AriaFB-1,1024,10,4,18656.4,18606.0,18656.3
AriaFB-2,1024,10,4,17812.5,17862.2,17862.0
AriaFB-1,1024,20,4,18501.9,18551.4,18501.9
AriaFB-2,1024,20,4,17658.4,17707.9,17658.2
AriaFB-1,1024,30,4,18609.6,18609.6,18559.9
AriaFB-2,1024,30,4,17564.8,17614.6,17614.8
AriaFB-1,1024,40,4,18505.8,18505.8,18505.8
AriaFB-2,1024,40,4,17363.4,17363.5,17363.4
AriaFB-1,1024,50,4,18455.8,18455.7,18455.8
AriaFB-2,1024,50,4,17263.4,17263.4,17263.1
AriaFB-1,1024,60,4,18550.6,18500.8,18550.5
AriaFB-2,1024,60,4,17307.5,17257.9,17257.9
AriaFB-1,1024,70,4,18465.2,18558.3,18460.9
AriaFB-2,1024,70,4,17167.0,17167.0,17117.4
AriaFB-1,1024,80,4,18554.1,18603.7,18554.1
AriaFB-2,1024,80,4,17064.6,17064.8,17064.8
AriaFB-1,1024,90,4,18606.5,18506.7,18556.7
AriaFB-2,1024,90,4,17063.6,17113.7,17063.6
AriaFB-1,1024,100,4,18508.7,18508.7,18558.6
AriaFB-2,1024,100,4,16961.1,16916.5,16866.8
AriaFB-1,1,0,8,9254.8,9258.5,9263.1
AriaFB-2,1,0,8,9254.1,9256.4,9257.7
AriaFB-4,1,0,8,8510.9,8546.8,8508.7
AriaFB-6,1,0,8,-1.0,-1.0,-1.0
AriaFB-1,1,10,8,9258.2,9254.6,9259.6
AriaFB-2,1,10,8,9249.4,9247.0,9256.5
AriaFB-4,1,10,8,8511.5,8512.1,8547.6
AriaFB-6,1,10,8,-1.0,-1.0,-1.0
AriaFB-1,1,20,8,9257.8,9256.8,9258.6
AriaFB-2,1,20,8,9248.5,9256.7,9251.9
AriaFB-4,1,20,8,8510.2,8510.8,8549.0
AriaFB-6,1,20,8,-1.0,-1.0,-1.0
AriaFB-1,1,30,8,9259.9,9296.2,9254.1
AriaFB-2,1,30,8,9250.3,9254.1,9253.7
AriaFB-4,1,30,8,8509.7,8511.5,8511.4
AriaFB-6,1,30,8,-1.0,-1.0,-1.0
AriaFB-1,1,40,8,9267.1,9258.0,9256.1
AriaFB-2,1,40,8,9252.7,9252.6,9249.1
AriaFB-4,1,40,8,8511.6,8548.2,8511.9
AriaFB-6,1,40,8,-1.0,-1.0,-1.0
AriaFB-1,1,50,8,9258.0,9256.6,9276.6
AriaFB-2,1,50,8,9251.4,9271.8,9254.6
AriaFB-4,1,50,8,8512.0,8547.9,8548.9
AriaFB-6,1,50,8,-1.0,-1.0,-1.0
AriaFB-1,1,60,8,9258.4,9259.7,9261.4
AriaFB-2,1,60,8,9246.7,9253.7,9257.2
AriaFB-4,1,60,8,8512.0,8512.6,8508.0
AriaFB-6,1,60,8,-1.0,-1.0,-1.0
AriaFB-1,1,70,8,9260.1,9259.4,9285.2
AriaFB-2,1,70,8,9252.6,9253.8,9256.5
AriaFB-4,1,70,8,8552.7,8553.1,8510.5
AriaFB-6,1,70,8,-1.0,-1.0,-1.0
AriaFB-1,1,80,8,9261.4,9256.3,9258.8
AriaFB-2,1,80,8,9249.3,9255.3,9254.5
AriaFB-4,1,80,8,8509.7,8510.6,8511.6
AriaFB-6,1,80,8,-1.0,-1.0,-1.0
AriaFB-1,1,90,8,9259.3,9264.8,9264.7
AriaFB-2,1,90,8,9262.5,9250.4,9253.6
AriaFB-4,1,90,8,8509.6,8511.9,8600.0
AriaFB-6,1,90,8,-1.0,-1.0,-1.0
AriaFB-1,1,100,8,9253.6,9262.5,9261.4
AriaFB-2,1,100,8,9255.8,9255.1,9257.4
AriaFB-4,1,100,8,8511.5,8511.2,8511.9
AriaFB-6,1,100,8,-1.0,-1.0,-1.0
AriaFB-1,2,0,8,11512.1,11514.8,11520.2
AriaFB-2,2,0,8,14581.5,14576.9,14580.5
AriaFB-4,2,0,8,13760.3,13728.5,13740.9
AriaFB-6,2,0,8,-1.0,-1.0,-1.0
AriaFB-1,2,10,8,11508.3,11512.6,11539.2
AriaFB-2,2,10,8,13122.8,13107.6,13115.8
AriaFB-4,2,10,8,11607.4,11690.5,11636.4
AriaFB-6,2,10,8,-1.0,-1.0,-1.0
AriaFB-1,2,20,8,11511.5,11518.3,11506.4
AriaFB-2,2,20,8,12635.3,12618.7,12619.2
AriaFB-4,2,20,8,10709.0,10707.8,10723.4
AriaFB-6,2,20,8,-1.0,-1.0,-1.0
AriaFB-1,2,30,8,11528.7,11526.1,11533.1
AriaFB-2,2,30,8,12341.3,12348.0,12344.9
AriaFB-4,2,30,8,10135.6,10102.2,10131.8
AriaFB-6,2,30,8,-1.0,-1.0,-1.0
AriaFB-1,2,40,8,11516.1,11513.1,11518.7
AriaFB-2,2,40,8,12120.9,12112.1,12111.5
AriaFB-4,2,40,8,9654.8,9655.5,9725.7
AriaFB-6,2,40,8,-1.0,-1.0,-1.0
AriaFB-1,2,50,8,11564.2,11563.6,11539.9
AriaFB-2,2,50,8,11960.6,11982.9,11947.4
AriaFB-4,2,50,8,9367.6,9383.6,9401.0
AriaFB-6,2,50,8,-1.0,-1.0,-1.0
AriaFB-1,2,60,8,11517.3,11522.3,11511.7
AriaFB-2,2,60,8,11778.8,11788.1,11784.9
AriaFB-4,2,60,8,9070.1,9074.0,9068.7
AriaFB-6,2,60,8,-1.0,-1.0,-1.0
AriaFB-1,2,70,8,11511.3,11505.8,11512.0
AriaFB-2,2,70,8,11657.2,11669.5,11667.4
AriaFB-4,2,70,8,8852.2,8860.0,8857.2
AriaFB-6,2,70,8,-1.0,-1.0,-1.0
AriaFB-1,2,80,8,11542.8,11543.1,11544.5
AriaFB-2,2,80,8,11586.8,11589.6,11585.3
AriaFB-4,2,80,8,8700.9,8669.6,8696.7
AriaFB-6,2,80,8,-1.0,-1.0,-1.0
AriaFB-1,2,90,8,11584.0,11587.2,11583.4
AriaFB-2,2,90,8,11518.7,11524.5,11514.3
AriaFB-4,2,90,8,8651.0,8594.9,8599.5
AriaFB-6,2,90,8,-1.0,-1.0,-1.0
AriaFB-1,2,100,8,11636.7,11643.8,11637.2
AriaFB-2,2,100,8,11497.9,11487.3,11488.9
AriaFB-4,2,100,8,8556.0,8555.6,8555.8
AriaFB-6,2,100,8,-1.0,-1.0,-1.0
AriaFB-1,4,0,8,14361.2,14340.4,14348.3
AriaFB-2,4,0,8,17184.4,17203.7,17190.3
AriaFB-4,4,0,8,19673.1,19695.1,19657.1
AriaFB-6,4,0,8,-1.0,-1.0,-1.0
AriaFB-1,4,10,8,14274.4,14268.8,14272.0
AriaFB-2,4,10,8,15931.5,15933.8,15925.1
AriaFB-4,4,10,8,16719.5,16715.6,16737.8
AriaFB-6,4,10,8,-1.0,-1.0,-1.0
AriaFB-1,4,20,8,14284.0,14281.4,14284.4
AriaFB-2,4,20,8,15544.7,15506.9,15491.4
AriaFB-4,4,20,8,15190.9,15181.3,15187.0
AriaFB-6,4,20,8,-1.0,-1.0,-1.0
AriaFB-1,4,30,8,14288.2,14291.8,14279.5
AriaFB-2,4,30,8,15115.3,15131.0,15110.6
AriaFB-4,4,30,8,13984.1,13998.5,13999.2
AriaFB-6,4,30,8,-1.0,-1.0,-1.0
AriaFB-1,4,40,8,14310.9,14303.9,14317.5
AriaFB-2,4,40,8,14827.3,14807.5,14827.3
AriaFB-4,4,40,8,13097.9,13160.6,13103.1
AriaFB-6,4,40,8,-1.0,-1.0,-1.0
AriaFB-1,4,50,8,14369.5,14383.1,14377.6
AriaFB-2,4,50,8,14684.1,14677.4,14689.2
AriaFB-4,4,50,8,12398.2,12409.8,12417.9
AriaFB-6,4,50,8,-1.0,-1.0,-1.0
AriaFB-1,4,60,8,14342.4,14272.6,14293.4
AriaFB-2,4,60,8,14339.1,14376.8,14357.4
AriaFB-4,4,60,8,11774.5,11767.3,11774.9
AriaFB-6,4,60,8,-1.0,-1.0,-1.0
AriaFB-1,4,70,8,14306.5,14298.2,14292.8
