alg,clients,shards,threads,replica,tput_1,tput_2,tput_3
Tapir,500,1,2,3,26.003274995319998,26.003274995319998,27.86206146086
Tapir,1000,1,2,3,5.63838108017,5.63838108017,15.58889586458
Tapir,2000,1,2,3,4.51017713208,4.51017713208,5.9038332599682
Tapir,4000,1,2,3,1.92423588356,1.92423588356,2.05664379857
2PL,100,1,2,5,223.9098881959,223.9098881959,220.6754486136
2PL,200,1,2,5,217.27703481249998,217.27703481249998,208.27510226450002
2PL,500,1,2,5,152.0951005131,152.0951005131,160.6908346957
2PL,1000,1,2,5,117.7629249094,117.7629249094,117.23734890509999
2PL,2000,1,2,5,94.0017604171,94.0017604171,98.801336087
2PL,4000,1,2,5,63.52255475314,63.52255475314,71.72062789182999
OCC,100,1,2,5,87.20855165807,87.20855165807,81.24978454737
OCC,200,1,2,5,54.54509779714,54.54509779714,48.296917144291
OCC,500,1,2,5,21.460172328718002,21.460172328718002,25.244982919602
OCC,1000,1,2,5,9.633117523932,9.633117523932,8.039256043272001
OCC,2000,1,2,5,4.982069086965,4.982069086965,6.374653421969
OCC,4000,1,2,5,7.568748892173,7.568748892173,3.054059844159
Tapir,100,1,2,5,219.12266310838,219.12266310838,215.55277525171
Tapir,200,1,2,5,166.74858595549,166.74858595549,166.9950186261
Tapir,500,1,2,5,23.01267831839,23.01267831839,21.427376856389998
Tapir,1000,1,2,5,5.50498549545,5.50498549545,4.97542620961
Tapir,2000,1,2,5,5.17395664198,5.17395664198,5.10662257746
Tapir,4000,1,2,5,0.862455997457,0.862455997457,0.59698651456
2PL,100,1,2,7,203.270848936,203.270848936,207.61127308351
2PL,200,1,2,7,199.38366796960003,199.38366796960003,191.7744246128
2PL,500,1,2,7,141.0964382149,141.0964382149,142.1664391252
2PL,1000,1,2,7,111.5036660288,111.5036660288,113.9521053495
2PL,2000,1,2,7,91.9551966731,91.9551966731,93.0073853461
2PL,4000,1,2,7,71.51218943466,71.51218943466,66.41424222664
OCC,100,1,2,7,74.54719996352999,74.54719996352999,79.04944541571
OCC,200,1,2,7,44.57928497486,44.57928497486,40.127455122979995
OCC,500,1,2,7,16.54599719355,16.54599719355,17.543822586503
OCC,1000,1,2,7,7.641231123714,7.641231123714,7.905917840574
OCC,2000,1,2,7,5.9110084784020005,5.9110084784020005,5.512089564206001
OCC,4000,1,2,7,10.360620799349,10.360620799349,10.292793787221
Tapir,100,1,2,7,235.7368043348,235.7368043348,217.55744395663
Tapir,200,1,2,7,150.31407997111,150.31407997111,175.14617089981
Tapir,500,1,2,7,26.2706815783,26.2706815783,32.96847509915
Tapir,1000,1,2,7,6.49750364758,6.49750364758,5.96671083614
Tapir,2000,1,2,7,4.24468522084,4.24468522084,3.91268943428
Tapir,4000,1,2,7,0.928598756878,0.928598756878,1.19395249628
2PL,1,1,2,1,235.09552889859003,235.09552889859003,229.45044593814
2PL,10,1,2,1,455.5567523719,455.5567523719,513.0557045966
2PL,20,1,2,1,511.09263305199994,511.09263305199994,464.3808638902
2PL,40,1,2,1,459.1403074693,459.1403074693,447.7450376296
2PL,80,1,2,1,384.6167051819,384.6167051819,378.0350642387
OCC,1,1,2,1,225.01731292016,225.01731292016,228.84804427371
OCC,10,1,2,1,291.16158783279997,291.16158783279997,277.6555166978
OCC,20,1,2,1,202.19559371987,202.19559371987,205.55040446196998
OCC,40,1,2,1,136.06531684169002,136.06531684169002,115.61215482275
OCC,80,1,2,1,63.84411267843,63.84411267843,62.301940232910006
Tapir,1,1,2,1,316.8177109073,316.8177109073,324.76816705150003
Tapir,10,1,2,1,709.0215898874,709.0215898874,738.3912976295001
Tapir,20,1,2,1,645.4717642315001,645.4717642315001,627.7024701764
Tapir,40,1,2,1,286.0104001636,286.0104001636,319.24919268509996
Tapir,80,1,2,1,70.94679450274,70.94679450274,37.73881812874
2PL,1,1,2,3,194.58314604356,194.58314604356,191.65467165994
2PL,10,1,2,3,414.8596187036,414.8596187036,393.0036968829
2PL,20,1,2,3,389.2187828008,389.2187828008,392.0042040143
2PL,40,1,2,3,375.4563250598,375.4563250598,388.5576312498
2PL,80,1,2,3,333.9330822696,333.9330822696,316.9608977268
OCC,1,1,2,3,211.79057365378,211.79057365378,203.4898325446
OCC,10,1,2,3,274.0001885315,274.0001885315,271.77575566011
OCC,20,1,2,3,213.54115816343,213.54115816343,222.69764265954998
OCC,40,1,2,3,133.82273800192,133.82273800192,129.84457897277
OCC,80,1,2,3,82.1696587864,82.1696587864,67.90001658853
Tapir,1,1,2,3,254.86295854,254.86295854,265.3434296721
Tapir,10,1,2,3,586.6067036183999,586.6067036183999,591.9211305916001
Tapir,20,1,2,3,334.4826991245,334.4826991245,330.9937249314
Tapir,40,1,2,3,176.99030985129002,176.99030985129002,177.85280840566
Tapir,80,1,2,3,54.62485895151,54.62485895151,62.17790556618
2PL,1,1,2,5,172.81971116995,172.81971116995,181.25046880749
2PL,10,1,2,5,342.4158217021,342.4158217021,324.82645715819996
2PL,20,1,2,5,323.9010676039,323.9010676039,337.4252856591
2PL,40,1,2,5,311.10894186760004,311.10894186760004,300.4948573218
2PL,80,1,2,5,260.2570965225,260.2570965225,244.2834281214
OCC,1,1,2,5,182.63169455648,182.63169455648,179.44980301593
OCC,10,1,2,5,223.82421439243,223.82421439243,219.47174500505
OCC,20,1,2,5,157.46879238436,157.46879238436,145.24249620057
OCC,40,1,2,5,107.65305988847,107.65305988847,102.54951666048
OCC,80,1,2,5,65.45796021887,65.45796021887,66.17997577213
Tapir,1,1,2,5,249.01554975267,249.01554975267,257.83843552400003
Tapir,10,1,2,5,549.9188881741001,549.9188881741001,568.4286560495
Tapir,20,1,2,5,317.9072253041,317.9072253041,309.2222928388
Tapir,40,1,2,5,163.97802834503,163.97802834503,164.14546814165
Tapir,80,1,2,5,68.51963882884,68.51963882884,62.8888581847
2PL,1,1,2,7,169.62352507558,169.62352507558,169.64035426596
2PL,10,1,2,7,298.0538566564,298.0538566564,285.914761737
2PL,20,1,2,7,277.7901063869,277.7901063869,287.88188279860003
2PL,40,1,2,7,276.1851264206,276.1851264206,278.2361731104
2PL,80,1,2,7,228.8620807225,228.8620807225,214.741434591
OCC,1,1,2,7,181.19803076359,181.19803076359,168.97242481815002
OCC,10,1,2,7,181.02873234911,181.02873234911,176.42186895287003
OCC,20,1,2,7,133.72391121388,133.72391121388,124.96412782952
OCC,40,1,2,7,102.03142993411,102.03142993411,86.82863323129999
OCC,80,1,2,7,55.50793670515,55.50793670515,55.170913496619995
Tapir,1,1,2,7,231.95457844756,231.95457844756,244.76333320503
Tapir,10,1,2,7,507.9915381984,507.9915381984,518.6820379594
Tapir,20,1,2,7,221.28992028,221.28992028,206.29124039184998
Tapir,40,1,2,7,88.76413522824001,88.76413522824001,97.21344680452
Tapir,80,1,2,7,38.46055632428,38.46055632428,34.670845473840004
2PL,100,1,3,1,274.4634798111,274.4634798111,287.9937809136
2PL,200,1,3,1,291.3694134707,291.3694134707,286.9040204671
2PL,500,1,3,1,240.1039741843,240.1039741843,238.74036249059998
2PL,1000,1,3,1,183.1191967822,183.1191967822,178.7303869692
2PL,2000,1,3,1,124.9534035948,124.9534035948,129.8346267609
2PL,4000,1,3,1,92.35587475829999,92.35587475829999,94.51125232452
OCC,100,1,3,1,63.13445120473,63.13445120473,76.6631730322
OCC,200,1,3,1,48.699997909000004,48.699997909000004,43.648512435444
OCC,500,1,3,1,27.5624121481,27.5624121481,23.51361812954
OCC,1000,1,3,1,10.692983024430001,10.692983024430001,10.759253179315
OCC,2000,1,3,1,7.302633802165,7.302633802165,8.034917839011
OCC,4000,1,3,1,5.508313312581,5.508313312581,4.3147040156020005
Tapir,100,1,3,1,110.24832770872,110.24832770872,120.65775847783
Tapir,200,1,3,1,13.607270999059999,13.607270999059999,28.14646966269
Tapir,500,1,3,1,3.51615262707,3.51615262707,3.18618719095
Tapir,1000,1,3,1,22.62493382868,22.62493382868,19.57648827597
Tapir,2000,1,3,1,12.811626302099999,12.811626302099999,11.613880901
Tapir,4000,1,3,1,11.012419676969,11.012419676969,10.350403020228
2PL,200,1,3,3,237.5852885578,237.5852885578,250.5974516763
2PL,500,1,3,3,196.7939712228,196.7939712228,193.4095637371
2PL,1000,1,3,3,149.6363713848,149.6363713848,148.3063252702
2PL,2000,1,3,3,117.7401154611,117.7401154611,118.48434194090001
2PL,4000,1,3,3,91.4710220382,91.4710220382,88.2379457101
OCC,100,1,3,3,96.75505682821,96.75505682821,89.75601727924
OCC,200,1,3,3,50.75178736388,50.75178736388,52.47397705422
OCC,500,1,3,3,23.648674393923997,23.648674393923997,23.388436882990003
OCC,1000,1,3,3,10.961198456143,10.961198456143,9.365996852088
OCC,2000,1,3,3,5.643509134658,5.643509134658,5.779752871286
OCC,4000,1,3,3,3.119550426891,3.119550426891,3.252727902851
Tapir,100,1,3,3,224.05767972739,224.05767972739,254.45117943832
Tapir,200,1,3,3,141.21682622242,141.21682622242,138.49863303928998
Tapir,500,1,3,3,27.85790891663,27.85790891663,28.19545233833
Tapir,1000,1,3,3,4.44414119541,4.44414119541,16.0518478379416
Tapir,2000,1,3,3,4.44492240913,4.44492240913,4.84280791771
Tapir,4000,1,3,3,3.846665396342,3.846665396342,3.980064077869
2PL,100,1,3,5,217.86875199304,217.86875199304,215.1808561689
2PL,200,1,3,5,217.15078686729998,217.15078686729998,207.6860153346
2PL,500,1,3,5,158.9150728964,158.9150728964,162.88019484080002
2PL,1000,1,3,5,124.5531329765,124.5531329765,122.3060665571
2PL,2000,1,3,5,103.4111913849,103.4111913849,99.9444483318
2PL,4000,1,3,5,74.80530750392,74.80530750392,68.07088259346
OCC,100,1,3,5,86.4998974289,86.4998974289,83.04518701334001
OCC,200,1,3,5,50.49378782512,50.49378782512,50.097419173951
OCC,500,1,3,5,21.2643423580027,21.2643423580027,21.858102296351003
OCC,1000,1,3,5,8.834727996304,8.834727996304,9.101753252035
OCC,2000,1,3,5,4.78099955491,4.78099955491,6.242641019635999
OCC,4000,1,3,5,6.241504601996,6.241504601996,3.385901884737
Tapir,100,1,3,5,219.20609648318,219.20609648318,213.70464866282
Tapir,200,1,3,5,179.42088122317,179.42088122317,152.64988097308
Tapir,500,1,3,5,25.34157603754,25.34157603754,27.5887983263
Tapir,1000,1,3,5,15.318895243146098,15.318895243146098,15.056464818505999
Tapir,2000,1,3,5,4.71039139745,4.71039139745,5.37392175286
Tapir,4000,1,3,5,1.6579824009,1.6579824009,2.122455011693
2PL,200,1,3,7,196.7720890091,196.7720890091,201.7812540455
2PL,500,1,3,7,137.0248037328,137.0248037328,144.529897243
2PL,1000,1,3,7,116.7215677743,116.7215677743,109.434379732
2PL,2000,1,3,7,92.5131529459,92.5131529459,90.2374171507
2PL,4000,1,3,7,62.23262896493,62.23262896493,69.66404579993
OCC,100,1,3,7,65.64133087864,65.64133087864,88.4832984193
OCC,200,1,3,7,48.900301272739995,48.900301272739995,45.50960236147
OCC,500,1,3,7,16.613067079756,16.613067079756,16.347939361085
OCC,1000,1,3,7,8.903460798936,8.903460798936,8.504844607948
OCC,2000,1,3,7,6.839120846073,6.839120846073,4.649234986758
OCC,4000,1,3,7,7.104370403968001,7.104370403968001,3.453464558919
Tapir,100,1,3,7,223.61651026931997,223.61651026931997,236.8715818444
Tapir,200,1,3,7,145.90974839123,145.90974839123,138.73876892772
Tapir,500,1,3,7,32.1070566127,32.1070566127,36.2733230701
Tapir,1000,1,3,7,5.96768547869,5.96768547869,6.16945872964
Tapir,2000,1,3,7,5.23812647148,5.23812647148,4.97388062485
Tapir,4000,1,3,7,1.12742266925,1.12742266925,1.52572803241
2PL,1,1,3,1,228.76849408744002,228.76849408744002,223.79715829473
2PL,10,1,3,1,479.93939557740003,479.93939557740003,467.3829487765
2PL,20,1,3,1,469.8194530274,469.8194530274,452.149746691
2PL,40,1,3,1,453.4717922192,453.4717922192,458.16544415220005
2PL,80,1,3,1,391.8821655008,391.8821655008,394.6657187198
OCC,1,1,3,1,237.00737017006,237.00737017006,245.5054551444
OCC,10,1,3,1,312.2797220171,312.2797220171,280.3836862765
OCC,20,1,3,1,205.76339764903,205.76339764903,206.33032700368003
OCC,40,1,3,1,101.25229592793,101.25229592793,121.28828406989
OCC,80,1,3,1,65.6835542306,65.6835542306,73.13342359921
Tapir,1,1,3,1,321.13922302789996,321.13922302789996,301.6988706454
Tapir,10,1,3,1,733.0691797181,733.0691797181,718.1249093916
Tapir,20,1,3,1,663.8628226611,663.8628226611,652.0559371339
Tapir,40,1,3,1,313.722072384,313.722072384,322.1646243452
Tapir,80,1,3,1,44.90287896282,44.90287896282,60.81543599824
2PL,1,1,3,3,199.17247204593,199.17247204593,197.89499145433
2PL,10,1,3,3,385.42373387329997,385.42373387329997,383.3480839839
2PL,20,1,3,3,384.4801181606,384.4801181606,368.8807571996
2PL,40,1,3,3,373.5452508299,373.5452508299,371.852797721
2PL,80,1,3,3,315.0475422601,315.0475422601,308.8546871549
OCC,1,1,3,3,192.02562835913,192.02562835913,195.32114862597
OCC,10,1,3,3,275.39755390522,275.39755390522,282.0636549822
OCC,20,1,3,3,212.42277990415002,212.42277990415002,212.08773804006
OCC,40,1,3,3,140.04192869007,140.04192869007,137.21094019628
OCC,80,1,3,3,74.38891066282,74.38891066282,72.73960334481
Tapir,1,1,3,3,265.20268821269997,265.20268821269997,256.32100510969
Tapir,10,1,3,3,582.6917216974,582.6917216974,589.1025400676
Tapir,20,1,3,3,342.7468873644,342.7468873644,300.2947858968
Tapir,40,1,3,3,172.00352427583,172.00352427583,168.10425669261
Tapir,80,1,3,3,53.699653372540006,53.699653372540006,53.76393880597
2PL,1,1,3,5,185.42946115603002,185.42946115603002,167.71040300198
2PL,10,1,3,5,346.4183566903,346.4183566903,339.0036716252
2PL,20,1,3,5,327.5469393074,327.5469393074,338.63735972259997
2PL,40,1,3,5,320.9706581715,320.9706581715,306.0505614603
2PL,80,1,3,5,251.8942016512,251.8942016512,244.47520043109998
OCC,1,1,3,5,175.87089091542,175.87089091542,188.21471393506
OCC,10,1,3,5,231.34175775578,231.34175775578,228.07665948005
OCC,20,1,3,5,163.32588999661,163.32588999661,163.65459386288
OCC,40,1,3,5,89.0667915624,89.0667915624,127.07917032084
OCC,80,1,3,5,61.53484246791,61.53484246791,53.56970471271
Tapir,1,1,3,5,247.3541307588,247.3541307588,258.23238102599
Tapir,10,1,3,5,549.2377411981,549.2377411981,552.1177216493
Tapir,20,1,3,5,292.4682981532,292.4682981532,303.52459116949996
Tapir,40,1,3,5,162.06888057197,162.06888057197,153.43884749647
Tapir,80,1,3,5,64.17072945679,64.17072945679,65.0984904488
2PL,1,1,3,7,143.47430155727,143.47430155727,171.03419754079002
2PL,10,1,3,7,296.25444229780004,296.25444229780004,300.57290241279
2PL,20,1,3,7,287.4191053391,287.4191053391,292.601099306
2PL,40,1,3,7,260.3028997783,260.3028997783,266.21687359279997
OCC,1,1,3,7,166.12484737596,166.12484737596,166.05080635272998
OCC,10,1,3,7,198.63006831104,198.63006831104,195.40338382283
OCC,20,1,3,7,128.27820637357,128.27820637357,131.12317894812
OCC,80,1,3,7,50.9912524567,50.9912524567,55.37522925732
Tapir,1,1,3,7,251.17693374976,251.17693374976,241.71445013803
Tapir,10,1,3,7,506.0009713079,506.0009713079,521.2283356885
Tapir,20,1,3,7,190.15070879252,190.15070879252,205.32358208273
Tapir,40,1,3,7,90.61047395902,90.61047395902,91.23502862317001
Tapir,80,1,3,7,37.389554734,37.389554734,32.94371298547
2PL,100,1,4,1,292.4384299366,292.4384299366,292.91987110670004
2PL,200,1,4,1,330.9409353699,330.9409353699,319.494129889
2PL,500,1,4,1,247.57038346299998,247.57038346299998,251.5322107722
2PL,1000,1,4,1,174.29321468429998,174.29321468429998,169.9284391598
2PL,2000,1,4,1,123.9347223733,123.9347223733,125.0625041985
2PL,4000,1,4,1,99.7676033604,99.7676033604,97.40347732410001
OCC,100,1,4,1,69.29034966754,69.29034966754,61.19467820416
OCC,200,1,4,1,51.74829375787,51.74829375787,45.95867538587
OCC,500,1,4,1,25.508295721271,25.508295721271,26.434228053840002
OCC,1000,1,4,1,10.49380943952,10.49380943952,9.630446054932
OCC,2000,1,4,1,8.565510055283,8.565510055283,8.168408715278
OCC,4000,1,4,1,8.495891642478,8.495891642478,3.452103857961
Tapir,100,1,4,1,133.46485466526,133.46485466526,116.47042455820001
Tapir,200,1,4,1,12.410750968503999,12.410750968503999,25.08478555652
Tapir,500,1,4,1,3.84983223545,3.84983223545,2.6546971469
Tapir,1000,1,4,1,16.25945368318,16.25945368318,25.4232959494
Tapir,2000,1,4,1,5.7740668445850005,5.7740668445850005,15.26179223531
Tapir,4000,1,4,1,9.156622355782,9.156622355782,12.539238735204
2PL,100,1,4,3,246.40970322590002,246.40970322590002,246.5540584827
2PL,200,1,4,3,248.6000204304,248.6000204304,250.8661524954
2PL,500,1,4,3,189.6290045155,189.6290045155,195.3276486165
2PL,1000,1,4,3,153.563891713,153.563891713,144.616225447
2PL,2000,1,4,3,115.7658897899,115.7658897899,119.9864185045
2PL,4000,1,4,3,84.8551005406,84.8551005406,88.62321411810001
OCC,100,1,4,3,95.81384232517,95.81384232517,87.75062653146
OCC,500,1,4,3,26.967905583405,26.967905583405,24.842312662810002
OCC,1000,1,4,3,10.29602344894,10.29602344894,10.032754069881
OCC,2000,1,4,3,6.374323039986,6.374323039986,5.511297658205
OCC,4000,1,4,3,3.054090482261,3.054090482261,3.3863869458159996
Tapir,100,1,4,3,213.17564449899,213.17564449899,218.05558948101
Tapir,200,1,4,3,141.42348651423,141.42348651423,148.78573872012
Tapir,500,1,4,3,25.80781662935,25.80781662935,28.92554892825
Tapir,1000,1,4,3,14.928267939780099,14.928267939780099,16.1855336963464
Tapir,2000,1,4,3,4.11338880513,4.11338880513,4.64341944735
Tapir,4000,1,4,3,2.9190890418300004,2.9190890418300004,3.251424228711
2PL,100,1,4,5,222.41184213319997,222.41184213319997,219.40776477611
2PL,200,1,4,5,210.3332770855,210.3332770855,220.6665509502
2PL,500,1,4,5,157.06280111709998,157.06280111709998,179.3622624854
2PL,1000,1,4,5,124.76483844820001,124.76483844820001,118.7381434702
2PL,2000,1,4,5,99.0310749203,99.0310749203,98.142167665
2PL,4000,1,4,5,68.08530519537,68.08530519537,72.354192778
OCC,100,1,4,5,88.71547960353999,88.71547960353999,87.2284850895
OCC,500,1,4,5,18.009790822021998,18.009790822021998,16.4802990000897
OCC,1000,1,4,5,8.968662195558,8.968662195558,8.369878961308
OCC,2000,1,4,5,5.313421669169999,5.313421669169999,5.313140213143
OCC,4000,1,4,5,8.496515481145,8.496515481145,4.251388606717
Tapir,100,1,4,5,215.52433092783,215.52433092783,212.37089829572
Tapir,200,1,4,5,140.90743461377,140.90743461377,161.51812155483
Tapir,500,1,4,5,24.86247672719,24.86247672719,23.61740410497
Tapir,1000,1,4,5,5.57056442632,5.57056442632,4.64118295088
Tapir,2000,1,4,5,5.83585281111,5.83585281111,4.84128648204
Tapir,4000,1,4,5,1.19378378825,1.19378378825,1.79097864698
2PL,100,1,4,7,201.46986796036,201.46986796036,192.23801158146
2PL,200,1,4,7,189.526092399,189.526092399,192.0022472627
2PL,500,1,4,7,140.224187509,140.224187509,143.9969163263
2PL,1000,1,4,7,105.84651883299999,105.84651883299999,113.2367422936
2PL,2000,1,4,7,97.5129282614,97.5129282614,94.9378734131
2PL,4000,1,4,7,67.17092937189,67.17092937189,69.54137433080999
OCC,100,1,4,7,76.63097716367,76.63097716367,71.61902545618
OCC,500,1,4,7,14.0213674327714,14.0213674327714,15.017219401471
OCC,1000,1,4,7,8.176130644256,8.176130644256,7.841231099614999
OCC,2000,1,4,7,5.244532641444,5.244532641444,5.3142759366779995
OCC,4000,1,4,7,11.618356947268001,11.618356947268001,11.222613419343
Tapir,100,1,4,7,206.05075619795,206.05075619795,224.96994542121
Tapir,200,1,4,7,116.96397974002001,116.96397974002001,134.37078520725998
Tapir,500,1,4,7,32.03391511638,32.03391511638,30.64148117569
Tapir,1000,1,4,7,4.84243872135,4.84243872135,6.16891487279
Tapir,2000,1,4,7,3.97880989813,3.97880989813,4.11188914744
Tapir,4000,1,4,7,0.862185037241,0.862185037241,1.3266659897
2PL,1,1,4,1,226.31523548659,226.31523548659,239.85204123673
2PL,10,1,4,1,460.78637037339996,460.78637037339996,501.71710035999996
2PL,20,1,4,1,470.4138085683,470.4138085683,443.7543209749
2PL,40,1,4,1,460.7060885766,460.7060885766,460.8241436832
2PL,80,1,4,1,385.6646155272,385.6646155272,372.6224920083
OCC,1,1,4,1,244.7062202541,244.7062202541,245.18814111371
OCC,10,1,4,1,265.0738912712,265.0738912712,284.2425922419
OCC,20,1,4,1,213.63828474441002,213.63828474441002,204.94083154519998
OCC,40,1,4,1,136.84282852845,136.84282852845,120.21962811894
OCC,80,1,4,1,75.98811334088,75.98811334088,57.606357083999995
Tapir,1,1,4,1,312.6314159476,312.6314159476,299.3597330948
Tapir,10,1,4,1,782.6746516627001,782.6746516627001,743.6838298017999
