node,threads,scale_factor,cross_warehouse,tput_1,tput_2,tput_3,tput,tp_1,tp_2,tp_3
4,16,128,40,1.16E+06,1.16E+06,1.17E+06,1.17E+06
4,16,128,60,974742,985437,967416,975865
4,16,128,80,837977,850406,841756,843379.6667
4,16,128,100,769342,748679,750214,756078.3333
4,16,256,0,1.27E+06,1.39E+06,1.23E+06,1.30E+06
4,16,256,20,1.06E+06,1.09E+06,1.07E+06,1.07E+06
4,16,256,40,774719,973232,865207,871052.6667
4,16,256,60,761490,827598,769879,786322.3333
4,16,256,80,687163,664932,643573,665222.6667
4,16,256,100,635394,599809,550963,595388.6667
4,32,1,0,137411,131872,130354,133212.3333
4,32,1,20,144842,133800,135716,138119.3333
4,32,1,40,152940,146686,147876,149167.3333
4,32,1,60,170525,162366,176829,169906.6667
4,32,1,80,169287,180582,172575,174148
4,32,1,100,184411,180080,179152,181214.3333
4,32,2,0,237763,254390,247693,246615.3333
4,32,2,20,238326,245377,254046,245916.3333
4,32,2,40,248280,228061,249936,242092.3333
4,32,2,60,233785,248135,266508,249476
4,32,2,80,272023,268162,297633,279272.6667
4,32,2,100,265362,257588,262362,261770.6667
4,32,4,0,607846,615322,490564,571244
4,32,4,20,497644,512318,468118,492693.3333
4,32,4,40,402603,417179,427761,415847.6667
4,32,4,60,354669,442933,427024,408208.6667
4,32,4,80,339747,432282,401638,391222.3333
4,32,4,100,380448,425150,362089,389229
4,32,8,0,995163,1.15E+06,999207,1048423.333
4,32,8,20,641991,678924,739645,686853.3333
4,32,8,40,637578,596443,674638,636219.6667
4,32,8,60,477744,480117,530084,495981.6667
4,32,8,80,501102,501093,510112,504102.3333
4,32,8,100,429968,433928,451557,438484.3333
4,32,32,0,2.55E+06,2.42E+06,1.85E+06,2.27E+06
4,32,32,20,1.17E+06,1.04E+06,1.04E+06,1.08E+06
4,32,32,40,807285,902552,791211,833682.6667
4,32,32,60,683221,726830,680688,696913
4,32,32,80,590954,568304,600830,586696
4,32,32,100,509565,555719,471412,512232
4,32,128,0,1.68E+06,1.48E+06,1.97E+06,1.71E+06
4,32,128,20,744563,779991,781357,768637
4,32,128,40,567686,564970,581027,571227.6667
4,32,128,60,550044,504593,521342,525326.3333
4,32,128,80,414594,398198,449728,420840
4,32,128,100,361131,371428,337769,356776
4,32,256,0,962970,740365,733046,812127
4,32,256,20,557579,449312,666126,557672.3333
4,32,256,40,403025,425808,371370,400067.6667
4,32,256,60,405142,307160,414662,375654.6667
4,32,256,80,310783,258086,285342,284737
4,32,256,100,335934,286155,342124,321404.3333
8,2,1,0,784224,787539,758323,776695.3333
8,2,1,20,538952,533695,534739,535795.3333
8,2,1,40,409074,404552,408944,407523.3333
8,2,1,60,330485,331048,328453,329995.3333
8,2,1,80,277663,276379,277524,277188.6667
8,2,1,100,244308,243212,241776,243098.6667
8,2,2,0,1.05E+06,1.01E+06,1.04E+06,1.03E+06
8,2,2,20,647571,641537,652156,647088
8,2,2,40,477817,483962,483022,481600.3333
8,2,2,60,378931,371054,379466,376483.6667
8,2,2,80,309603,317953,311528,313028
8,2,2,100,267823,268746,264054,266874.3333
8,2,4,0,945025,951341,965102,953822.6667
8,2,4,20,625377,626845,628840,627020.6667
8,2,4,40,468106,469960,464898,467654.6667
8,2,4,60,367799,368579,374663,370347
8,2,4,80,315158,310424,308879,311487
8,2,4,100,262508,261866,267436,263936.6667
8,2,8,0,772471,754387,769508,765455.3333
8,2,8,20,521165,536934,517438,525179
8,2,8,40,388174,408108,409144,401808.6667
8,2,8,60,324150,327858,326062,326023.3333
8,2,8,80,271900,261780,276362,270014
8,2,8,100,235950,231068,232020,233012.6667
8,2,16,0,616779,620983,625343,621035
8,2,16,20,450604,437025,448159,445262.6667
8,2,16,40,348268,345367,352837,348824
8,2,16,60,290166,299024,287892,292360.6667
8,2,16,80,251322,240928,250077,247442.3333
8,2,16,100,214989,219860,216928,217259
