alg,threads,record_size,req_per_query,total_count,read_ratio,zipf_theta,tput
2PL,1,32.0,10.0,32768000.0,1.0,0.0,154833.33333333334
2PL,1,32.0,10.0,32768000.0,1.0,0.4,152902.66666666666
2PL,1,32.0,10.0,32768000.0,1.0,0.8,162952.0
2PL,1,32.0,10.0,32768000.0,1.0,0.99,240444.66666666666
2PL,1,32.0,100.0,128000.0,0.0,0.0,25507.0
2PL,1,32.0,100.0,128000.0,0.0,0.4,27080.0
2PL,1,32.0,100.0,128000.0,0.0,0.8,33272.333333333336
2PL,1,32.0,100.0,128000.0,0.0,0.99,45849.0
2PL,1,32.0,100.0,128000.0,0.2,0.0,25881.666666666668
2PL,1,32.0,100.0,128000.0,0.2,0.4,28248.666666666668
2PL,1,32.0,100.0,128000.0,0.2,0.8,33745.0
2PL,1,32.0,100.0,128000.0,0.2,0.99,44750.333333333336
2PL,1,32.0,100.0,128000.0,0.6,0.0,26523.0
2PL,1,32.0,100.0,128000.0,0.6,0.4,27095.666666666668
2PL,1,32.0,100.0,128000.0,0.6,0.8,34052.0
2PL,1,32.0,100.0,128000.0,0.6,0.99,46311.0
2PL,1,32.0,100.0,128000.0,1.0,0.0,26453.666666666668
2PL,1,32.0,100.0,128000.0,1.0,0.4,28086.666666666668
2PL,1,32.0,100.0,128000.0,1.0,0.8,33583.0
2PL,1,32.0,100.0,128000.0,1.0,0.99,47222.333333333336
2PL,1,32.0,100.0,512000.0,0.0,0.0,18315.0
2PL,1,32.0,100.0,512000.0,0.0,0.4,19174.333333333332
2PL,1,32.0,100.0,512000.0,0.0,0.8,24617.666666666668
2PL,1,32.0,100.0,512000.0,0.0,0.99,35838.0
2PL,1,32.0,100.0,512000.0,0.2,0.0,18558.666666666668
2PL,1,32.0,100.0,512000.0,0.2,0.4,18903.666666666668
2PL,1,32.0,100.0,512000.0,0.2,0.8,25108.0
2PL,1,32.0,100.0,512000.0,0.2,0.99,37112.333333333336
2PL,1,32.0,100.0,512000.0,0.6,0.0,18498.666666666668
2PL,1,32.0,100.0,512000.0,0.6,0.4,19150.666666666668
2PL,1,32.0,100.0,512000.0,0.6,0.8,25366.333333333332
2PL,1,32.0,100.0,512000.0,0.6,0.99,36677.666666666664
2PL,1,32.0,100.0,512000.0,1.0,0.0,18590.666666666668
2PL,1,32.0,100.0,512000.0,1.0,0.4,19097.0
2PL,1,32.0,100.0,512000.0,1.0,0.8,25865.666666666668
2PL,1,32.0,100.0,512000.0,1.0,0.99,36752.0
2PL,1,32.0,100.0,2048000.0,0.0,0.0,16925.0
2PL,1,32.0,100.0,2048000.0,0.0,0.4,16814.666666666668
2PL,1,32.0,100.0,2048000.0,0.0,0.8,21274.333333333332
2PL,1,32.0,100.0,2048000.0,0.0,0.99,31022.333333333332
2PL,1,32.0,100.0,2048000.0,0.2,0.0,16781.666666666668
2PL,1,32.0,100.0,2048000.0,0.2,0.4,17239.0
2PL,1,32.0,100.0,2048000.0,0.2,0.8,21074.0
2PL,1,32.0,100.0,2048000.0,0.2,0.99,31533.333333333332
2PL,1,32.0,100.0,2048000.0,0.6,0.0,16944.333333333332
2PL,1,32.0,100.0,2048000.0,0.6,0.4,17416.666666666668
2PL,1,32.0,100.0,2048000.0,0.6,0.8,21352.666666666668
2PL,1,32.0,100.0,2048000.0,0.6,0.99,32485.666666666668
2PL,1,32.0,100.0,2048000.0,1.0,0.0,17202.0
2PL,1,32.0,100.0,2048000.0,1.0,0.4,17287.0
2PL,1,32.0,100.0,2048000.0,1.0,0.8,21621.0
2PL,1,32.0,100.0,2048000.0,1.0,0.99,31015.0
2PL,1,32.0,100.0,8192000.0,0.0,0.0,16390.333333333332
2PL,1,32.0,100.0,8192000.0,0.0,0.4,16498.666666666668
2PL,1,32.0,100.0,8192000.0,0.0,0.8,19053.0
2PL,1,32.0,100.0,8192000.0,0.0,0.99,28279.0
2PL,1,32.0,100.0,8192000.0,0.2,0.0,16330.666666666666
2PL,1,32.0,100.0,8192000.0,0.2,0.4,16334.666666666666
2PL,1,32.0,100.0,8192000.0,0.2,0.8,18877.0
2PL,1,32.0,100.0,8192000.0,0.2,0.99,27717.0
2PL,1,32.0,100.0,8192000.0,0.6,0.0,16593.333333333332
2PL,1,32.0,100.0,8192000.0,0.6,0.4,16295.0
2PL,1,32.0,100.0,8192000.0,0.6,0.8,19210.0
2PL,1,32.0,100.0,8192000.0,0.6,0.99,27526.666666666668
2PL,1,32.0,100.0,8192000.0,1.0,0.0,16637.0
2PL,1,32.0,100.0,8192000.0,1.0,0.4,16649.0
2PL,1,32.0,100.0,8192000.0,1.0,0.8,19501.666666666668
2PL,1,32.0,100.0,8192000.0,1.0,0.99,28509.0
2PL,1,32.0,100.0,32768000.0,0.0,0.0,16074.666666666666
2PL,1,32.0,100.0,32768000.0,0.0,0.4,15737.666666666666
2PL,1,32.0,100.0,32768000.0,0.0,0.8,17173.0
2PL,1,32.0,100.0,32768000.0,0.0,0.99,24462.333333333332
2PL,1,32.0,100.0,32768000.0,0.2,0.0,15756.666666666666
2PL,1,32.0,100.0,32768000.0,0.2,0.4,15977.333333333334
2PL,1,32.0,100.0,32768000.0,0.2,0.8,17271.666666666668
2PL,1,32.0,100.0,32768000.0,0.2,0.99,24999.666666666668
2PL,1,32.0,100.0,32768000.0,0.6,0.0,15824.666666666666
2PL,1,32.0,100.0,32768000.0,0.6,0.4,15860.666666666666
2PL,1,32.0,100.0,32768000.0,0.6,0.8,17434.333333333332
2PL,1,32.0,100.0,32768000.0,0.6,0.99,25900.666666666668
2PL,1,32.0,100.0,32768000.0,1.0,0.0,15908.666666666666
2PL,1,32.0,100.0,32768000.0,1.0,0.4,16073.0
2PL,1,32.0,100.0,32768000.0,1.0,0.8,17561.666666666668
2PL,1,32.0,100.0,32768000.0,1.0,0.99,25922.0
2PL,1,128.0,1.0,128000.0,0.0,0.0,1395707.6666666667
2PL,1,128.0,1.0,128000.0,0.0,0.4,1512163.0
2PL,1,128.0,1.0,128000.0,0.0,0.8,1594045.3333333333
2PL,1,128.0,1.0,128000.0,0.0,0.99,1929920.3333333333
2PL,1,128.0,1.0,128000.0,0.2,0.0,1378585.0
2PL,1,128.0,1.0,128000.0,0.2,0.4,1374966.3333333333
2PL,1,128.0,1.0,128000.0,0.2,0.8,1710972.6666666667
2PL,1,128.0,1.0,128000.0,0.2,0.99,1955155.3333333333
2PL,1,128.0,1.0,128000.0,0.6,0.0,1339068.6666666667
2PL,1,128.0,1.0,128000.0,0.6,0.4,1408299.0
2PL,1,128.0,1.0,128000.0,0.6,0.8,1654005.0
2PL,1,128.0,1.0,128000.0,0.6,0.99,1976628.3333333333
2PL,1,128.0,1.0,128000.0,1.0,0.0,1369885.3333333333
2PL,1,128.0,1.0,128000.0,1.0,0.4,1511442.6666666667
2PL,1,128.0,1.0,128000.0,1.0,0.8,1667854.3333333333
2PL,1,128.0,1.0,128000.0,1.0,0.99,2127377.0
2PL,1,128.0,1.0,512000.0,0.0,0.0,1127339.6666666667
2PL,1,128.0,1.0,512000.0,0.0,0.4,1152033.0
2PL,1,128.0,1.0,512000.0,0.0,0.8,1382365.0
2PL,1,128.0,1.0,512000.0,0.0,0.99,1824375.0
2PL,1,128.0,1.0,512000.0,0.2,0.0,1127757.6666666667
2PL,1,128.0,1.0,512000.0,0.2,0.4,1231127.6666666667
2PL,1,128.0,1.0,512000.0,0.2,0.8,1395054.0
2PL,1,128.0,1.0,512000.0,0.2,0.99,1813196.0
2PL,1,128.0,1.0,512000.0,0.6,0.0,1155027.0
2PL,1,128.0,1.0,512000.0,0.6,0.4,1181835.3333333333
2PL,1,128.0,1.0,512000.0,0.6,0.8,1580353.6666666667
2PL,1,128.0,1.0,512000.0,0.6,0.99,1783674.6666666667
2PL,1,128.0,1.0,512000.0,1.0,0.0,1174618.3333333333
2PL,1,128.0,1.0,512000.0,1.0,0.4,1281863.0
2PL,1,128.0,1.0,512000.0,1.0,0.8,1442474.0
2PL,1,128.0,1.0,512000.0,1.0,0.99,1815352.0
2PL,1,128.0,1.0,2048000.0,0.0,0.0,1117553.3333333333
2PL,1,128.0,1.0,2048000.0,0.0,0.4,1080596.0
2PL,1,128.0,1.0,2048000.0,0.0,0.8,1259378.6666666667
2PL,1,128.0,1.0,2048000.0,0.0,0.99,1729978.6666666667
2PL,1,128.0,1.0,2048000.0,0.2,0.0,1086023.6666666667
2PL,1,128.0,1.0,2048000.0,0.2,0.4,1126577.6666666667
2PL,1,128.0,1.0,2048000.0,0.2,0.8,1361272.3333333333
2PL,1,128.0,1.0,2048000.0,0.2,0.99,1613182.3333333333
2PL,1,128.0,1.0,2048000.0,0.6,0.0,1114835.0
2PL,1,128.0,1.0,2048000.0,0.6,0.4,1090055.0
2PL,1,128.0,1.0,2048000.0,0.6,0.8,1281938.3333333333
2PL,1,128.0,1.0,2048000.0,0.6,0.99,1771339.6666666667
2PL,1,128.0,1.0,2048000.0,1.0,0.0,1133413.3333333333
2PL,1,128.0,1.0,2048000.0,1.0,0.4,1141004.0
2PL,1,128.0,1.0,2048000.0,1.0,0.8,1321165.0
2PL,1,128.0,1.0,2048000.0,1.0,0.99,1823155.6666666667
2PL,1,128.0,1.0,8192000.0,0.0,0.0,1074859.0
2PL,1,128.0,1.0,8192000.0,0.0,0.4,1057702.6666666667
2PL,1,128.0,1.0,8192000.0,0.0,0.8,1186027.6666666667
2PL,1,128.0,1.0,8192000.0,0.0,0.99,1587562.0
2PL,1,128.0,1.0,8192000.0,0.2,0.0,1099920.6666666667
2PL,1,128.0,1.0,8192000.0,0.2,0.4,1057046.3333333333
2PL,1,128.0,1.0,8192000.0,0.2,0.8,1230356.0
2PL,1,128.0,1.0,8192000.0,0.2,0.99,1511549.6666666667
2PL,1,128.0,1.0,8192000.0,0.6,0.0,1083877.6666666667
2PL,1,128.0,1.0,8192000.0,0.6,0.4,1091468.0
2PL,1,128.0,1.0,8192000.0,0.6,0.8,1182727.0
2PL,1,128.0,1.0,8192000.0,0.6,0.99,1536957.6666666667
2PL,1,128.0,1.0,8192000.0,1.0,0.0,1111873.0
2PL,1,128.0,1.0,8192000.0,1.0,0.4,1112003.0
2PL,1,128.0,1.0,8192000.0,1.0,0.8,1232940.3333333333
2PL,1,128.0,1.0,8192000.0,1.0,0.99,1565949.3333333333
2PL,1,128.0,1.0,32768000.0,0.0,0.0,1032722.3333333334
2PL,1,128.0,1.0,32768000.0,0.0,0.4,1021563.3333333334
2PL,1,128.0,1.0,32768000.0,0.0,0.8,1100788.0
2PL,1,128.0,1.0,32768000.0,0.0,0.99,1397097.3333333333
2PL,1,128.0,1.0,32768000.0,0.2,0.0,1028521.3333333334
2PL,1,128.0,1.0,32768000.0,0.2,0.4,1016992.6666666666
2PL,1,128.0,1.0,32768000.0,0.2,0.8,1152716.3333333333
2PL,1,128.0,1.0,32768000.0,0.2,0.99,1474523.6666666667
2PL,1,128.0,1.0,32768000.0,0.6,0.0,1053968.0
2PL,1,128.0,1.0,32768000.0,0.6,0.4,1084750.6666666667
2PL,1,128.0,1.0,32768000.0,0.6,0.8,1168770.6666666667
2PL,1,128.0,1.0,32768000.0,0.6,0.99,1437178.3333333333
2PL,1,128.0,1.0,32768000.0,1.0,0.0,1108804.6666666667
2PL,1,128.0,1.0,32768000.0,1.0,0.4,1074236.3333333333
2PL,1,128.0,1.0,32768000.0,1.0,0.8,1187670.6666666667
2PL,1,128.0,1.0,32768000.0,1.0,0.99,1467534.0
2PL,1,128.0,10.0,128000.0,0.0,0.0,200312.0
2PL,1,128.0,10.0,128000.0,0.0,0.4,230044.66666666666
2PL,1,128.0,10.0,128000.0,0.0,0.8,286044.6666666667
2PL,1,128.0,10.0,128000.0,0.0,0.99,367114.0
2PL,1,128.0,10.0,128000.0,0.2,0.0,215188.66666666666
2PL,1,128.0,10.0,128000.0,0.2,0.4,215194.33333333334
2PL,1,128.0,10.0,128000.0,0.2,0.8,279284.6666666667
2PL,1,128.0,10.0,128000.0,0.2,0.99,347216.3333333333
2PL,1,128.0,10.0,128000.0,0.6,0.0,214483.0
2PL,1,128.0,10.0,128000.0,0.6,0.4,229048.0
2PL,1,128.0,10.0,128000.0,0.6,0.8,303510.3333333333
2PL,1,128.0,10.0,128000.0,0.6,0.99,353749.6666666667
2PL,1,128.0,10.0,128000.0,1.0,0.0,238908.33333333334
2PL,1,128.0,10.0,128000.0,1.0,0.4,251213.0
2PL,1,128.0,10.0,128000.0,1.0,0.8,298284.6666666667
2PL,1,128.0,10.0,128000.0,1.0,0.99,382041.3333333333
2PL,1,128.0,10.0,512000.0,0.0,0.0,158233.0
2PL,1,128.0,10.0,512000.0,0.0,0.4,160982.0
2PL,1,128.0,10.0,512000.0,0.0,0.8,205121.0
2PL,1,128.0,10.0,512000.0,0.0,0.99,281074.0
2PL,1,128.0,10.0,512000.0,0.2,0.0,155620.0
2PL,1,128.0,10.0,512000.0,0.2,0.4,161341.0
2PL,1,128.0,10.0,512000.0,0.2,0.8,203193.66666666666
2PL,1,128.0,10.0,512000.0,0.2,0.99,305502.0
2PL,1,128.0,10.0,512000.0,0.6,0.0,159068.0
2PL,1,128.0,10.0,512000.0,0.6,0.4,171437.33333333334
2PL,1,128.0,10.0,512000.0,0.6,0.8,211332.66666666666
2PL,1,128.0,10.0,512000.0,0.6,0.99,319299.3333333333
2PL,1,128.0,10.0,512000.0,1.0,0.0,172910.33333333334
2PL,1,128.0,10.0,512000.0,1.0,0.4,175779.0
2PL,1,128.0,10.0,512000.0,1.0,0.8,222060.0
2PL,1,128.0,10.0,512000.0,1.0,0.99,331402.6666666667
2PL,1,128.0,10.0,2048000.0,0.0,0.0,146878.66666666666
2PL,1,128.0,10.0,2048000.0,0.0,0.4,145376.66666666666
2PL,1,128.0,10.0,2048000.0,0.0,0.8,184675.0
2PL,1,128.0,10.0,2048000.0,0.0,0.99,268363.6666666667
2PL,1,128.0,10.0,2048000.0,0.2,0.0,149525.0
2PL,1,128.0,10.0,2048000.0,0.2,0.4,151099.0
2PL,1,128.0,10.0,2048000.0,0.2,0.8,186454.0
2PL,1,128.0,10.0,2048000.0,0.2,0.99,260317.0
2PL,1,128.0,10.0,2048000.0,0.6,0.0,153740.66666666666
2PL,1,128.0,10.0,2048000.0,0.6,0.4,154212.0
2PL,1,128.0,10.0,2048000.0,0.6,0.8,194581.66666666666
2PL,1,128.0,10.0,2048000.0,0.6,0.99,271341.3333333333
2PL,1,128.0,10.0,2048000.0,1.0,0.0,161116.66666666666
2PL,1,128.0,10.0,2048000.0,1.0,0.4,160041.0
2PL,1,128.0,10.0,2048000.0,1.0,0.8,192283.66666666666
2PL,1,128.0,10.0,2048000.0,1.0,0.99,269212.3333333333
2PL,1,128.0,10.0,8192000.0,0.0,0.0,142441.33333333334
2PL,1,128.0,10.0,8192000.0,0.0,0.4,140873.66666666666
2PL,1,128.0,10.0,8192000.0,0.0,0.8,163910.0
2PL,1,128.0,10.0,8192000.0,0.0,0.99,244071.66666666666
2PL,1,128.0,10.0,8192000.0,0.2,0.0,145480.0
2PL,1,128.0,10.0,8192000.0,0.2,0.4,142095.33333333334
2PL,1,128.0,10.0,8192000.0,0.2,0.8,165146.0
2PL,1,128.0,10.0,8192000.0,0.2,0.99,244105.33333333334
2PL,1,128.0,10.0,8192000.0,0.6,0.0,145748.0
2PL,1,128.0,10.0,8192000.0,0.6,0.4,147138.33333333334
2PL,1,128.0,10.0,8192000.0,0.6,0.8,173038.0
2PL,1,128.0,10.0,8192000.0,0.6,0.99,252860.66666666666
2PL,1,128.0,10.0,8192000.0,1.0,0.0,155531.33333333334
2PL,1,128.0,10.0,8192000.0,1.0,0.4,159278.0
2PL,1,128.0,10.0,8192000.0,1.0,0.8,179304.33333333334
2PL,1,128.0,10.0,8192000.0,1.0,0.99,259538.66666666666
2PL,1,128.0,10.0,32768000.0,0.0,0.0,135612.33333333334
2PL,1,128.0,10.0,32768000.0,0.0,0.4,139036.33333333334
2PL,1,128.0,10.0,32768000.0,0.0,0.8,150837.66666666666
2PL,1,128.0,10.0,32768000.0,0.0,0.99,215962.66666666666
2PL,1,128.0,10.0,32768000.0,0.2,0.0,141005.66666666666
2PL,1,128.0,10.0,32768000.0,0.2,0.4,139767.66666666666
2PL,1,128.0,10.0,32768000.0,0.2,0.8,155313.33333333334
2PL,1,128.0,10.0,32768000.0,0.2,0.99,208950.0
2PL,1,128.0,10.0,32768000.0,0.6,0.0,143243.66666666666
2PL,1,128.0,10.0,32768000.0,0.6,0.4,144265.33333333334
2PL,1,128.0,10.0,32768000.0,0.6,0.8,157351.0
2PL,1,128.0,10.0,32768000.0,0.6,0.99,220584.0
2PL,1,128.0,10.0,32768000.0,1.0,0.0,148925.0
2PL,1,128.0,10.0,32768000.0,1.0,0.4,148405.33333333334
2PL,1,128.0,10.0,32768000.0,1.0,0.8,166711.0
2PL,1,128.0,10.0,32768000.0,1.0,0.99,231077.66666666666
2PL,1,128.0,100.0,128000.0,0.0,0.0,23268.0
2PL,1,128.0,100.0,128000.0,0.0,0.4,24316.666666666668
2PL,1,128.0,100.0,128000.0,0.0,0.8,30998.666666666668
2PL,1,128.0,100.0,128000.0,0.0,0.99,42646.666666666664
2PL,1,128.0,100.0,128000.0,0.2,0.0,23780.0
2PL,1,128.0,100.0,128000.0,0.2,0.4,24876.333333333332
2PL,1,128.0,100.0,128000.0,0.2,0.8,31599.333333333332
2PL,1,128.0,100.0,128000.0,0.2,0.99,43065.666666666664
2PL,1,128.0,100.0,128000.0,0.6,0.0,24855.333333333332
2PL,1,128.0,100.0,128000.0,0.6,0.4,24932.0
2PL,1,128.0,100.0,128000.0,0.6,0.8,32997.0
2PL,1,128.0,100.0,128000.0,0.6,0.99,44339.0
2PL,1,128.0,100.0,128000.0,1.0,0.0,25352.666666666668
2PL,1,128.0,100.0,128000.0,1.0,0.4,26299.666666666668
2PL,1,128.0,100.0,128000.0,1.0,0.8,33047.666666666664
2PL,1,128.0,100.0,128000.0,1.0,0.99,44863.0
2PL,1,128.0,100.0,512000.0,0.0,0.0,16922.666666666668
2PL,1,128.0,100.0,512000.0,0.0,0.4,17448.333333333332
2PL,1,128.0,100.0,512000.0,0.0,0.8,22689.333333333332
2PL,1,128.0,100.0,512000.0,0.0,0.99,32862.0
2PL,1,128.0,100.0,512000.0,0.2,0.0,17168.333333333332
2PL,1,128.0,100.0,512000.0,0.2,0.4,17964.666666666668
2PL,1,128.0,100.0,512000.0,0.2,0.8,23256.333333333332
2PL,1,128.0,100.0,512000.0,0.2,0.99,33490.333333333336
2PL,1,128.0,100.0,512000.0,0.6,0.0,17670.666666666668
2PL,1,128.0,100.0,512000.0,0.6,0.4,18439.0
2PL,1,128.0,100.0,512000.0,0.6,0.8,23977.0
2PL,1,128.0,100.0,512000.0,0.6,0.99,35408.0
2PL,1,128.0,100.0,512000.0,1.0,0.0,18522.0
2PL,1,128.0,100.0,512000.0,1.0,0.4,19123.0
2PL,1,128.0,100.0,512000.0,1.0,0.8,25009.333333333332
2PL,1,128.0,100.0,512000.0,1.0,0.99,35571.0
2PL,1,128.0,100.0,2048000.0,0.0,0.0,15473.666666666666
2PL,1,128.0,100.0,2048000.0,0.0,0.4,15814.666666666666
2PL,1,128.0,100.0,2048000.0,0.0,0.8,19282.333333333332
2PL,1,128.0,100.0,2048000.0,0.0,0.99,28990.666666666668
2PL,1,128.0,100.0,2048000.0,0.2,0.0,15895.333333333334
2PL,1,128.0,100.0,2048000.0,0.2,0.4,16090.333333333334
2PL,1,128.0,100.0,2048000.0,0.2,0.8,19573.333333333332
2PL,1,128.0,100.0,2048000.0,0.2,0.99,29505.333333333332
2PL,1,128.0,100.0,2048000.0,0.6,0.0,16534.333333333332
2PL,1,128.0,100.0,2048000.0,0.6,0.4,16734.333333333332
2PL,1,128.0,100.0,2048000.0,0.6,0.8,20378.0
2PL,1,128.0,100.0,2048000.0,0.6,0.99,30911.333333333332
2PL,1,128.0,100.0,2048000.0,1.0,0.0,17155.333333333332
2PL,1,128.0,100.0,2048000.0,1.0,0.4,17302.666666666668
2PL,1,128.0,100.0,2048000.0,1.0,0.8,21380.333333333332
2PL,1,128.0,100.0,2048000.0,1.0,0.99,31486.0
2PL,1,128.0,100.0,8192000.0,0.0,0.0,14960.666666666666
2PL,1,128.0,100.0,8192000.0,0.0,0.4,15187.0
2PL,1,128.0,100.0,8192000.0,0.0,0.8,17297.333333333332
2PL,1,128.0,100.0,8192000.0,0.0,0.99,25939.666666666668
2PL,1,128.0,100.0,8192000.0,0.2,0.0,15278.333333333334
2PL,1,128.0,100.0,8192000.0,0.2,0.4,15349.333333333334
2PL,1,128.0,100.0,8192000.0,0.2,0.8,17583.666666666668
2PL,1,128.0,100.0,8192000.0,0.2,0.99,25872.666666666668
2PL,1,128.0,100.0,8192000.0,0.6,0.0,15856.333333333334
2PL,1,128.0,100.0,8192000.0,0.6,0.4,15893.666666666666
2PL,1,128.0,100.0,8192000.0,0.6,0.8,18548.333333333332
2PL,1,128.0,100.0,8192000.0,0.6,0.99,27138.333333333332
2PL,1,128.0,100.0,8192000.0,1.0,0.0,16337.0
2PL,1,128.0,100.0,8192000.0,1.0,0.4,16506.666666666668
2PL,1,128.0,100.0,8192000.0,1.0,0.8,18931.666666666668
2PL,1,128.0,100.0,8192000.0,1.0,0.99,28043.0
2PL,1,128.0,100.0,32768000.0,0.0,0.0,14658.333333333334
2PL,1,128.0,100.0,32768000.0,0.0,0.4,14275.0
2PL,1,128.0,100.0,32768000.0,0.0,0.8,15920.0
2PL,1,128.0,100.0,32768000.0,0.0,0.99,23060.333333333332
2PL,1,128.0,100.0,32768000.0,0.2,0.0,14695.333333333334
2PL,1,128.0,100.0,32768000.0,0.2,0.4,14696.0
2PL,1,128.0,100.0,32768000.0,0.2,0.8,16440.333333333332
2PL,1,128.0,100.0,32768000.0,0.2,0.99,23668.333333333332
2PL,1,128.0,100.0,32768000.0,0.6,0.0,15090.0
2PL,1,128.0,100.0,32768000.0,0.6,0.4,15165.666666666666
2PL,1,128.0,100.0,32768000.0,0.6,0.8,16831.666666666668
2PL,1,128.0,100.0,32768000.0,0.6,0.99,24100.0
2PL,1,128.0,100.0,32768000.0,1.0,0.0,15841.0
2PL,1,128.0,100.0,32768000.0,1.0,0.4,15951.0
2PL,1,128.0,100.0,32768000.0,1.0,0.8,17507.0
2PL,1,128.0,100.0,32768000.0,1.0,0.99,25237.0
2PL,1,1000.0,1.0,128000.0,0.0,0.0,995363.3333333334
2PL,1,1000.0,1.0,128000.0,0.0,0.4,1027689.0
2PL,1,1000.0,1.0,128000.0,0.0,0.8,1246403.0
2PL,1,1000.0,1.0,128000.0,0.0,0.99,1674230.0
2PL,1,1000.0,1.0,128000.0,0.2,0.0,1074448.6666666667
2PL,1,1000.0,1.0,128000.0,0.2,0.4,1145709.6666666667
2PL,1,1000.0,1.0,128000.0,0.2,0.8,1369878.3333333333
2PL,1,1000.0,1.0,128000.0,0.2,0.99,1568246.6666666667
2PL,1,1000.0,1.0,128000.0,0.6,0.0,1043013.3333333334
2PL,1,1000.0,1.0,128000.0,0.6,0.4,1205386.0
2PL,1,1000.0,1.0,128000.0,0.6,0.8,1428791.6666666667
2PL,1,1000.0,1.0,128000.0,0.6,0.99,1629965.3333333333
2PL,1,1000.0,1.0,128000.0,1.0,0.0,1076090.0
2PL,1,1000.0,1.0,128000.0,1.0,0.4,1147811.0
2PL,1,1000.0,1.0,128000.0,1.0,0.8,1343119.0
2PL,1,1000.0,1.0,128000.0,1.0,0.99,1706608.3333333333
2PL,1,1000.0,1.0,512000.0,0.0,0.0,935016.0
2PL,1,1000.0,1.0,512000.0,0.0,0.4,1000286.0
2PL,1,1000.0,1.0,512000.0,0.0,0.8,1108296.6666666667
2PL,1,1000.0,1.0,512000.0,0.0,0.99,1402397.0
2PL,1,1000.0,1.0,512000.0,0.2,0.0,953640.6666666666
2PL,1,1000.0,1.0,512000.0,0.2,0.4,959892.0
2PL,1,1000.0,1.0,512000.0,0.2,0.8,1123700.3333333333
2PL,1,1000.0,1.0,512000.0,0.2,0.99,1411897.0
2PL,1,1000.0,1.0,512000.0,0.6,0.0,971648.3333333334
2PL,1,1000.0,1.0,512000.0,0.6,0.4,982993.6666666666
2PL,1,1000.0,1.0,512000.0,0.6,0.8,1158807.3333333333
2PL,1,1000.0,1.0,512000.0,0.6,0.99,1551916.3333333333
2PL,1,1000.0,1.0,512000.0,1.0,0.0,1057406.6666666667
2PL,1,1000.0,1.0,512000.0,1.0,0.4,1078247.0
2PL,1,1000.0,1.0,512000.0,1.0,0.8,1285834.6666666667
2PL,1,1000.0,1.0,512000.0,1.0,0.99,1714519.6666666667
2PL,1,1000.0,1.0,2048000.0,0.0,0.0,939848.3333333334
2PL,1,1000.0,1.0,2048000.0,0.0,0.4,943645.3333333334
2PL,1,1000.0,1.0,2048000.0,0.0,0.8,1056514.6666666667
2PL,1,1000.0,1.0,2048000.0,0.0,0.99,1343999.0
2PL,1,1000.0,1.0,2048000.0,0.2,0.0,1001616.0
2PL,1,1000.0,1.0,2048000.0,0.2,0.4,1005932.6666666666
2PL,1,1000.0,1.0,2048000.0,0.2,0.8,1126390.6666666667
2PL,1,1000.0,1.0,2048000.0,0.2,0.99,1355803.3333333333
2PL,1,1000.0,1.0,2048000.0,0.6,0.0,964027.0
2PL,1,1000.0,1.0,2048000.0,0.6,0.4,999483.3333333334
2PL,1,1000.0,1.0,2048000.0,0.6,0.8,1088358.3333333333
2PL,1,1000.0,1.0,2048000.0,0.6,0.99,1387512.0
2PL,1,1000.0,1.0,2048000.0,1.0,0.0,980838.3333333334
2PL,1,1000.0,1.0,2048000.0,1.0,0.4,1040887.0
2PL,1,1000.0,1.0,2048000.0,1.0,0.8,1110992.0
2PL,1,1000.0,1.0,2048000.0,1.0,0.99,1429312.6666666667
2PL,1,1000.0,1.0,8192000.0,0.0,0.0,945203.0
2PL,1,1000.0,1.0,8192000.0,0.0,0.4,960828.3333333334
2PL,1,1000.0,1.0,8192000.0,0.0,0.8,995453.0
2PL,1,1000.0,1.0,8192000.0,0.0,0.99,1253257.0
2PL,1,1000.0,1.0,8192000.0,0.2,0.0,926268.3333333334
2PL,1,1000.0,1.0,8192000.0,0.2,0.4,924912.3333333334
2PL,1,1000.0,1.0,8192000.0,0.2,0.8,1061820.3333333333
2PL,1,1000.0,1.0,8192000.0,0.2,0.99,1361757.3333333333
2PL,1,1000.0,1.0,8192000.0,0.6,0.0,937248.6666666666
2PL,1,1000.0,1.0,8192000.0,0.6,0.4,936273.0
2PL,1,1000.0,1.0,8192000.0,0.6,0.8,1010056.6666666666
2PL,1,1000.0,1.0,8192000.0,0.6,0.99,1394848.3333333333
2PL,1,1000.0,1.0,8192000.0,1.0,0.0,956464.0
2PL,1,1000.0,1.0,8192000.0,1.0,0.4,1033234.6666666666
2PL,1,1000.0,1.0,8192000.0,1.0,0.8,1103230.0
2PL,1,1000.0,1.0,8192000.0,1.0,0.99,1330228.0
2PL,1,1000.0,1.0,32768000.0,0.0,0.0,896365.3333333334
2PL,1,1000.0,1.0,32768000.0,0.0,0.4,891826.3333333334
2PL,1,1000.0,1.0,32768000.0,0.0,0.8,938640.0
2PL,1,1000.0,1.0,32768000.0,0.0,0.99,1182152.3333333333
2PL,1,1000.0,1.0,32768000.0,0.2,0.0,938663.0
2PL,1,1000.0,1.0,32768000.0,0.2,0.4,892621.0
2PL,1,1000.0,1.0,32768000.0,0.2,0.8,959776.6666666666
2PL,1,1000.0,1.0,32768000.0,0.2,0.99,1195246.0
2PL,1,1000.0,1.0,32768000.0,0.6,0.0,933899.6666666666
2PL,1,1000.0,1.0,32768000.0,0.6,0.4,917799.6666666666
2PL,1,1000.0,1.0,32768000.0,0.6,0.8,1030428.0
