Alg,#WH,#Distributed,#Threads,Throughput
Calvin-1,64,40,12,39663.9
Calvin-1,64,50,2,7186.566666666667
Calvin-1,64,50,4,16614.833333333332
Calvin-1,64,50,8,30161.933333333334
Calvin-1,64,50,12,39803.36666666667
Calvin-1,64,60,2,7163.7
Calvin-1,64,60,4,16658.933333333334
Calvin-1,64,60,8,30174.399999999998
Calvin-1,64,60,12,39678.86666666667
Calvin-1,64,70,2,7163.166666666667
Calvin-1,64,70,4,16675.733333333334
Calvin-1,64,70,8,30238.033333333336
Calvin-1,64,70,12,39665.200000000004
Calvin-1,64,80,2,7173.033333333333
Calvin-1,64,80,4,16729.8
Calvin-1,64,80,8,30218.899999999998
Calvin-1,64,80,12,39603.299999999996
Calvin-1,64,90,2,7179.366666666666
Calvin-1,64,90,4,16679.633333333335
Calvin-1,64,90,8,30228.033333333336
Calvin-1,64,90,12,39805.53333333333
Calvin-1,64,100,2,7208.133333333334
Calvin-1,64,100,4,16646.233333333334
Calvin-1,64,100,8,30180.86666666667
Calvin-1,64,100,12,39749.6
Calvin-1,128,0,2,7140.333333333333
Calvin-1,128,0,4,16973.666666666668
Calvin-1,128,0,8,31887.400000000005
Calvin-1,128,0,12,43317.13333333333
Calvin-1,128,10,2,7208.633333333334
Calvin-1,128,10,4,17014.933333333334
Calvin-1,128,10,8,32142.899999999998
Calvin-1,128,10,12,43332.36666666667
Calvin-1,128,20,2,7183.599999999999
Calvin-1,128,20,4,16944.2
Calvin-1,128,20,8,32008.733333333334
Calvin-1,128,20,12,43726.73333333334
Calvin-1,128,30,2,7180.0
Calvin-1,128,30,4,17033.133333333335
Calvin-1,128,30,8,32050.3
Calvin-1,128,30,12,43314.933333333334
Calvin-1,128,40,2,7193.900000000001
Calvin-1,128,40,4,16959.066666666666
Calvin-1,128,40,8,31993.63333333333
Calvin-1,128,40,12,43422.46666666667
Calvin-1,128,50,2,7174.133333333334
Calvin-1,128,50,4,16918.766666666666
Calvin-1,128,50,8,32023.100000000002
Calvin-1,128,50,12,43550.4
Calvin-1,128,60,2,7158.833333333333
Calvin-1,128,60,4,17030.233333333334
Calvin-1,128,60,8,31996.833333333332
Calvin-1,128,60,12,43604.0
Calvin-1,128,70,2,7169.133333333334
Calvin-1,128,70,4,17007.066666666666
Calvin-1,128,70,8,32004.033333333336
Calvin-1,128,70,12,43637.2
Calvin-1,128,80,2,7190.866666666666
Calvin-1,128,80,4,16974.833333333332
Calvin-1,128,80,8,32028.233333333334
Calvin-1,128,80,12,43699.06666666667
Calvin-1,128,90,2,7205.533333333333
Calvin-1,128,90,4,17048.2
Calvin-1,128,90,8,32033.100000000002
Calvin-1,128,90,12,43567.333333333336
Calvin-1,128,100,2,7186.266666666667
Calvin-1,128,100,4,16996.766666666666
Calvin-1,128,100,8,32073.899999999998
Calvin-1,128,100,12,43704.1
Calvin-1,256,0,2,7138.7
Calvin-1,256,0,4,17162.966666666667
Calvin-1,256,0,8,33253.86666666667
Calvin-1,256,0,12,46517.23333333334
Calvin-1,256,10,2,7188.833333333333
Calvin-1,256,10,4,17214.8
Calvin-1,256,10,8,33421.166666666664
Calvin-1,256,10,12,46644.833333333336
Calvin-1,256,20,2,7171.900000000001
Calvin-1,256,20,4,17163.433333333334
Calvin-1,256,20,8,33318.53333333333
Calvin-1,256,20,12,46581.0
Calvin-1,256,30,2,7184.166666666667
Calvin-1,256,30,4,17202.633333333335
Calvin-1,256,30,8,33395.666666666664
Calvin-1,256,30,12,46654.06666666667
Calvin-1,256,40,2,7143.366666666666
Calvin-1,256,40,4,17179.36666666667
Calvin-1,256,40,8,33380.933333333334
Calvin-1,256,40,12,46215.799999999996
Calvin-1,256,50,2,7134.566666666667
Calvin-1,256,50,4,17154.233333333334
Calvin-1,256,50,8,33329.26666666667
Calvin-1,256,50,12,46558.0
Calvin-1,256,60,2,7154.133333333334
Calvin-1,256,60,4,17220.866666666665
Calvin-1,256,60,8,33359.200000000004
Calvin-1,256,60,12,46437.200000000004
Calvin-1,256,70,2,7153.633333333334
Calvin-1,256,70,4,17187.533333333333
Calvin-1,256,70,8,33312.96666666667
Calvin-1,256,70,12,46496.86666666667
Calvin-1,256,80,2,7170.599999999999
Calvin-1,256,80,4,17203.833333333332
Calvin-1,256,80,8,33392.833333333336
Calvin-1,256,80,12,46711.4
Calvin-1,256,90,2,7197.2
Calvin-1,256,90,4,17236.3
Calvin-1,256,90,8,33401.63333333333
Calvin-1,256,90,12,46636.73333333334
Calvin-1,256,100,2,7190.033333333333
Calvin-1,256,100,4,17160.5
Calvin-1,256,100,8,33353.73333333334
Calvin-1,256,100,12,46432.033333333326
Calvin-1,512,0,2,7135.599999999999
Calvin-1,512,0,4,17332.466666666667
Calvin-1,512,0,8,34232.566666666666
Calvin-1,512,0,12,48571.0
Calvin-1,512,10,2,7189.133333333334
Calvin-1,512,10,4,17354.866666666665
Calvin-1,512,10,8,34350.166666666664
Calvin-1,512,10,12,48597.73333333334
Calvin-1,512,20,2,7156.766666666666
Calvin-1,512,20,4,17320.966666666664
Calvin-1,512,20,8,34271.6
Calvin-1,512,20,12,48827.200000000004
Calvin-1,512,30,2,7164.566666666667
Calvin-1,512,30,4,17404.0
Calvin-1,512,30,8,34300.53333333333
Calvin-1,512,30,12,48811.73333333334
Calvin-1,512,40,2,7131.266666666666
Calvin-1,512,40,4,17316.766666666666
Calvin-1,512,40,8,34241.333333333336
Calvin-1,512,40,12,48770.6
Calvin-1,512,50,2,7121.033333333333
Calvin-1,512,50,4,17300.166666666668
Calvin-1,512,50,8,34224.13333333333
Calvin-1,512,50,12,48735.6
Calvin-1,512,60,2,7139.566666666667
Calvin-1,512,60,4,17370.366666666665
Calvin-1,512,60,8,34333.36666666667
Calvin-1,512,60,12,48623.200000000004
Calvin-1,512,70,2,7132.133333333334
Calvin-1,512,70,4,17324.666666666668
Calvin-1,512,70,8,34249.86666666667
Calvin-1,512,70,12,48724.299999999996
Calvin-1,512,80,2,7165.466666666667
Calvin-1,512,80,4,17361.766666666666
Calvin-1,512,80,8,34231.13333333333
Calvin-1,512,80,12,48749.06666666667
Calvin-1,512,90,2,7188.966666666667
Calvin-1,512,90,4,17394.3
Calvin-1,512,90,8,34260.73333333333
Calvin-1,512,90,12,48679.46666666667
Calvin-1,512,100,2,7172.533333333333
Calvin-1,512,100,4,17343.266666666666
Calvin-1,512,100,8,34220.53333333333
Calvin-1,512,100,12,48643.26666666666
Calvin-1,1024,0,2,7119.600000000001
Calvin-1,1024,0,4,17412.5
Calvin-1,1024,0,8,34886.36666666667
Calvin-1,1024,0,12,49886.9
Calvin-1,1024,10,2,7175.933333333333
Calvin-1,1024,10,4,17515.899999999998
Calvin-1,1024,10,8,34953.13333333333
Calvin-1,1024,10,12,50213.69999999999
Calvin-1,1024,20,2,7167.933333333333
Calvin-1,1024,20,4,17418.633333333335
Calvin-1,1024,20,8,34864.06666666667
Calvin-1,1024,20,12,50091.833333333336
Calvin-1,1024,30,2,7163.966666666667
Calvin-1,1024,30,4,17479.600000000002
Calvin-1,1024,30,8,34901.86666666666
Calvin-1,1024,30,12,50223.799999999996
Calvin-1,1024,40,2,7115.899999999999
Calvin-1,1024,40,4,17411.033333333336
Calvin-1,1024,40,8,34875.13333333333
Calvin-1,1024,40,12,49991.700000000004
Calvin-1,1024,50,2,7153.133333333334
Calvin-1,1024,50,4,17378.966666666667
Calvin-1,1024,50,8,34888.03333333333
Calvin-1,1024,50,12,50079.53333333333
Calvin-1,1024,60,2,7131.3
Calvin-1,1024,60,4,17462.4
Calvin-1,1024,60,8,34887.76666666667
Calvin-1,1024,60,12,50063.76666666666
Calvin-1,1024,70,2,7148.566666666667
Calvin-1,1024,70,4,17427.266666666666
Calvin-1,1024,70,8,34866.299999999996
Calvin-1,1024,70,12,50088.86666666666
Calvin-1,1024,80,2,7192.233333333334
Calvin-1,1024,80,4,17468.033333333333
Calvin-1,1024,80,8,34920.23333333333
Calvin-1,1024,80,12,50088.36666666667
Calvin-1,1024,90,2,7184.266666666666
Calvin-1,1024,90,4,17523.333333333332
Calvin-1,1024,90,8,34943.833333333336
Calvin-1,1024,90,12,50291.46666666667
Calvin-1,1024,100,2,7137.133333333334
Calvin-1,1024,100,4,17431.833333333332
Calvin-1,1024,100,8,34877.5
Calvin-1,1024,100,12,50063.26666666666
Calvin-2,1,0,4,8608.266666666668
Calvin-2,1,0,8,10259.300000000001
Calvin-2,1,0,12,10734.866666666667
Calvin-2,1,10,4,8606.933333333334
Calvin-2,1,10,8,10257.733333333334
Calvin-2,1,10,12,10722.0
Calvin-2,1,20,4,8625.4
Calvin-2,1,20,8,10259.833333333334
Calvin-2,1,20,12,10712.766666666666
Calvin-2,1,30,4,8627.933333333332
Calvin-2,1,30,8,10249.9
Calvin-2,1,30,12,10599.366666666667
Calvin-2,1,40,4,8606.300000000001
Calvin-2,1,40,8,10247.1
Calvin-2,1,40,12,10706.4
Calvin-2,1,50,4,8607.033333333333
Calvin-2,1,50,8,10250.633333333333
Calvin-2,1,50,12,10721.633333333333
Calvin-2,1,60,4,8604.166666666666
Calvin-2,1,60,8,10251.4
Calvin-2,1,60,12,10734.133333333333
Calvin-2,1,70,4,8595.633333333333
Calvin-2,1,70,8,10257.366666666667
Calvin-2,1,70,12,10733.633333333333
Calvin-2,1,80,4,8609.199999999999
Calvin-2,1,80,8,10259.366666666667
Calvin-2,1,80,12,10723.833333333334
Calvin-2,1,90,4,8589.6
Calvin-2,1,90,8,10250.733333333332
Calvin-2,1,90,12,10594.466666666667
Calvin-2,1,100,4,8606.699999999999
Calvin-2,1,100,8,10251.033333333333
Calvin-2,1,100,12,10713.433333333332
Calvin-2,2,0,4,13763.800000000001
Calvin-2,2,0,8,17559.100000000002
Calvin-2,2,0,12,18707.533333333336
Calvin-2,2,10,4,11775.200000000003
Calvin-2,2,10,8,15484.066666666666
Calvin-2,2,10,12,16575.566666666666
Calvin-2,2,20,4,10801.699999999999
Calvin-2,2,20,8,14786.466666666667
Calvin-2,2,20,12,15893.866666666667
Calvin-2,2,30,4,10211.133333333333
Calvin-2,2,30,8,14434.1
Calvin-2,2,30,12,15460.066666666666
Calvin-2,2,40,4,9738.066666666666
Calvin-2,2,40,8,14053.633333333333
Calvin-2,2,40,12,15129.433333333334
Calvin-2,2,50,4,9402.9
Calvin-2,2,50,8,13871.833333333334
Calvin-2,2,50,12,14843.433333333334
Calvin-2,2,60,4,9080.733333333332
Calvin-2,2,60,8,13641.133333333333
Calvin-2,2,60,12,14608.433333333334
Calvin-2,2,70,4,8883.066666666666
Calvin-2,2,70,8,13459.9
Calvin-2,2,70,12,14395.0
Calvin-2,2,80,4,8684.199999999999
Calvin-2,2,80,8,13323.533333333333
Calvin-2,2,80,12,14230.633333333333
Calvin-2,2,90,4,8584.966666666667
Calvin-2,2,90,8,13266.133333333333
Calvin-2,2,90,12,14171.266666666668
Calvin-2,2,100,4,8558.6
Calvin-2,2,100,8,13207.5
Calvin-2,2,100,12,14029.333333333334
Calvin-2,4,0,4,13785.833333333334
Calvin-2,4,0,8,21522.36666666667
Calvin-2,4,0,12,23499.900000000005
Calvin-2,4,10,4,12197.6
Calvin-2,4,10,8,19569.600000000002
Calvin-2,4,10,12,21623.533333333336
Calvin-2,4,20,4,11424.6
Calvin-2,4,20,8,18863.933333333334
Calvin-2,4,20,12,20938.433333333334
Calvin-2,4,30,4,10848.966666666667
Calvin-2,4,30,8,18339.899999999998
Calvin-2,4,30,12,20520.766666666666
Calvin-2,4,40,4,10392.9
Calvin-2,4,40,8,17805.966666666664
Calvin-2,4,40,12,20125.600000000002
Calvin-2,4,50,4,10055.633333333333
Calvin-2,4,50,8,17566.466666666667
Calvin-2,4,50,12,19789.033333333336
Calvin-2,4,60,4,9738.033333333333
Calvin-2,4,60,8,17118.766666666666
Calvin-2,4,60,12,19458.866666666665
Calvin-2,4,70,4,9497.266666666668
Calvin-2,4,70,8,16870.899999999998
Calvin-2,4,70,12,19215.433333333334
Calvin-2,4,80,4,9345.800000000001
Calvin-2,4,80,8,16667.100000000002
Calvin-2,4,80,12,19076.733333333334
Calvin-2,4,90,4,9154.199999999999
Calvin-2,4,90,8,16362.6
Calvin-2,4,90,12,18906.333333333332
Calvin-2,4,100,4,8990.199999999999
Calvin-2,4,100,8,16214.866666666667
Calvin-2,4,100,12,18513.466666666667
Calvin-2,8,0,4,13780.6
Calvin-2,8,0,8,24973.733333333334
Calvin-2,8,0,12,29520.233333333334
Calvin-2,8,10,4,12331.533333333333
Calvin-2,8,10,8,23158.333333333332
Calvin-2,8,10,12,27468.0
Calvin-2,8,20,4,11597.633333333333
Calvin-2,8,20,8,22213.433333333334
Calvin-2,8,20,12,26653.5
Calvin-2,8,30,4,11059.1
Calvin-2,8,30,8,21524.133333333335
Calvin-2,8,30,12,26012.63333333333
Calvin-2,8,40,4,10575.066666666666
Calvin-2,8,40,8,20876.5
Calvin-2,8,40,12,25427.066666666666
Calvin-2,8,50,4,10301.733333333334
Calvin-2,8,50,8,20412.899999999998
Calvin-2,8,50,12,25002.2
Calvin-2,8,60,4,9982.666666666666
Calvin-2,8,60,8,19951.86666666667
Calvin-2,8,60,12,24605.0
Calvin-2,8,70,4,9740.266666666668
Calvin-2,8,70,8,19454.3
Calvin-2,8,70,12,24392.233333333334
Calvin-2,8,80,4,9580.4
Calvin-2,8,80,8,19207.899999999998
Calvin-2,8,80,12,24015.8
Calvin-2,8,90,4,9390.2
Calvin-2,8,90,8,18817.399999999998
Calvin-2,8,90,12,23592.566666666666
Calvin-2,8,100,4,9210.466666666667
Calvin-2,8,100,8,18549.233333333334
Calvin-2,8,100,12,23390.36666666667
Calvin-2,16,0,4,13782.4
Calvin-2,16,0,8,27512.466666666664
Calvin-2,16,0,12,34857.4
Calvin-2,16,10,4,12434.866666666667
Calvin-2,16,10,8,25621.36666666667
Calvin-2,16,10,12,33025.9
Calvin-2,16,20,4,11695.633333333331
Calvin-2,16,20,8,24534.600000000002
Calvin-2,16,20,12,31749.2
Calvin-2,16,30,4,11146.333333333334
Calvin-2,16,30,8,23748.5
Calvin-2,16,30,12,31067.100000000002
Calvin-2,16,40,4,10748.333333333334
Calvin-2,16,40,8,23071.13333333333
Calvin-2,16,40,12,30460.066666666666
Calvin-2,16,50,4,10387.4
Calvin-2,16,50,8,22415.7
Calvin-2,16,50,12,29743.36666666667
Calvin-2,16,60,4,10053.266666666666
Calvin-2,16,60,8,21850.833333333332
Calvin-2,16,60,12,29139.233333333334
Calvin-2,16,70,4,9879.833333333334
Calvin-2,16,70,8,21347.666666666668
Calvin-2,16,70,12,28790.5
Calvin-2,16,80,4,9626.166666666666
Calvin-2,16,80,8,20891.7
Calvin-2,16,80,12,28181.466666666664
Calvin-2,16,90,4,9468.766666666668
Calvin-2,16,90,8,20486.2
Calvin-2,16,90,12,27786.63333333333
Calvin-2,16,100,4,9285.033333333333
Calvin-2,16,100,8,20131.066666666666
Calvin-2,16,100,12,27163.86666666667
Calvin-2,32,0,4,13760.266666666668
Calvin-2,32,0,8,29266.033333333336
Calvin-2,32,0,12,39580.13333333333
Calvin-2,32,10,4,12473.933333333334
Calvin-2,32,10,8,27342.63333333333
Calvin-2,32,10,12,37433.299999999996
Calvin-2,32,20,4,11749.366666666667
Calvin-2,32,20,8,26172.666666666668
Calvin-2,32,20,12,36201.96666666667
Calvin-2,32,30,4,11136.533333333333
Calvin-2,32,30,8,25222.63333333333
Calvin-2,32,30,12,35099.333333333336
Calvin-2,32,40,4,10801.866666666667
Calvin-2,32,40,8,24462.433333333334
Calvin-2,32,40,12,34098.066666666666
Calvin-2,32,50,4,10440.800000000001
Calvin-2,32,50,8,23779.2
Calvin-2,32,50,12,33414.53333333333
Calvin-2,32,60,4,10115.800000000001
Calvin-2,32,60,8,23060.0
Calvin-2,32,60,12,32562.466666666664
Calvin-2,32,70,4,9927.566666666668
Calvin-2,32,70,8,22584.533333333336
Calvin-2,32,70,12,31943.5
Calvin-2,32,80,4,9700.633333333333
Calvin-2,32,80,8,21980.5
Calvin-2,32,80,12,31310.233333333334
Calvin-2,32,90,4,9529.533333333333
Calvin-2,32,90,8,21543.100000000002
Calvin-2,32,90,12,30655.899999999998
Calvin-2,32,100,4,9307.800000000001
Calvin-2,32,100,8,21114.166666666668
Calvin-2,32,100,12,29994.233333333334
Calvin-2,64,0,4,13746.300000000001
Calvin-2,64,0,8,30532.266666666666
Calvin-2,64,0,12,43030.833333333336
Calvin-2,64,10,4,12466.066666666666
Calvin-2,64,10,8,28628.533333333336
Calvin-2,64,10,12,40697.933333333334
Calvin-2,64,20,4,11725.866666666667
Calvin-2,64,20,8,27295.933333333334
Calvin-2,64,20,12,39132.36666666667
Calvin-2,64,30,4,11202.966666666667
Calvin-2,64,30,8,26208.2
Calvin-2,64,30,12,37888.166666666664
Calvin-2,64,40,4,10805.433333333332
Calvin-2,64,40,8,25344.066666666666
Calvin-2,64,40,12,36795.299999999996
Calvin-2,64,50,4,10442.966666666667
Calvin-2,64,50,8,24570.13333333333
Calvin-2,64,50,12,35720.8
Calvin-2,64,60,4,10179.833333333334
Calvin-2,64,60,8,23859.466666666664
Calvin-2,64,60,12,34935.23333333333
Calvin-2,64,70,4,9964.566666666666
Calvin-2,64,70,8,23192.13333333333
Calvin-2,64,70,12,33951.26666666666
Calvin-2,64,80,4,9740.233333333334
Calvin-2,64,80,8,22650.433333333334
Calvin-2,64,80,12,33326.13333333333
Calvin-2,64,90,4,9489.066666666668
Calvin-2,64,90,8,22106.36666666667
Calvin-2,64,90,12,32579.466666666664
Calvin-2,64,100,4,9369.666666666666
Calvin-2,64,100,8,21599.7
Calvin-2,64,100,12,31873.5
Calvin-2,128,0,4,13719.933333333334
Calvin-2,128,0,8,31366.666666666668
Calvin-2,128,0,12,45494.9
Calvin-2,128,10,4,12485.1
Calvin-2,128,10,8,29381.533333333336
Calvin-2,128,10,12,42968.4
Calvin-2,128,20,4,11796.066666666666
Calvin-2,128,20,8,28044.066666666666
Calvin-2,128,20,12,41429.53333333333
Calvin-2,128,30,4,11199.5
Calvin-2,128,30,8,26860.7
Calvin-2,128,30,12,39819.333333333336
Calvin-2,128,40,4,10787.866666666667
Calvin-2,128,40,8,25949.43333333333
Calvin-2,128,40,12,38584.1
Calvin-2,128,50,4,10452.233333333332
Calvin-2,128,50,8,25056.033333333336
Calvin-2,128,50,12,37502.73333333334
Calvin-2,128,60,4,10196.0
Calvin-2,128,60,8,24282.433333333334
Calvin-2,128,60,12,36350.13333333333
Calvin-2,128,70,4,9968.733333333334
Calvin-2,128,70,8,23647.933333333334
Calvin-2,128,70,12,35469.666666666664
Calvin-2,128,80,4,9726.466666666667
Calvin-2,128,80,8,22944.233333333334
Calvin-2,128,80,12,34562.53333333333
Calvin-2,128,90,4,9523.766666666666
Calvin-2,128,90,8,22507.36666666667
Calvin-2,128,90,12,33730.833333333336
Calvin-2,128,100,4,9364.9
Calvin-2,128,100,8,21851.600000000002
Calvin-2,128,100,12,32911.86666666666
Calvin-2,256,0,4,13717.800000000001
Calvin-2,256,0,8,32006.466666666664
Calvin-2,256,0,12,47229.76666666666
Calvin-2,256,10,4,12469.6
Calvin-2,256,10,8,29970.266666666666
Calvin-2,256,10,12,44723.53333333333
Calvin-2,256,20,4,11754.6
Calvin-2,256,20,8,28408.63333333333
Calvin-2,256,20,12,42812.9
Calvin-2,256,30,4,11228.6
Calvin-2,256,30,8,27190.933333333334
Calvin-2,256,30,12,41077.4
Calvin-2,256,40,4,10750.6
Calvin-2,256,40,8,26259.86666666667
Calvin-2,256,40,12,39683.166666666664
Calvin-2,256,50,4,10440.933333333332
Calvin-2,256,50,8,25331.399999999998
Calvin-2,256,50,12,38263.06666666667
Calvin-2,256,60,4,10181.733333333334
Calvin-2,256,60,8,24491.733333333334
Calvin-2,256,60,12,37184.333333333336
Calvin-2,256,70,4,9960.166666666666
Calvin-2,256,70,8,23828.8
Calvin-2,256,70,12,36163.43333333333
Calvin-2,256,80,4,9715.266666666668
Calvin-2,256,80,8,23150.766666666666
Calvin-2,256,80,12,35196.0
Calvin-2,256,90,4,9521.066666666666
Calvin-2,256,90,8,22623.100000000002
Calvin-2,256,90,12,34370.43333333333
Calvin-2,256,100,4,9355.533333333333
Calvin-2,256,100,8,22045.833333333332
Calvin-2,256,100,12,33590.53333333333
Calvin-2,512,0,4,13706.533333333333
Calvin-2,512,0,8,32447.399999999998
Calvin-2,512,0,12,48449.799999999996
Calvin-2,512,10,4,12457.9
Calvin-2,512,10,8,30292.13333333333
Calvin-2,512,10,12,45725.4
Calvin-2,512,20,4,11728.300000000001
Calvin-2,512,20,8,28721.100000000002
Calvin-2,512,20,12,43600.26666666667
Calvin-2,512,30,4,11194.966666666667
Calvin-2,512,30,8,27406.7
Calvin-2,512,30,12,41784.23333333333
Calvin-2,512,40,4,10768.066666666666
Calvin-2,512,40,8,26354.966666666664
Calvin-2,512,40,12,40273.26666666667
Calvin-2,512,50,4,10455.533333333333
Calvin-2,512,50,8,25382.399999999998
Calvin-2,512,50,12,39094.4
Calvin-2,512,60,4,10176.366666666667
Calvin-2,512,60,8,24626.533333333336
Calvin-2,512,60,12,37500.4
Calvin-2,512,70,4,9954.300000000001
Calvin-2,512,70,8,23906.600000000002
Calvin-2,512,70,12,36648.23333333333
Calvin-2,512,80,4,9716.9
Calvin-2,512,80,8,23235.733333333334
Calvin-2,512,80,12,35658.6
Calvin-2,512,90,4,9543.233333333332
Calvin-2,512,90,8,22744.899999999998
Calvin-2,512,90,12,34779.066666666666
Calvin-2,512,100,4,9377.633333333333
Calvin-2,512,100,8,22118.066666666666
Calvin-2,512,100,12,33845.03333333333
Calvin-2,1024,0,4,13695.6
Calvin-2,1024,0,8,32773.700000000004
Calvin-2,1024,0,12,49237.200000000004
Calvin-2,1024,10,4,12478.733333333332
Calvin-2,1024,10,8,30506.399999999998
Calvin-2,1024,10,12,46460.5
Calvin-2,1024,20,4,11727.166666666666
Calvin-2,1024,20,8,28814.433333333334
Calvin-2,1024,20,12,43992.86666666667
Calvin-2,1024,30,4,11189.699999999999
Calvin-2,1024,30,8,27461.900000000005
Calvin-2,1024,30,12,42175.166666666664
Calvin-2,1024,40,4,10758.533333333333
Calvin-2,1024,40,8,26384.433333333334
Calvin-2,1024,40,12,40646.06666666667
Calvin-2,1024,50,4,10423.733333333332
Calvin-2,1024,50,8,25476.100000000002
Calvin-2,1024,50,12,38877.200000000004
Calvin-2,1024,60,4,10166.733333333334
Calvin-2,1024,60,8,24655.733333333334
Calvin-2,1024,60,12,37938.96666666667
Calvin-2,1024,70,4,9935.933333333334
Calvin-2,1024,70,8,23997.066666666666
Calvin-2,1024,70,12,36811.066666666666
Calvin-2,1024,80,4,9707.566666666666
Calvin-2,1024,80,8,23284.36666666667
Calvin-2,1024,80,12,35837.93333333333
Calvin-2,1024,90,4,9539.633333333333
Calvin-2,1024,90,8,22777.36666666667
Calvin-2,1024,90,12,34978.833333333336
Calvin-2,1024,100,4,9373.4
Calvin-2,1024,100,8,22138.066666666666
Calvin-2,1024,100,12,33781.96666666667
Calvin-4,1,0,8,9382.1
Calvin-4,1,0,12,10548.0
Calvin-4,1,10,8,9388.266666666666
Calvin-4,1,10,12,10535.6
Calvin-4,1,20,8,9384.333333333334
Calvin-4,1,20,12,10548.266666666666
Calvin-4,1,30,8,9356.866666666667
Calvin-4,1,30,12,10548.5
Calvin-4,1,40,8,9369.800000000001
Calvin-4,1,40,12,10536.166666666666
Calvin-4,1,50,8,9358.300000000001
Calvin-4,1,50,12,10536.300000000001
Calvin-4,1,60,8,9357.1
Calvin-4,1,60,12,10536.533333333333
Calvin-4,1,70,8,9359.633333333333
Calvin-4,1,70,12,10524.033333333333
Calvin-4,1,80,8,9357.199999999999
Calvin-4,1,80,12,10549.833333333334
Calvin-4,1,90,8,9357.833333333334
Calvin-4,1,90,12,10535.466666666667
Calvin-4,1,100,8,9372.766666666666
Calvin-4,1,100,12,10535.066666666666
Calvin-4,2,0,8,16374.6
Calvin-4,2,0,12,18564.333333333332
Calvin-4,2,10,8,13481.233333333332
Calvin-4,2,10,12,15970.5
Calvin-4,2,20,8,12246.699999999999
Calvin-4,2,20,12,15098.866666666667
Calvin-4,2,30,8,11462.133333333333
Calvin-4,2,30,12,14498.966666666667
Calvin-4,2,40,8,10869.733333333332
Calvin-4,2,40,12,14086.166666666666
Calvin-4,2,50,8,10499.833333333334
Calvin-4,2,50,12,13845.966666666667
Calvin-4,2,60,8,10118.566666666666
Calvin-4,2,60,12,13497.9
Calvin-4,2,70,8,9887.5
Calvin-4,2,70,12,13289.666666666666
Calvin-4,2,80,8,9677.4
Calvin-4,2,80,12,13142.1
Calvin-4,2,90,8,9540.9
Calvin-4,2,90,12,13098.266666666668
Calvin-4,2,100,8,9465.566666666668
Calvin-4,2,100,12,13020.5
Calvin-4,4,0,8,26032.2
Calvin-4,4,0,12,30496.166666666668
Calvin-4,4,10,8,21044.8
Calvin-4,4,10,12,25590.433333333334
Calvin-4,4,20,8,18593.633333333335
Calvin-4,4,20,12,23710.033333333336
Calvin-4,4,30,8,16828.6
Calvin-4,4,30,12,22242.399999999998
Calvin-4,4,40,8,15492.466666666667
Calvin-4,4,40,12,21152.033333333333
Calvin-4,4,50,8,14534.633333333333
Calvin-4,4,50,12,20274.233333333334
Calvin-4,4,60,8,13591.666666666666
Calvin-4,4,60,12,19483.566666666666
Calvin-4,4,70,8,12861.166666666666
Calvin-4,4,70,12,18783.0
Calvin-4,4,80,8,12221.800000000001
Calvin-4,4,80,12,18128.066666666666
Calvin-4,4,90,8,11717.733333333332
Calvin-4,4,90,12,17594.399999999998
Calvin-4,4,100,8,11161.866666666667
Calvin-4,4,100,12,17033.7
Calvin-4,8,0,8,26051.36666666667
Calvin-4,8,0,12,35769.43333333333
Calvin-4,8,10,8,21667.133333333335
Calvin-4,8,10,12,30748.7
Calvin-4,8,20,8,19213.36666666667
Calvin-4,8,20,12,28250.63333333333
Calvin-4,8,30,8,17513.766666666666
Calvin-4,8,30,12,26436.5
Calvin-4,8,40,8,16169.133333333331
Calvin-4,8,40,12,25038.233333333334
Calvin-4,8,50,8,15227.733333333332
Calvin-4,8,50,12,23888.333333333332
Calvin-4,8,60,8,14373.0
Calvin-4,8,60,12,22878.7
Calvin-4,8,70,8,13635.6
Calvin-4,8,70,12,21936.766666666666
Calvin-4,8,80,8,13021.433333333334
Calvin-4,8,80,12,21106.600000000002
Calvin-4,8,90,8,12339.433333333334
Calvin-4,8,90,12,20281.633333333335
Calvin-4,8,100,8,11916.566666666666
Calvin-4,8,100,12,19617.366666666665
Calvin-4,16,0,8,26133.966666666664
Calvin-4,16,0,12,38878.43333333333
Calvin-4,16,10,8,21869.733333333334
Calvin-4,16,10,12,33935.4
Calvin-4,16,20,8,19402.566666666666
Calvin-4,16,20,12,31160.86666666667
Calvin-4,16,30,8,17860.3
Calvin-4,16,30,12,29182.433333333334
Calvin-4,16,40,8,16556.033333333336
Calvin-4,16,40,12,27523.466666666664
Calvin-4,16,50,8,15554.333333333334
Calvin-4,16,50,12,26147.466666666664
Calvin-4,16,60,8,14686.333333333334
Calvin-4,16,60,12,24908.63333333333
Calvin-4,16,70,8,13966.5
Calvin-4,16,70,12,23855.3
Calvin-4,16,80,8,13306.433333333334
Calvin-4,16,80,12,22837.333333333332
Calvin-4,16,90,8,12696.6
Calvin-4,16,90,12,21972.066666666666
Calvin-4,16,100,8,12227.166666666666
Calvin-4,16,100,12,21178.366666666665
Calvin-4,32,0,8,26138.599999999995
Calvin-4,32,0,12,41020.1
Calvin-4,32,10,8,21895.5
Calvin-4,32,10,12,36080.63333333333
Calvin-4,32,20,8,19610.833333333332
Calvin-4,32,20,12,33119.566666666666
Calvin-4,32,30,8,17885.2
