sample_ratio,random,alg,num_of_terms_changed,num_turning_mismatch,avg_diff_per_var,r2_full,r2_sample,r2_unsample,avg_frechet_dist
0.50,86,drtm_tpcc,0.0,0.020833333333333332,0.01368832402036467,0.9404530615383303,0.9490216371974174,0.9011845043736905,0.07802613906339129
0.25,66,gam_tpcc,0.6666666666666666,0.37222222222222223,0.04172777161443254,0.9571731790672277,0.9883529662443814,0.2743228230394019,0.393827174793948
0.95,96,aria-Aria_tpcc,0.0,0.0,0.00015964013667046917,0.9999855166700965,0.999985285672666,0.999989221961133,0.00023088689428152342
0.80,7,cicada-Cicada_ycsb,0.0,0.0,0.0035411051061357,0.9228232541022933,0.9271190594423023,0.8806785186927495,0.026887858399790306
0.55,40,tapir_ycsb,0.0,1.0,0.04067531031664637,0.9635074374070052,0.963700193597508,0.9286060171155781,0.2515656420023603
0.80,8,cicada-Cicada_ycsb,0.0,0.0,0.02189066876049539,0.9228232541022933,0.9238496012943604,0.9074140449629194,0.01935132608905632
0.75,51,drtm_tpcc,0.0,0.0,0.011410681352291901,0.9404530615383303,0.9418234053683257,0.922970681362691,0.03676635497815547
0.60,94,aria-Aria_tpcc,0.0,0.0,1.7102291682391524e-05,0.9999855166700965,0.9999871725598475,0.999979267091206,0.0018885673590899321
0.15,20,janus-Janus_tpcc,1.0,0.313095238095238,0.15337314293881,0.955801103792088,0.9999997409421647,0.205510029409671,0.6381151408799941
0.65,67,aria-Aria_tpcc,1.0,0.01,0.26188034320979836,0.9999855166700965,0.9999915546287683,0.9962492257453036,0.005991067273246331
0.45,76,calvin-Calvin_tpcc,1.5,0.02976190476190476,0.135821751227329,0.9512803843365047,0.9259295713471717,0.8184593016844743,0.5334880769667545
0.65,30,drtm_tpcc,0.0,0.020833333333333332,0.008533801661527401,0.9404530615383303,0.9498854367691529,0.897362637975687,0.05743168179479637
0.15,33,janus-Janus_tpcc,0.75,0.06309523809523811,0.12384668430857719,0.955801103792088,0.9999999329167552,-0.004087770173937022,0.4653712352931513
0.15,79,tapir_ycsb,1.0,0.05,0.015570922146342897,0.9635074374070052,0.9758782478309153,0.8285685871225814,0.5113332326490738
0.30,0,drtm_tpcc,0.6666666666666666,0.04583333333333334,0.02336849145346773,0.9404530615383303,0.9627960593947644,0.7807423769541232,0.1603128201734372
0.35,63,mysql_tpcc,0.0,0.0,0.025737740580143303,0.998218669377621,0.9985435062568672,0.9966149754703916,0.021346053258911004
0.65,96,cicada-Cicada_ycsb,1.0,0.06666666666666667,0.04700478042072359,0.9228232541022933,0.9302505853576885,0.8891449939880852,0.035910139692794336
0.60,54,star_ycsb,0.0,0.06666666666666667,0.050719400002328885,0.9641920557079284,0.9580580447627068,0.9635011416836722,0.009878982322042153
0.25,98,mysql_tpcc,0.0,0.0,0.0116043245571196,0.998218669377621,0.9987475769229943,0.9954355522319364,0.03230399430720391
0.85,45,janus-Janus_tpcc,0.0,0.0035714285714285713,0.02614182362058253,0.955801103792088,0.9424359248767923,0.9422763310928103,0.05546888777046287
0.95,32,cicada-Cicada_ycsb,0.0,0.0,0.00995116885999589,0.9228232541022933,0.9228857564941068,0.9122562023604438,0.00615555693206782
0.50,29,janus-Janus_tpcc,0.0,0.0035714285714285713,0.05195562366830745,0.955801103792088,0.9474837625849317,0.8664811385399308,0.20394412808502926
0.90,58,calvin-Calvin_tpcc,0.5,0.008333333333333333,0.007794953322360396,0.9512803843365047,0.951831626449812,0.9029783565366315,0.06289931221922185
0.25,16,star_ycsb,0.0,0.1,0.07419573286421921,0.9641920557079284,0.9704635430924211,0.9446586731393315,0.05217301572152787
