sample_ratio,random,alg,num_of_terms_changed,num_turning_mismatch,avg_diff_per_var,r2_full,r2_sample,r2_unsample,avg_frechet_dist
0.80,49,calvin-Calvin_tpcc,0.5,0.02261904761904762,0.04126073845881045,0.9512803843365047,0.9555444032810405,0.8613662775665653,0.1330248800212169
0.75,58,mysql_tpcc,0.0,0.0,0.024464590371211015,0.998218669377621,0.998374427184547,0.9971931542928737,0.008363496527830944
0.80,64,star_ycsb,0.0,0.06666666666666667,0.004885503658976081,0.9641920557079284,0.9644925334583668,0.9592299223644483,0.003343126493658578
0.20,57,mysql_tpcc,0.0,0.0,0.06187744921018623,0.998218669377621,0.999174955054727,0.8641265959243247,0.21645263132929296
0.45,11,calvin-Calvin_tpcc,0.5,0.02976190476190476,0.12091663122911886,0.9512803843365047,0.982245055977159,0.7069984550090691,0.48697032286632613
0.50,82,janus-Janus_tpcc,0.25,0.07529761904761904,0.07405135878358529,0.955801103792088,0.9636403022378212,0.8185463945788768,0.18917363851785568
0.15,2,herd_ycsb,0.0,1.0,0.015216321523771503,0.9795559629902447,0.9837165230310082,0.9753321862972667,0.02071858959008957
0.90,82,herd_ycsb,0.0,0.0,0.007114907257387615,0.9795559629902447,0.9789777054409732,0.9838684205415928,0.0023839378715605763
0.90,9,herd_ycsb,0.0,0.0,0.0028939700127091905,0.9795559629902447,0.9813337379545027,0.9563527446614817,0.00632877196442283
0.85,61,herd_ycsb,0.0,0.0,0.023701868873476917,0.9795559629902447,0.9797122436161951,0.9777491887529033,0.0031413532142164635
0.25,31,herd_ycsb,0.0,1.0,0.005665076197955532,0.9795559629902447,0.9847876046465739,0.9752578102331928,0.023374878306880564
0.60,6,silo_ycsb,0.0,0.0,0.06106795413077596,0.9966707859675427,0.9985957341216044,0.9601297464373701,0.04004386436109922
0.80,39,silo_ycsb,0.0,0.0,0.0033488299243200487,0.9966707859675427,0.9976694003201063,0.9796240936449031,0.01904259621770757
0.50,6,silo_ycsb,1.0,0.5533333333333333,0.021366884975172695,0.9966707859675427,0.9993772868412837,0.7309134806552993,0.29234746332841316
0.70,53,gam_tpcc,0.6666666666666666,0.3611111111111111,0.0001572292376978146,0.9571731790672277,0.9670051687868015,0.8809287456983979,0.06000416159182459
0.65,31,silo_ycsb,0.5,0.03333333333333333,0.025994751297399907,0.9966707859675427,0.9986821458169843,0.9743520896387045,0.013481743383054884
