stratified_term,sample_ratio,random,split,alg,num_of_terms_changed,num_turning_mismatch,avg_diff_per_var,r2_full,r2_sample,r2_unsample,avg_frechet_dist
scale_factor,0.50,7,4,drtm_tpcc_scale_factor,0.3333333333333333,0.03958333333333333,0.01414861220766834,0.9404530615383303,0.9614973237662081,0.8814998440270867,0.14831974299072503
partition_num,0.20,7,6,star_ycsb_partition_num,0.0,0.03333333333333333,0.009998957464739194,0.9641920557079284,0.9812096886528487,0.9369409055360121,0.02290603542473155
shards,0.30,0,1,janus-Janus_tpcc_shards,0.5,0.313095238095238,0.0864756212432848,0.955801103792088,0.9768560219676645,0.838968179833361,0.2143113230178156
effective_cache_size,0.35,1,4,postgresql_tpcc_effective_cache_size,0.0,0.0,0.120355869551389,0.998519743400367,0.9992188811697362,0.9961294223201411,0.02214844219844897
max_wal_size,0.95,4,3,postgresql_tpcc_max_wal_size,0.0,0.0,0.10854801252926038,0.998519743400367,0.9974068282729468,0.996730222269905,0.006911542441945695
min_wal_size,0.75,9,4,postgresql_tpcc_min_wal_size,0.0,0.0,0.10738504258311188,0.998519743400367,0.9975203365311096,0.9972857101843356,0.009176540879293427
shared_buffer,0.20,2,0,postgresql_tpcc_shared_buffer,1.0,1.0083333333333333,0.2364862095705036,0.998519743400367,0.9995034362268547,0.9737903108805409,0.215135407508093
WH,0.40,1,5,aria-Aria_tpcc_WH,0.0,0.0,1.3893893649141731e-05,0.9960699191676947,0.9960527245547206,0.9953496603496947,0.011490414134542215
threads,0.55,7,6,silo_ycsb_threads,0.0,0.0,0.10411806276497776,0.9966707859675427,0.9999836747229249,0.9008628927536425,0.09799436291434857
cross,0.40,5,4,star_tpcc_cross,1.0,0.3611111111111111,0.0447517999979907,0.9891328938680841,0.9962341009466191,0.6276980587287597,0.0
servers,0.90,5,7,star_tpcc_servers,0.6666666666666666,0.3611111111111111,0.01087468900939928,0.9891328938680841,0.9930537062196837,0.9482515625585338,0.0
cross,0.65,4,3,star_tpcc_cross,0.0,0.027777777777777776,0.016262183233807,0.9891328938680841,0.9950211255081821,0.9695758084699367,0.037377473645350455
warehouses,0.65,5,2,gam_tpcc_warehouses,0.3333333333333333,0.027777777777777776,0.032971240940341345,0.9571731790672277,0.9688065905631372,0.9481975244375771,0.191136811309835
threads,0.10,7,6,aria-Aria_tpcc_threads,0.0,0.0,0.005528190324442739,0.9960699191676947,0.9979458802724503,0.9941227993749917,0.030673008492590137
WH,0.95,7,5,aria-Aria_tpcc_WH,0.0,0.0,2.497400006939987e-05,0.9960699191676947,0.9960326597803161,0.995653254948112,0.00635521747779455
cross,0.50,1,7,gam_tpcc_cross,1.0,0.7055555555555556,0.011828425210557297,0.9571731790672277,0.9800302182617133,0.8183335659798632,0.19406527955359476
nclients,0.75,9,6,tapir_ycsb_nclients,1.0,0.125,0.00041524852637639387,0.9635074374070052,0.9646538586877103,0.9665998429982758,0.0416882688807475
req_per_query,0.30,4,8,cicada-Cicada_ycsb_req_per_query,0.0,0.0,0.0198545630183736,0.9228232541022933,0.9252313378990071,0.9009095244589195,0.025857424274206793
threads,0.35,5,6,gam_tpcc_threads,1.6666666666666667,0.40277777777777773,0.10692149758199238,0.9571731790672277,0.9799623564074637,0.6308987993036149,0.29294168437838664
threads,0.70,7,2,cicada-Cicada_ycsb_threads,0.0,0.0,0.0039016426458328146,0.9228232541022933,0.9222715294943129,0.9245430372063393,0.01668382918651636
zipf,0.20,3,5,star_ycsb_zipf,0.0,0.1,0.030050028890350133,0.9641920557079284,0.9788463349515782,0.9254537752301986,0.00931899569653938
threads,0.10,4,8,star_ycsb_threads,0.0,0.1,0.02557662808315192,0.9641920557079284,0.9840787533383187,0.9537170289488403,0.025087655297129755
zipf,0.65,6,7,star_ycsb_zipf,0.0,0.03333333333333333,0.013864434165865192,0.9641920557079284,0.9671568533589583,0.9426099015577213,0.011302312281323739
clients,0.95,5,5,janus-Janus_tpcc_clients,0.0,0.02738095238095238,0.0058072284926537,0.955801103792088,0.9581279213577842,0.9453389433558254,0.0383048216247132
threads,0.55,1,4,drtm_tpcc_threads,0.3333333333333333,0.36041666666666666,0.04524177644716352,0.9404530615383303,0.9603678926766996,0.8430167466231918,0.10413499223471885
servers,0.45,9,9,star_ycsb_servers,0.0,0.06666666666666667,0.0036849380628851125,0.9641920557079284,0.9708742297163767,0.9522639645167198,0.005159924998237781
scale_factor,0.90,4,4,drtm_tpcc_scale_factor,0.0,0.020833333333333332,0.0055787644140993424,0.9404530615383303,0.9426983033318559,0.9175453624050726,0.06296420258285251
shards,0.50,2,7,janus-Janus_tpcc_shards,0.0,0.045238095238095244,0.0080360012999846,0.955801103792088,0.962339467697799,0.829068983718467,0.40192047437618117
shards,0.35,7,2,janus-Janus_tpcc_shards,0.0,0.09285714285714286,0.01765758597683645,0.955801103792088,0.9627693091769998,0.8707050521985638,0.33830242155380774
warehouse,0.35,4,4,silo-Silo_tpcc_warehouse,1.5,0.6472222222222221,0.21284627732467593,0.9834710484572299,0.9999983120972571,0.23148132925122744,0.5942246636814974
partition_num,0.15,1,4,star_ycsb_partition_num,0.0,0.06666666666666667,0.06653060832551458,0.9641920557079284,0.973295764463151,0.947505993712298,0.026903287488464944
servers,0.35,2,1,star_ycsb_servers,0.0,0.06666666666666667,0.024143873182229908,0.9641920557079284,0.9654235355924077,0.9500772991650617,0.02218437400278043
shards,0.35,0,8,janus-Janus_tpcc_shards,0.0,0.04761904761904762,0.05777776612404418,0.955801103792088,0.9693193300544428,0.8684132194051859,0.22846838223200083
effective_cache_size,0.95,7,2,postgresql_tpcc_effective_cache_size,0.0,0.0,0.043200615907790674,0.998519743400367,0.9984863394384291,0.9983810130930304,0.01362024243583565
shared_buffer,0.60,2,0,postgresql_tpcc_shared_buffer,0.0,0.0,0.031587234164190514,0.998519743400367,0.9986825788612105,0.997732790915686,0.015910194912225117
effective_cache_size,0.65,1,6,postgresql_tpcc_effective_cache_size,0.0,0.0,0.0088013184875545,0.998519743400367,0.9987292290006888,0.9974218928971553,0.015897218158835824
put_percent,0.50,2,6,herd_ycsb_put_percent,0.0,1.0,0.013357172693898134,0.9795559629902447,0.9833715193498371,0.9811167611883567,0.013899727495798597
dist,0.10,5,9,calvin-Calvin_tpcc_dist,0.0,0.5,0.02676464078573794,0.805957535218111,0.7642200699848394,0.6224425961361928,0.2937567259610696
warehouses,0.70,4,4,gam_tpcc_warehouses,0.0,0.0,0.014128734382948474,0.9571731790672277,0.9681024307139428,0.9085791831742484,0.10775071043326605
cross,0.70,0,1,star_tpcc_cross,0.6666666666666666,0.3611111111111111,0.00031484499821879397,0.9891328938680841,0.9945565712949813,0.9802196420059023,0.0
nnodes,0.50,9,9,calvin-Calvin_tpcc_nnodes,0.5,0.5,0.012116791659920911,0.805957535218111,0.8211893130480997,0.6300406877064737,0.07100134608949629
cross,0.95,9,0,star_tpcc_cross,0.0,0.05555555555555555,0.007153365240449595,0.9891328938680841,0.9901765291547211,0.9728401681183505,0.032821551917958776
nShard,0.65,9,8,tapir_ycsb_nShard,0.0,0.0,0.011222999419942481,0.9635074374070052,0.9700902715734616,0.9062125949626766,0.1651099820557228
keys,0.45,0,4,tapir_ycsb_keys,1.0,1.125,0.019638498894495704,0.9635074374070052,0.9787919509552887,0.9345395135503755,0.3775885101215289
cross,0.95,3,1,gam_tpcc_cross,0.0,0.0,0.008554733745314467,0.9571731790672277,0.955734478067103,0.9387938679151621,0.03650960821402512
nrep,0.45,5,4,tapir_ycsb_nrep,0.0,0.0,0.018339885960340002,0.9635074374070052,0.9694575283210946,0.9440573455144348,0.0662501364806436
total_count,0.40,2,4,cicada-Cicada_ycsb_total_count,1.0,0.06666666666666667,0.0068185391644038085,0.9228232541022933,0.9347785604192492,0.8947140522856105,0.018747357979013324
threads,0.75,1,3,silo-Silo_tpcc_threads,0.0,0.03333333333333333,0.030062774118122068,0.9834710484572299,0.9892641866214167,0.9415949014401842,0.03648902750826655
record_size,0.65,4,8,cicada-Cicada_ycsb_record_size,0.0,0.0,0.011113791629817626,0.9228232541022933,0.9254403807507152,0.9182916443653633,0.01876718643900713
read_ratio,0.75,8,8,cicada-Cicada_ycsb_read_ratio,0.0,0.0,0.000320448050676686,0.9228232541022933,0.9231757062845919,0.9169007856153124,0.017262276955955367
cross_warehouse,0.55,3,5,drtm_tpcc_cross_warehouse,0.0,0.03125,0.005872523407319724,0.9404530615383303,0.9546819915691376,0.8332820256170406,0.13300844520431124
node,0.75,2,2,drtm_tpcc_node,0.0,0.010416666666666666,0.023942061557698208,0.9404530615383303,0.9545441169957788,0.9000117452401346,0.06824692472627447
cross,0.65,3,1,star_ycsb_cross,0.0,0.03333333333333333,0.007131023174811929,0.9641920557079284,0.9649978333845404,0.9615101015521349,0.011792632218093896
partition_num,0.25,0,0,star_ycsb_partition_num,0.0,0.06666666666666667,0.0019023070033795664,0.9641920557079284,0.9687016386377054,0.9664502366089882,0.020562259846406656
clients,0.60,5,9,janus-Janus_tpcc_clients,0.0,0.034523809523809526,0.011304040261579898,0.955801103792088,0.9560069054317845,0.947003753921202,0.29178730266939823
threads,0.35,8,1,janus-Janus_tpcc_threads,0.25,0.06220238095238096,0.07532573400747115,0.955801103792088,0.9644417675249519,0.7736299105314651,0.3278776544459626
clients,0.90,6,2,janus-Janus_tpcc_clients,0.0,0.034523809523809526,0.003971779870209975,0.955801103792088,0.9568611070705005,0.9483712711106418,0.0366800172092489
cross,0.80,1,4,star_ycsb_cross,0.0,0.03333333333333333,0.004914985743325273,0.9641920557079284,0.9658732061224352,0.9583596541627657,0.004756062163821768
servers,0.20,1,3,star_ycsb_servers,0.0,0.06666666666666667,0.01081942004728681,0.9641920557079284,0.9707371317857771,0.9378809986297807,0.024720429955185873
shards,0.80,7,9,janus-Janus_tpcc_shards,0.0,0.030952380952380953,0.006300761668339892,0.955801103792088,0.9542731800527713,0.9551754532066283,0.07389995239427724
effective_cache_size,0.90,9,6,postgresql_tpcc_effective_cache_size,0.0,0.0,0.04317744558597636,0.998519743400367,0.9986157347616821,0.9978815156834921,0.00802370359006066
max_wal_size,0.35,3,6,postgresql_tpcc_max_wal_size,1.0,0.020833333333333332,0.12535463097795257,0.998519743400367,0.9989969629993699,0.9887604437657864,0.2095726946628014
effective_cache_size,0.25,9,4,postgresql_tpcc_effective_cache_size,0.0,0.0,0.03504209209744724,0.998519743400367,0.9986781953225001,0.9969263538493608,0.02718567088853452
WH,0.30,4,8,calvin-Calvin_tpcc_WH,0.0,0.0,0.016062190949722305,0.805957535218111,0.8971993552612826,0.18436144972774482,0.18555618938324253
value_size,0.50,1,3,herd_ycsb_value_size,0.0,1.0,0.005997063109808742,0.9795559629902447,0.9788000684701469,0.9839041650682043,0.012610453064220817
WH,0.45,4,4,calvin-Calvin_tpcc_WH,0.0,0.5,0.017416633509095558,0.805957535218111,0.784361871761052,0.7565679681397579,0.16374225467625697
Distributed,0.05,7,9,aria-Aria_tpcc_Distributed,0.0,0.0,0.0007961924054336045,0.9960699191676947,0.9977915840750412,,0.17309266907784504
cross,0.75,8,1,star_tpcc_cross,0.6666666666666666,0.3611111111111111,0.01564048434275689,0.9891328938680841,0.9901223321418359,0.9749569596228883,0.0
zipf,0.55,9,1,herd_ycsb_zipf,0.0,1.0,0.015106507648999679,0.9795559629902447,0.9805551016755722,0.9743372035287601,0.02115784952540911
threads,0.60,4,0,gam_tpcc_threads,0.3333333333333333,0.027777777777777776,0.016823565742324208,0.9571731790672277,0.9767325644522061,0.8710631442113789,0.18549159373794494
threads,0.90,5,7,gam_tpcc_threads,0.0,0.0,0.00970716012619558,0.9571731790672277,0.9683909090396371,0.8907129847470368,0.07953257613556379
nclients,0.55,7,4,tapir_ycsb_nclients,1.0,1.125,0.04233174138426907,0.9635074374070052,0.9799119710584564,0.9473488835488909,0.25012476181550325
ReadRatio,0.65,2,7,tapir_ycsb_ReadRatio,1.0,1.125,0.020334738663789292,0.9635074374070052,0.9679373405859965,0.9301928396130215,0.046253679713229245
servers,0.65,1,8,star_tpcc_servers,0.0,0.1111111111111111,0.026593041802131276,0.9891328938680841,0.9941996720831743,0.9526118527383869,0.05721400984690365
cross_warehouse,0.45,3,7,drtm_tpcc_cross_warehouse,0.0,0.3541666666666667,0.008359766552971335,0.9404530615383303,0.9612524636840498,0.8839008015142825,0.16235428444863065
nrep,0.95,6,2,tapir_ycsb_nrep,0.0,0.0,0.008156421430395605,0.9635074374070052,0.9649817500894159,0.9514227398629109,0.06299517860556147
keys,0.55,0,8,tapir_ycsb_keys,0.0,1.0,0.014717796753135198,0.9635074374070052,0.9744789380838652,0.942601908295991,0.24414251597706516
keys,0.65,7,2,tapir_ycsb_keys,1.0,0.125,0.020770068421945204,0.9635074374070052,0.9790199732336037,0.9139603944706474,0.11946280444851787
req_per_query,0.75,9,6,cicada-Cicada_ycsb_req_per_query,0.0,0.0,0.002808237976306277,0.9228232541022933,0.9214803207469093,0.9283176425050912,0.021106561488369206
zipf_theta,0.20,7,2,cicada-Cicada_ycsb_zipf_theta,0.0,0.0,0.003124612519339376,0.9228232541022933,0.9481609399206873,0.8636325608843572,0.06782962983365039
rw,0.55,2,7,star_ycsb_rw,0.0,0.1,0.028627226066227,0.9641920557079284,0.968255669182783,0.9576538657148043,0.015143533564438438
cross_warehouse,0.90,0,4,drtm_tpcc_cross_warehouse,0.0,0.0,0.004265690469540608,0.9404530615383303,0.9427303115313781,0.9221191642321307,0.055769831475652176
node,0.35,2,6,drtm_tpcc_node,0.0,0.020833333333333332,0.016952548468425966,0.9404530615383303,0.9674116214398276,0.6942406163269655,0.19789622842406265
record_size,0.05,8,7,cicada-Cicada_ycsb_record_size,1.0,0.08333333333333333,0.05561890240693139,0.9228232541022933,0.9823189415760946,0.5609786414474056,0.2341653517824387
shards,0.70,8,4,janus-Janus_tpcc_shards,0.0,0.0630952380952381,0.007182644392499694,0.955801103792088,0.9625017688025429,0.8424651450979684,0.22001955476250457
servers,0.65,7,2,star_ycsb_servers,0.0,0.06666666666666667,0.004009333133974474,0.9641920557079284,0.9676492518508844,0.952517460093148,0.011268216773118485
max_wal_size,0.25,6,2,postgresql_tpcc_max_wal_size,0.0,0.0,0.18032362400459956,0.998519743400367,0.9994576952093385,0.9949217895774047,0.0528510203652397
terminal,0.35,6,9,postgresql_tpcc_terminal,0.0,0.0,0.04914741794600752,0.998519743400367,0.9990481523480693,0.9974302007617567,0.029905115707418717
terminal,0.75,8,5,postgresql_tpcc_terminal,0.0,0.0,0.15064990485634366,0.998519743400367,0.9975539565310586,0.9965334334464897,0.011874593442318934
Distributed,0.40,9,5,aria-Aria_tpcc_Distributed,0.0,0.0,0.000692796555976205,0.9960699191676947,0.9962612987839148,0.995766026162808,0.024061324988871258
Distributed,0.10,8,3,aria-Aria_tpcc_Distributed,0.0,0.0,0.00018498239369246772,0.9960699191676947,0.995720530042892,0.9955371994771457,0.012274315886698958
WH,0.70,8,7,calvin-Calvin_tpcc_WH,0.0,0.0,0.029876978514928043,0.805957535218111,0.8002955706659742,0.8156822557619716,0.05921925718118483
Distributed,0.10,1,6,aria-Aria_tpcc_Distributed,0.0,0.0,0.0006704530218252236,0.9960699191676947,0.9960882673456263,,0.05914486294996953
WH,0.90,3,5,aria-Aria_tpcc_WH,0.0,0.0,5.362126722419092e-06,0.9960699191676947,0.996131954953506,0.9957325794392723,0.005151542782820276
ReadRatio,0.75,3,8,silo_ycsb_ReadRatio,0.5,0.03333333333333333,0.023891808963707087,0.9966707859675427,0.9993453370131731,0.9468782500563079,0.15915212776638094
threads,0.65,5,6,star_tpcc_threads,0.0,0.05555555555555555,0.0126395722692788,0.9891328938680841,0.9896405101368763,0.9684928531790539,0.0542025960646045
nShard,0.85,5,9,tapir_ycsb_nShard,0.0,0.0,0.008574298209619496,0.9635074374070052,0.9676387635710856,0.9184712174052305,0.1251714621214165
rw,0.70,9,1,star_ycsb_rw,0.0,0.03333333333333333,0.007491555229492186,0.9641920557079284,0.9621205674215119,0.9583272354236584,0.010185314095657547
threads,0.40,2,4,silo-Silo_tpcc_threads,0.5,0.5777777777777775,0.11842352333243117,0.9834710484572299,0.9996591596682611,0.8360158959696277,0.10560101732680735
cross,0.85,3,2,star_ycsb_cross,0.0,0.06666666666666667,0.006261261854861949,0.9641920557079284,0.9639737901406771,0.960202646266541,0.006588370886106832
ReadRatio,0.25,1,0,tapir_ycsb_ReadRatio,2.0,0.19166666666666665,0.05328790457986851,0.9635074374070052,0.9744189648621704,0.8989485489379643,0.1288859899222622
threads,0.70,5,4,silo-Silo_tpcc_threads,0.5,0.5222222222222221,0.08741445713311521,0.9834710484572299,0.9777403444903778,0.9700316873676478,0.05927119338848855
zipf_theta,0.50,7,3,cicada-Cicada_ycsb_zipf_theta,0.0,0.0,0.003316869865251898,0.9228232541022933,0.9281674780034935,0.9155740681355538,0.030863977367540325
chunk_size,0.35,5,7,mysql_tpcc_chunk_size,0.0,0.5,0.01796210527127956,0.998218669377621,0.9991544140175185,0.9967828680587068,0.04985457663265469
WH,0.45,4,8,mysql_tpcc_WH,0.0,0.0,0.012336329434112031,0.998218669377621,0.9987758328073228,0.997053192317572,0.024812374020079762
zipf,0.85,3,0,star_ycsb_zipf,0.0,0.03333333333333333,0.006341576909282692,0.9641920557079284,0.9622125993909296,0.957440322863805,0.008567230580290785
partition_num,0.50,6,8,star_ycsb_partition_num,0.0,0.06666666666666667,0.008663534512130894,0.9641920557079284,0.9691766496059078,0.9583272934442396,0.0087853671524076
shared_buffer,0.55,3,9,postgresql_tpcc_shared_buffer,0.0,0.0,0.05845347884105312,0.998519743400367,0.998830375398418,0.9976136711686596,0.016495892614474927
chunk_size,0.45,5,7,mysql_tpcc_chunk_size,0.0,0.0,0.030917458008042104,0.998218669377621,0.9988028896417543,0.9977853866765374,0.024564396835864227
shards,0.90,6,1,janus-Janus_tpcc_shards,0.0,0.02738095238095238,0.009874274748477525,0.955801103792088,0.9569322646596006,0.9343709845486552,0.06776761571380178
max_wal_size,0.40,6,8,postgresql_tpcc_max_wal_size,0.0,0.0,0.06137174413546498,0.998519743400367,0.9989726006500762,0.9979692358285085,0.03884529717514473
min_wal_size,0.85,1,7,postgresql_tpcc_min_wal_size,0.0,0.0,0.10203201032096698,0.998519743400367,0.9987017493878941,0.9977745425099941,0.010665459925098653
effective_cache_size,0.40,7,0,postgresql_tpcc_effective_cache_size,1.0,1.0208333333333333,0.21921408516693125,0.998519743400367,0.9989644747999625,0.9844770076282572,0.39410013564469376
terminal,0.70,6,8,postgresql_tpcc_terminal,0.0,0.0,0.0196094853950306,0.998519743400367,0.9984442898844069,0.9979161478093951,0.009742441244166067
WH,0.40,1,1,aria-Aria_tpcc_WH,0.0,0.0,0.00011261224389957913,0.9960699191676947,0.9960595795995647,0.9952362211059791,0.012688704428282849
nnodes,0.60,9,7,calvin-Calvin_tpcc_nnodes,0.0,0.0,0.026418655872443103,0.805957535218111,0.7898538222540668,0.7960837967929743,0.09952620597897927
threads,0.10,2,5,aria-Aria_tpcc_threads,0.0,0.0,0.003256030372255192,0.9960699191676947,0.9978336046234145,0.9949770830723269,0.01762666927775558
dist,0.10,0,8,calvin-Calvin_tpcc_dist,0.5,1.0,0.041781541183880236,0.805957535218111,0.8988443356213658,0.7653942866020513,0.28389032406275383
num_keys,0.30,5,4,herd_ycsb_num_keys,0.0,1.0,0.018509028071117317,0.9795559629902447,0.9775213249123628,0.9690946309465046,0.008387842150078706
threads,0.05,1,0,aria-Aria_tpcc_threads,0.0,0.0,0.0064091693864100074,0.9960699191676947,0.9973029021482606,,0.10751819949792629
WH,0.50,2,5,aria-Aria_tpcc_WH,0.0,0.0,0.0002268730775756289,0.9960699191676947,0.9960841383160874,0.9960264875154506,0.006639347120176553
keys,0.95,3,5,silo_ycsb_keys,0.0,0.0,0.023809202246246303,0.9966707859675427,0.9966394546737715,0.9925278891541541,0.013543614201944193
WH,0.20,6,2,calvin-Calvin_tpcc_WH,0.5,1.0,0.05281135209389236,0.805957535218111,0.865091820851644,0.6984206294863522,0.202232767457301
WH,0.15,7,3,calvin-Calvin_tpcc_WH,0.5,1.0,0.0738411500917682,0.805957535218111,0.852243783115618,0.6158590042967933,0.3006731119681031
